Run,Client,ClientId,BatchId,SampleId,OwnerSampleId,Replicate,PE,primers_errors,merge_maxdiffs,merge_maxdiffpct,merge_minovlen,ExpL,merge_minlen,merge_maxlen,filter_max_ee,denoise_alpha,denoise_minsize,tax_ID,tax_maxaccepts,tax_maxrejects,tax_maxhits,tax_qcov,tax_minwords,tax_wordlen
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074357,E494.PCR3,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074358,E498.2B.PCR2,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074359,E498.2B.PCR3,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074360,E449.2B.PCR2,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074361,E449.2B.PCR3,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074362,E598.1B.PCR2,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074363,E598.1B.PCR3,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074364,E1872.OC0723,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074366,E600.1B.PCR2,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074367,E600.1B.PCR3,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074368,E447.1B.PCR2,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074369,E447.1B.PCR3,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074370,E498.3B.PCR2,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074371,E498.3B.PCR3,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074372,E449.3B.PCR2,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074373,E449.3B.PCR3,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074374,E598.2B.PCR2,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074375,E598.2B.PCR3,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074376,E1873.OC0723,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074378,E600.2B.PCR2,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074379,E600.2B.PCR3,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074380,E447.2B.PCR2,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074381,E447.2B.PCR3,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074382,E574.1B.PCR2,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074383,E574.1B.PCR3,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074384,E475.PCR2,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074385,E475.PCR3,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074386,E598.3B.PCR2,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074387,E598.3B.PCR3,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074388,E1874.OC0723,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074390,E600.3B.PCR2,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074391,E600.3B.PCR3,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074392,E447.3B.PCR2,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074393,E447.3B.PCR3,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074394,E574.2B.PCR2,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074395,E574.2B.PCR3,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074396,E486.PCR2,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074397,E486.PCR3,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074398,E448.2B.PCR2,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074399,E448.2B.PCR3,1,Y,0.15,50,50,16,313,298,328,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074400,E1053.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074401,E1061.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074402,E1069.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074403,E1077.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074404,E1085.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074405,E1093.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074406,E1101.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074407,E1109.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074408,E1117.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074409,E1125.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074410,E1133.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074411,E1141.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074412,E1054.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074413,E1062.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074414,E1070.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074415,E1078.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074416,E1086.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074417,E1094.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074418,E1102.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074419,E1110.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074420,E1118.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074421,E1126.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074422,E1134.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074423,E1142.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074424,E1055.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074425,E1063.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074426,E1071.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074427,E1079.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074428,E1087.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074429,E1095.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074430,E1103.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074431,E1111.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074432,E1119.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074433,E1127.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074434,E1135.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074435,E1143.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074436,E1056.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074437,E1064.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074438,E1072.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074439,E1080.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074440,E1088.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074441,E1096.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074442,E1104.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074443,E1112.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074444,E1120.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074445,E1128.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074446,E1136.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074447,E1144.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074448,E1057.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074449,E1065.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074450,E1073.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074451,E1081.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074452,E1089.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074453,E1097.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074454,E1105.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074455,E1113.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074456,E1121.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074457,E1129.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074458,E1137.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074459,E1145.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074460,E1058.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074461,E1066.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074462,E1074.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074463,E1082.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074464,E1090.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074465,E1098.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074466,E1106.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074467,E1114.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074468,E1122.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074469,E1130.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074470,E1138.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074471,E1146.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074472,E1059.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074473,E1067.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074474,E1075.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074475,E1083.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074476,E1091.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074477,E1099.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074478,E1107.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074479,E1115.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074480,E1123.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074481,E1131.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074482,E1139.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074483,E610.NC,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074484,E1060.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074485,E1068.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074486,E1076.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074487,E1084.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074488,E1092.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074489,E1100.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074490,E1108.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074491,E1116.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074492,E1124.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074493,E1132.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074494,E1140.SKQ2021,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074495,POSITIVE*,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074496,E2128.1B,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074497,E2129.5B,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074498,E2131.3B,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074499,E2133.1B,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074501,E2136.2B,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074502,E1032.OC0821.PCR1,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
JV243.2,GoldZachary,zachary.gold@noaa.gov,JVB3041,S074503,E1032.OC0821.PCR2,1,Y,0.15,50,50,16,NA,130,210,0.5,5,8,0.7,0,3000,100,0.9,12,8
