carat,cut,color,depth,table,price,x,y,z
0.27,Ideal,E,61.6,56,603,4.17,4.14,2.56
0.27,Premium,E,61.5,58,603,4.22,4.17,2.58
0.27,Ideal,E,61.6,55,603,4.18,4.16,2.57
0.41,Ideal,J,62.2,55,604,4.76,4.79,2.97
1.21,Very Good,J,59.3,57,5604,6.98,7.04,4.16
1.21,Ideal,J,61.8,56.2,5604,6.78,6.86,4.2
1.01,Good,F,62.9,64,5606,6.38,6.28,3.98
1.27,Premium,J,62.6,59,5618,6.92,6.88,4.32
1,Very Good,H,64.2,53,5619,6.27,6.34,4.05
1.03,Premium,H,62.5,59,5624,6.47,6.43,4.03
1.03,Premium,H,62,59,5624,6.48,6.45,4.01
1.15,Ideal,I,62.1,55,5626,6.76,6.67,4.18
1.06,Very Good,H,61.9,58,5627,6.57,6.49,4.04
1.25,Very Good,J,60.4,60,5628,6.99,7.08,4.25
1.25,Very Good,J,61.8,58,5628,6.89,6.93,4.27
1.01,Premium,G,59.3,59,5632,6.49,6.52,3.86
1.23,Premium,I,61.6,58,5632,6.9,6.84,4.23
1.04,Fair,G,64.9,58,5633,6.36,6.33,4.12
1.25,Premium,J,62.2,58,5637,6.88,6.92,4.29
0.87,Ideal,F,62,55,5640,6.1,6.13,3.79
1.19,Very Good,I,59.9,61,5644,6.85,6.91,4.12
1.22,Ideal,J,61.5,55,5649,6.86,6.87,4.22
1.06,Ideal,I,61.2,57,5651,6.59,6.56,4.03
1.05,Very Good,H,63.3,57,5657,6.45,6.4,4.07
1.07,Very Good,H,62.5,56,5661,6.52,6.6,4.1
1.29,Premium,I,61.1,58,5664,7.03,6.98,4.28
0.96,Ideal,F,61.2,56,5666,6.38,6.34,3.89
1,Good,H,60.2,63,5668,6.43,6.47,3.88
1.1,Premium,H,61.3,58,5673,6.66,6.61,4.07
1.29,Ideal,J,62,57,5676,6.92,6.98,4.31
1.2,Premium,H,62.6,59,5678,6.78,6.74,4.23
1.01,Very Good,H,60.9,55,5687,6.53,6.57,3.99
1.27,Very Good,J,63.4,60,5690,6.85,6.8,4.33
1.06,Ideal,I,61.1,56,5702,6.59,6.61,4.03
1.02,Good,G,57.3,59,5706,6.71,6.65,3.83
0.38,Ideal,J,62.2,55.7,605,4.63,4.65,2.89
0.32,Ideal,I,62.1,57,605,4.42,4.37,2.73
0.32,Ideal,I,62.3,56,605,4.4,4.37,2.73
0.3,Very Good,G,62.3,59,605,4.27,4.3,2.67
0.3,Premium,G,61.8,59,605,4.34,4.37,2.69
0.3,Good,G,63.4,58,605,4.23,4.25,2.69
0.3,Ideal,G,62.6,57,605,4.27,4.29,2.68
1.2,Ideal,J,61,57,5722,6.81,6.89,4.18
1.31,Premium,H,62.1,58,5722,6.98,6.97,4.33
1.21,Very Good,I,60.6,60,5726,6.89,6.85,4.16
1.21,Premium,I,61.9,58,5739,6.76,6.81,4.2
1.25,Premium,J,62.2,58,5740,6.92,6.88,4.29
1,Good,H,60.1,62,5743,6.38,6.47,3.86
1.03,Premium,H,61.2,58,5744,6.52,6.55,4
1.19,Premium,I,59.9,61,5747,6.91,6.85,4.12
1.34,Ideal,J,62,57,5748,7.04,7.12,4.39
0.9,Very Good,D,63,58,5757,6.11,6.15,3.86
0.9,Very Good,D,63,56,5757,6.13,6.18,3.88
1.35,Very Good,J,62.1,56,5759,7.04,7.1,4.39
1.31,Premium,I,61.9,56,5759,7.07,6.98,4.35
1.31,Premium,I,62.8,57,5759,6.98,6.9,4.36
1.28,Good,J,59.1,62,5759,7.06,7.16,4.2
1.07,Premium,H,62.5,56,5764,6.6,6.52,4.1
1.2,Ideal,I,59.3,57,5765,6.95,7.04,4.15
1.2,Ideal,G,61.7,56,5766,6.84,6.77,4.2
0.96,Ideal,F,61.2,56,5767,6.34,6.38,3.89
1.22,Premium,H,62.2,58,5773,6.84,6.76,4.23
1.22,Ideal,H,62.7,55,5773,6.82,6.73,4.25
1.01,Ideal,H,62.6,57,5777,6.37,6.4,4
1.29,Ideal,J,62,57,5779,6.98,6.92,4.31
1.24,Very Good,J,62.1,58,5783,6.85,6.96,4.29
1.24,Very Good,J,62.4,59.4,5783,6.81,6.89,4.27
1.01,Good,F,64,56,5786,6.37,6.32,4.06
1.23,Premium,G,62.2,58,5786,6.78,6.74,4.27
1.08,Ideal,H,61.9,57,5791,6.58,6.64,4.09
0.9,Very Good,D,59.1,60,5795,6.24,6.28,3.7
0.91,Ideal,G,62.1,57,5795,6.17,6.2,3.84
1.32,Ideal,J,62.5,57,5808,7,7.04,4.39
1.14,Premium,H,62,62,5809,6.74,6.65,4.15
1.13,Ideal,I,61.6,54,5813,6.72,6.74,4.15
0.3,Premium,G,60,60,605,4.3,4.33,2.59
0.3,Ideal,G,61.8,54,605,4.29,4.32,2.66
0.3,Very Good,G,62.2,59,605,4.24,4.28,2.65
0.3,Very Good,G,62.8,58,605,4.26,4.28,2.68
0.3,Very Good,G,62.8,59,605,4.23,4.27,2.67
0.3,Very Good,G,60.3,62,605,4.3,4.33,2.6
0.3,Good,G,63.1,58,605,4.24,4.28,2.69
0.3,Very Good,G,62.8,57,605,4.25,4.29,2.68
0.3,Very Good,G,62.9,58,605,4.27,4.32,2.7
0.3,Very Good,G,62.5,55,605,4.25,4.32,2.68
0.3,Very Good,G,62.9,60,605,4.26,4.29,2.69
0.3,Very Good,G,62.8,57,605,4.24,4.26,2.67
0.3,Good,G,63.6,55,605,4.26,4.29,2.72
1.08,Premium,H,58.6,60,5818,6.84,6.78,3.99
1.2,Good,I,61.7,62,5818,6.65,6.74,4.13
1.2,Good,I,59.6,61,5818,6.84,6.89,4.09
1.01,Premium,H,62.1,62,5826,6.36,6.32,3.94
1,Good,F,64.8,59,5829,6.17,6.23,4.02
1,Fair,F,65.3,56,5833,6.28,6.25,4.09
1.23,Good,I,63.6,59,5834,6.76,6.85,4.33
1.09,Very Good,H,60.2,61,5845,6.66,6.7,4.02
1.12,Premium,H,62.1,58,5845,6.6,6.64,4.11
1.03,Premium,H,61.2,58,5849,6.55,6.52,4
1.33,Ideal,J,61.3,57,5852,7.08,7.11,4.35
1,Fair,G,58.7,67,5853,6.47,6.45,3.79
1.2,Very Good,H,63.1,57,5853,6.69,6.65,4.2
1.09,Premium,H,60.2,59,5860,6.71,6.67,4.03
1.14,Ideal,I,61.7,53,5863,6.75,6.77,4.17
1,Good,G,64.2,61,5863,6.23,6.29,4.02
1.1,Ideal,I,62.3,55,5864,6.64,6.6,4.12
1.21,Very Good,I,59.4,60,5865,6.9,6.97,4.12
1.21,Very Good,I,61.2,58,5866,6.85,6.91,4.21
1.24,Ideal,J,61.6,57,5866,6.89,6.93,4.26
0.95,Ideal,E,61.5,57,5879,6.3,6.28,3.87
1.01,Ideal,H,62.6,57,5882,6.4,6.37,4
1.04,Premium,H,59.7,59,5882,6.64,6.59,3.95
1.03,Premium,H,62.4,60,5883,6.48,6.43,4.03
1.27,Ideal,J,61.4,59,5885,6.95,6.97,4.27
1.05,Premium,H,60.1,57,5886,6.62,6.59,3.97
1.17,Ideal,I,61.5,57,5892,6.74,6.79,4.16
1.01,Premium,G,61.7,59,5898,6.38,6.33,3.92
1.21,Ideal,H,62,57,5902,6.79,6.75,4.19
1.01,Very Good,H,59.1,59,5904,6.5,6.59,3.87
1,Good,G,64.4,58,5906,6.23,6.29,4.03
0.9,Ideal,H,60.4,57,5907,6.27,6.29,3.79
1,Fair,G,64.4,56,5908,6.31,6.26,4.05
1.22,Premium,J,61.7,59,5910,6.92,6.85,4.25
1,Very Good,E,63.2,53,5914,6.4,6.33,4.02
1,Good,G,63.9,55,5920,6.28,6.34,4.03
1,Good,G,58.6,62,5921,6.5,6.53,3.82
1.18,Premium,I,62.1,58,5921,6.76,6.7,4.18
0.3,Ideal,G,61.4,55,605,4.31,4.36,2.66
0.3,Ideal,G,61.5,57,605,4.31,4.34,2.66
0.3,Premium,G,61.3,58,605,4.29,4.33,2.64
0.3,Ideal,G,61.8,55,605,4.31,4.33,2.67
0.3,Very Good,G,62.9,60,605,4.18,4.22,2.64
0.3,Premium,G,61.8,60,605,4.29,4.32,2.66
0.3,Good,G,63.8,55,605,4.25,4.28,2.72
0.3,Premium,G,61.9,59,605,4.28,4.32,2.66
0.3,Ideal,G,62.3,56,605,4.29,4.32,2.68
0.3,Good,G,63.6,54,605,4.25,4.31,2.72
0.3,Ideal,G,62.5,57,605,4.29,4.32,2.69
0.3,Very Good,G,61.2,59,605,4.28,4.32,2.63
0.3,Very Good,G,61.4,58,605,4.32,4.35,2.66
0.3,Premium,G,61.4,60,605,4.3,4.33,2.65
0.3,Ideal,G,62.2,55,605,4.28,4.31,2.67
0.3,Good,G,63.1,56,605,4.24,4.26,2.68
1.15,Ideal,I,61.3,56,5930,6.74,6.76,4.14
1.15,Good,H,64.3,54,5935,6.66,6.62,4.27
1.23,Good,I,63.6,59,5940,6.85,6.76,4.33
1,Premium,G,62.9,55,5940,6.39,6.33,4
0.99,Ideal,F,61,55,5947,6.46,6.52,3.96
1.02,Good,G,64.3,57,5951,6.28,6.34,4.06
1.09,Premium,H,60.2,61,5951,6.7,6.66,4.02
1.12,Premium,H,62.1,58,5952,6.64,6.6,4.11
1.1,Premium,G,62.2,59,5958,6.61,6.57,4.1
1.32,Premium,H,61.3,58,5958,7.09,7.01,4.32
1.3,Ideal,H,62.2,57,5962,7.01,6.98,4.35
1.22,Very Good,I,61.6,60,5966,6.86,6.8,4.21
1.07,Premium,G,59.6,58,5967,6.66,6.7,3.98
1.2,Premium,G,62.9,59,5975,6.75,6.69,4.23
1.02,Very Good,H,63.1,57,5977,6.38,6.44,4.04
0.94,Premium,D,62.3,58,5980,6.34,6.28,3.93
0.95,Ideal,E,61.5,57,5983,6.28,6.3,3.87
1.01,Very Good,G,63.1,57,5995,6.38,6.33,4.01
1,Premium,G,60.9,60,6000,6.51,6.41,3.91
1.13,Premium,H,58.9,58,6005,6.81,6.78,4
1,Premium,G,60.6,59,6006,6.42,6.48,3.91
1.34,Ideal,J,62,57,6010,7.12,7.04,4.39
1.22,Premium,I,61.1,58,6012,6.84,6.91,4.2
1.17,Ideal,I,62.2,53,6013,6.78,6.81,4.23
1,Very Good,F,58.4,63,6021,6.58,6.47,3.81
1.2,Premium,I,62.8,56,6021,6.8,6.74,4.25
1.21,Good,G,63.7,57,6025,6.73,6.67,4.27
1.21,Ideal,G,62.5,57,6025,6.77,6.7,4.21
1,Good,G,63.9,55,6028,6.34,6.28,4.03
1.35,Ideal,J,62.3,54,6048,7.17,7.06,4.43
0.3,Ideal,G,61.7,57,605,4.3,4.32,2.66
0.3,Premium,G,62.2,59,605,4.28,4.31,2.67
0.3,Very Good,G,62.9,57,605,4.28,4.31,2.7
0.3,Good,G,63.6,57,605,4.23,4.26,2.7
0.3,Premium,G,61.9,59,605,4.3,4.32,2.67
0.3,Ideal,G,61.9,56,605,4.29,4.34,2.67
0.3,Good,G,63.1,59,605,4.25,4.27,2.69
0.3,Ideal,G,62,54,605,4.3,4.35,2.68
0.3,Ideal,G,59.9,56,605,4.37,4.41,2.63
0.3,Very Good,G,62.4,58,605,4.22,4.24,2.64
0.3,Ideal,G,61.4,57,605,4.29,4.34,2.65
0.3,Good,G,63.3,56,605,4.26,4.3,2.71
1.21,Premium,H,61.2,60,6056,6.77,6.86,4.17
1.02,Good,G,64.3,57,6059,6.34,6.28,4.06
1.12,Ideal,I,60.9,57,6060,6.7,6.73,4.09
1.06,Ideal,I,61.8,56,6060,6.5,6.57,4.05
1.11,Very Good,H,63.2,57,6061,6.61,6.53,4.15
1.01,Good,G,62.7,57,6066,6.33,6.42,4
1.01,Premium,F,62.6,58,6066,6.37,6.48,4.02
1.01,Ideal,G,62.4,56,6066,6.37,6.42,3.99
1.07,Premium,G,61.4,56,6076,6.65,6.61,4.07
1.11,Ideal,I,61,57,6077,6.68,6.72,4.09
1.07,Ideal,H,62.3,55,6082,6.59,6.54,4.09
1,Premium,G,60.9,60,6097,6.45,6.42,3.92
1,Very Good,F,58.1,62,6098,6.57,6.62,3.83
1,Very Good,F,58.4,63,6098,6.58,6.47,3.81
1.23,Ideal,J,62.2,55,6100,6.83,6.86,4.26
1.31,Very Good,J,63.7,55,6101,6.94,7.01,4.44
1,Premium,G,62,62,6115,6.38,6.33,3.94
1,Premium,G,59.2,60,6115,6.6,6.54,3.89
1,Fair,F,64.8,61,6115,6.26,6.21,4.04
1,Fair,F,65,59,6115,6.19,6.14,4.01
1.12,Premium,H,61.6,58,6115,6.64,4.11,3.7
1,Premium,G,60.6,59,6115,6.48,6.42,3.91
1.33,Ideal,J,61.3,57,6118,7.11,7.08,4.35
1.22,Premium,I,61.1,58,6121,6.91,6.84,4.2
1.02,Very Good,G,62,59,6126,6.39,6.45,3.98
1.05,Very Good,H,59.5,56,6132,6.62,6.68,3.96
1.04,Very Good,H,61.2,55,6141,6.54,6.56,4.01
1.05,Premium,G,61.8,58,6146,6.54,6.51,4.03
1.32,Good,J,62.6,62,6147,6.92,7.01,4.36
1.04,Good,G,58.9,64,6151,6.6,6.64,3.9
1.01,Very Good,G,62.8,58,6152,6.34,6.37,3.99
1.01,Very Good,G,61.9,58,6152,6.42,6.5,4
1.01,Good,E,65.8,55,6159,6.2,6.23,4.09
1.01,Premium,G,62.4,59,6163,6.38,6.35,3.97
0.3,Premium,G,59.6,59,605,4.34,4.38,2.6
0.3,Very Good,G,61.7,60,605,4.24,4.28,2.63
0.3,Ideal,G,61.5,56,605,4.28,4.34,2.65
0.3,Good,G,63.6,55,605,4.27,4.31,2.73
0.3,Very Good,G,61.7,56,605,4.29,4.33,2.66
0.3,Very Good,G,62,60,605,4.23,4.28,2.64
0.3,Very Good,G,62.1,60,605,4.24,4.3,2.65
0.4,Very Good,J,62.1,57,606,4.69,4.72,2.92
0.4,Ideal,J,61.3,56,606,4.77,4.79,2.93
0.38,Very Good,I,60.1,60,606,4.66,4.72,2.82
1.2,Very Good,I,62.4,56,6167,6.78,6.74,4.22
1.01,Premium,F,62.6,58,6176,6.48,6.37,4.02
1.01,Ideal,G,62.9,57,6176,6.43,6.39,4.03
1.2,Very Good,H,62,57,6177,6.77,6.81,4.21
1,Good,G,62.4,62,6177,6.33,6.37,3.96
1,Good,G,63.9,60,6187,6.3,6.35,4.04
1.33,Ideal,J,62.4,55,6190,7.02,7.05,4.39
1.2,Very Good,I,62.6,59,6192,6.69,6.73,4.2
1.54,Premium,J,60.9,61,6194,7.49,7.45,4.55
1.22,Ideal,J,61.4,58,6201,6.85,6.87,4.21
1.02,Very Good,H,61.4,56.5,6204,6.44,6.47,3.97
0.9,Very Good,D,62.2,58,6208,6.14,6.18,3.83
1.2,Good,F,64,56,6209,6.63,6.58,4.23
1.2,Ideal,I,62.1,56.5,6210,6.8,6.84,4.23
1.01,Premium,G,62.7,58,6221,6.31,6.36,3.97
1.09,Ideal,I,61.8,55,6225,6.59,6.62,4.08
1.09,Ideal,I,61.4,56,6225,6.61,6.66,4.07
0.9,Ideal,E,61.7,56,6230,6.19,6.22,3.83
1.31,Premium,J,62.3,56,6236,7.06,6.99,4.38
1.34,Very Good,J,61.7,59,6237,7.03,7.14,4.37
1.34,Very Good,J,63,57,6237,6.9,7.01,4.38
1.02,Premium,G,62,59,6238,6.45,6.39,3.98
1.02,Premium,F,61.4,59,6238,6.48,6.42,3.96
1.01,Very Good,G,60.5,60,6239,6.44,6.52,3.92
1.01,Very Good,G,60.7,63,6239,6.38,6.4,3.88
1.01,Premium,G,59.9,59,6239,6.48,6.51,3.89
1.01,Good,G,58.7,62,6247,6.49,6.55,3.83
1.2,Premium,I,59.9,59,6250,6.96,6.87,4.14
1,Good,D,64,58,6250,6.27,6.21,3.99
1.04,Ideal,H,62.2,56.6,6255,6.43,6.49,4.02
1.07,Very Good,H,62.5,56,6262,6.52,6.55,4.08
1,Very Good,G,62.4,60,6263,6.37,6.39,3.98
1.18,Ideal,I,62.2,55,6272,6.8,6.77,4.22
1.21,Ideal,I,60.3,60,6279,6.89,6.93,4.17
1.01,Good,G,63.8,56,6283,6.27,6.34,4.02
0.31,Good,F,63.9,55,607,4.27,4.3,2.74
0.3,Ideal,I,61.6,56,608,4.36,4.31,2.67
1,Premium,G,62.4,62,6290,6.37,6.33,3.96
1,Ideal,G,62.9,57,6290,6.36,6.32,3.99
1,Premium,G,62.3,58,6290,6.39,6.3,3.95
1.21,Ideal,I,60.5,58,6292,6.95,6.89,4.19
1.03,Very Good,H,61.9,59,6294,6.44,6.49,4
1.02,Very Good,G,62.6,58,6301,6.36,6.46,4.01
1.12,Ideal,H,61.9,57,6309,6.66,6.69,4.13
1.02,Ideal,H,61.4,57,6317,6.47,6.44,3.97
1.2,Ideal,I,62.1,57,6324,6.84,6.8,4.23
1.01,Very Good,G,62.7,56,6326,6.36,6.46,4.02
1.26,Ideal,J,62.2,58,6332,6.88,6.92,4.29
1.3,Premium,J,61.6,56,6334,7.06,7,4.33
1.3,Ideal,J,62.3,57,6334,7.06,6.97,4.37
1.01,Premium,G,62.7,58,6335,6.36,6.31,3.97
1.01,Premium,G,61.2,58,6335,6.47,6.33,3.92
1,Ideal,G,62.2,56,6349,6.35,6.41,3.97
1,Ideal,G,62.7,54,6349,6.37,6.42,4.01
1,Good,G,63.6,59,6349,6.3,6.34,4.02
1.01,Fair,G,64.6,60,6353,6.34,6.22,4.06
1.01,Premium,G,59.9,59,6353,6.51,6.48,3.89
1.01,Very Good,G,60.7,63,6353,6.4,6.38,3.88
1.01,Premium,G,60.5,60,6353,6.52,6.44,3.92
1.22,Premium,I,60.6,61,6354,6.94,6.88,4.19
0.92,Ideal,F,61.3,56,6360,6.26,6.3,3.85
1.04,Good,G,63.8,57,6360,6.42,6.37,4.08
1.04,Premium,G,60.2,58,6360,6.65,6.64,4
1.01,Fair,F,64.6,60,6366,6.26,6.16,4.01
1.01,Very Good,G,62.3,60,6368,6.35,6.49,4
1.04,Ideal,H,62.5,53,6368,6.5,6.52,4.07
1.04,Ideal,H,62,54,6368,6.52,6.54,4.05
1,Ideal,G,62.6,56,6377,6.39,6.36,3.99
1,Premium,G,62.4,60,6377,6.39,6.37,3.98
1.2,Ideal,I,61.5,59,6380,6.82,6.84,4.2
1.14,Fair,G,57.5,67,6381,0,0,0
1,Good,F,64.2,60,6389,6.18,6.28,4
1.33,Premium,I,61.7,58,6390,7.09,7.14,4.39
1.01,Fair,F,64.5,59,6391,6.27,6.19,4.02
1.27,Ideal,I,62.8,57,6396,6.86,6.89,4.32
1,Fair,F,65.3,59,6397,6.25,6.21,4.07
1.01,Good,G,59.2,63,6407,6.5,6.48,3.84
0.3,Premium,I,60.3,58,608,4.34,4.32,2.61
0.3,Premium,I,59.8,60,608,4.36,4.34,2.6
0.3,Premium,I,60.4,58,608,4.4,4.34,2.64
0.3,Ideal,I,61,56,608,4.37,4.35,2.66
0.3,Premium,I,59.1,59,608,4.38,4.35,2.58
0.3,Premium,I,58.8,61,608,4.43,4.38,2.59
0.3,Premium,I,60.5,60,608,4.33,4.3,2.61
0.3,Premium,I,60.8,59,608,4.32,4.3,2.62
0.3,Very Good,I,63.4,54,608,4.32,4.29,2.73
0.3,Ideal,I,62.5,54,608,4.32,4.29,2.69
0.3,Ideal,I,62.5,57,608,4.32,4.29,2.69
0.3,Premium,I,61.7,58,608,4.32,4.27,2.65
0.3,Premium,I,62,58,608,4.3,4.25,2.65
0.3,Premium,I,62.9,58,608,4.29,4.26,2.69
0.3,Premium,I,61.7,59,608,4.3,4.26,2.64
0.3,Premium,I,63,53,608,4.31,4.26,2.7
0.3,Premium,I,61.6,60,608,4.3,4.27,2.64
0.3,Very Good,I,63.3,59,608,4.23,4.2,2.67
0.3,Premium,I,62.9,59,608,4.3,4.22,2.68
0.3,Good,I,63.7,58,608,4.25,4.23,2.7
0.3,Very Good,I,63.5,57,608,4.29,4.24,2.71
1.01,Good,G,63.2,61,6412,6.33,6.35,4.01
1.01,Premium,G,59.8,59,6412,6.5,6.55,3.9
1.27,Premium,I,62.2,59,6415,6.87,6.92,4.29
1.21,Ideal,I,62.2,54.5,6418,6.81,6.86,4.25
1,Very Good,G,59.1,61,6435,6.48,6.54,3.85
1.23,Ideal,I,61.5,56,6435,6.86,6.89,4.23
1.01,Very Good,F,59.4,58,6439,6.46,6.54,3.86
1.01,Premium,G,62.7,56,6441,6.46,6.36,4.02
0.9,Premium,D,61.2,58,6441,6.27,6.25,3.83
1.01,Premium,G,62,58,6441,6.44,6.4,3.98
1.33,Very Good,J,61.7,55,6442,7.07,7.12,4.38
1.33,Ideal,J,62.5,58,6449,6.99,7.03,4.38
1.09,Very Good,G,59.7,63,6453,6.65,6.74,4
1.31,Good,I,64.3,58.7,6455,6.84,6.87,4.41
1.22,Ideal,I,62.3,54,6459,6.82,6.86,4.26
1,Premium,G,61.2,58,6462,6.49,6.38,3.94
1,Good,G,63.6,59,6465,6.34,6.3,4.02
1,Ideal,G,62.2,56,6465,6.41,6.35,3.97
1,Ideal,G,62.7,54,6465,6.42,6.37,4.01
1,Very Good,F,62.9,56,6468,6.38,6.43,4.03
1,Very Good,F,62.6,57,6468,6.35,6.42,4
1.22,Ideal,I,62.3,57,6469,6.81,6.85,4.25
1.22,Ideal,I,61.9,55.7,6469,6.81,6.84,4.23
1.1,Ideal,H,61.4,57,6470,6.65,6.64,4.08
1.06,Good,G,63.4,57,6477,6.45,6.48,4.1
1.07,Ideal,H,60.2,59,6479,6.66,6.69,4.02
1.03,Premium,G,62.1,59,6479,6.48,6.4,4
1.03,Very Good,G,60.6,58,6487,6.48,6.55,3.95
1.01,Very Good,G,62.8,59,6499,6.34,6.37,3.99
1.01,Premium,G,62.6,59,6499,6.38,6.46,4.02
1.01,Premium,G,62.6,59,6499,6.38,6.43,4.01
1.01,Good,G,63.2,58,6499,6.34,6.38,4.02
1.01,Premium,G,62.7,58,6499,6.38,6.41,4.01
1.01,Good,G,63.7,57,6499,6.32,6.37,4.04
1.01,Premium,G,60.8,58,6499,6.44,6.51,3.94
1.01,Premium,G,62.3,59,6499,6.38,6.42,3.99
1.01,Ideal,G,61.8,57,6499,6.4,6.45,3.97
1.01,Ideal,G,62,57,6504,6.44,6.36,3.97
1.22,Premium,I,59.4,60,6504,7.02,6.96,4.15
1.02,Premium,G,60.8,58,6505,6.52,6.47,3.95
1.01,Good,G,64,60,6509,6.29,6.33,4.04
1.01,Good,E,64.6,58,6509,6.22,6.29,4.04
1.01,Premium,G,59.8,59,6529,6.55,6.5,3.9
1.01,Very Good,G,63.2,61,6529,6.35,6.33,4.01
1.01,Very Good,G,63.5,59,6529,6.36,6.31,4.02
1.01,Good,G,63.7,56,6529,6.37,6.29,4.03
1.15,Fair,G,64.6,57,6530,6.6,6.5,4.23
1.08,Premium,G,61.5,61,6532,6.62,6.55,4.05
1.27,Premium,I,62.2,59,6532,6.92,6.87,4.29
1.1,Ideal,G,61.3,54,6535,6.69,6.65,4.09
1.03,Very Good,G,62.2,57,6539,6.42,6.47,4.01
1.03,Very Good,G,63,56,6539,6.43,6.46,4.06
1.18,Ideal,I,62.6,55.3,6541,6.73,6.79,4.24
1.04,Very Good,G,63.2,56,6541,6.39,6.46,4.06
1.25,Premium,I,60.4,59,6545,6.94,7.01,4.21
1.09,Very Good,G,62.5,59,6546,6.56,6.59,4.11
1,Good,F,57.8,59,6552,6.57,6.59,3.8
1,Premium,G,59.1,61,6552,6.54,6.48,3.85
1,Very Good,G,63.2,58,6552,6.32,6.27,3.98
1.03,Ideal,G,62.1,57,6558,6.44,6.47,4.01
1.08,Ideal,H,62,55,6562,6.56,6.6,4.08
1.02,Ideal,G,62.2,57,6563,6.43,6.47,4.01
1.23,Very Good,I,63.1,58,6564,6.77,6.91,4.32
1.26,Very Good,I,61.8,61,6566,6.9,6.95,4.28
1.09,Very Good,G,59.7,63,6570,6.74,6.65,4
1.31,Ideal,I,64.3,59,6573,6.87,6.84,4.41
1.28,Premium,I,61.1,61,6583,7.01,6.96,4.27
1.1,Ideal,H,62.3,55,6586,6.57,6.61,4.1
1.06,Very Good,G,63.4,57,6595,6.48,6.45,4.1
1.26,Ideal,G,62.3,57,6604,6.93,6.87,4.3
1,Premium,G,62.4,59,6606,6.35,6.4,3.98
1.21,Premium,H,61.9,60,6607,6.88,6.78,4.23
1.07,Very Good,G,58.6,60,6610,6.65,6.76,3.93
1.27,Premium,I,59.5,61,6611,7.08,7.04,4.2
1.01,Good,D,61.1,56,6612,6.36,6.43,3.91
1.01,Very Good,G,59.1,58,6613,6.56,6.63,3.9
1.01,Very Good,G,62.2,53,6613,6.48,6.54,4.05
1.01,Good,G,57.7,63,6613,6.55,6.65,3.81
1.31,Ideal,I,62.1,56,6617,7.01,7.04,4.36
1.01,Premium,G,62.3,59,6618,6.42,6.38,3.99
1.01,Very Good,G,63.2,58,6618,6.38,6.34,4.02
1.01,Premium,G,62.8,59,6618,6.37,6.34,3.99
1.01,Premium,G,62.6,59,6618,6.43,6.38,4.01
1.01,Ideal,G,61.8,57,6618,6.45,6.4,3.97
1.01,Good,G,63.7,57,6618,6.37,6.32,4.04
1.01,Ideal,G,61.2,57,6618,6.47,6.41,3.94
1.01,Premium,G,60.2,59,6618,6.58,6.51,3.94
1.01,Premium,G,62.7,58,6618,6.41,6.38,4.01
1.01,Premium,G,62.6,59,6618,6.46,6.38,4.02
1.02,Very Good,G,62.4,58,6622,6.37,6.42,3.99
1.01,Good,F,61.8,57,6626,6.34,6.44,3.95
1.2,Premium,H,61.3,58,6626,6.85,6.81,4.19
1.03,Premium,G,62.2,59,6628,6.41,6.46,4
1.03,Very Good,G,60.7,58,6628,6.5,6.55,3.96
1.1,Ideal,H,61.7,56,6630,6.61,6.65,4.09
1.01,Very Good,G,64.4,59,6632,6.26,6.31,4.05
1.04,Ideal,G,61.1,56,6632,6.58,6.55,4.01
1.2,Ideal,I,62.5,55,6639,6.76,6.81,4.24
1,Very Good,G,62.4,57,6642,6.38,6.41,3.99
1.09,Ideal,H,61.3,54,6643,6.66,6.68,4.09
1.01,Fair,F,61.7,61,6651,6.6,6.49,4.04
1.2,Very Good,I,62.8,54.5,6652,6.75,6.79,4.25
0.91,Ideal,D,62.3,59,6652,6.16,6.19,3.85
1.04,Good,F,63.9,55,6653,6.49,6.4,4.12
1.03,Ideal,G,63,56,6659,6.46,6.43,4.06
1.03,Premium,G,62.2,57,6659,6.47,6.42,4.01
1.22,Premium,H,63,59,6661,6.8,6.73,4.26
1.18,Ideal,I,62.6,55,6661,6.79,6.73,4.24
1.03,Very Good,F,61.7,56,6662,6.47,6.49,4
1.06,Very Good,G,62.8,54,6663,6.5,6.56,4.1
1.06,Very Good,G,63.1,57,6663,6.42,6.49,4.07
1.25,Premium,I,60.4,59,6664,7.01,6.94,4.21
0.32,Premium,J,61.9,58,421,4.33,4.39,2.7
0.32,Premium,J,61.7,58,421,4.38,4.4,2.71
0.32,Ideal,J,61.3,57,421,4.41,4.43,2.71
0.31,Very Good,E,64,55,610,4.29,4.33,2.76
0.33,Ideal,H,61.6,55,610,4.46,4.48,2.75
0.33,Ideal,H,62.6,56,610,4.39,4.42,2.75
0.3,Very Good,D,61.2,55,610,4.32,4.34,2.65
0.3,Good,D,64.3,56,610,4.22,4.27,2.73
0.3,Premium,D,60.2,59,610,4.39,4.42,2.65
0.23,Very Good,D,61.5,58,611,3.93,3.98,2.43
1.06,Premium,E,59.1,58,6669,6.66,6.71,3.95
1.01,Very Good,G,60.9,60,6669,6.47,6.43,3.93
1.04,Very Good,G,63.1,57,6669,6.39,6.44,4.05
1.01,Premium,E,61.2,61,6670,6.41,6.33,3.9
1.01,Ideal,G,62.4,56,6672,6.39,6.44,4
1.01,Very Good,F,63.9,55,6679,6.28,6.36,4.04
