carat,cut,color,depth,table,price,x,y,z
1.01,Very Good,F,61.8,58,8922,6.44,6.48,3.99
1,Premium,F,60.6,54,8924,6.56,6.52,3.96
1,Premium,F,60.6,54,8924,6.56,6.52,3.96
1.51,Premium,J,62.5,59,8930,7.34,7.29,4.57
1.51,Premium,J,62.9,58,8930,7.33,7.21,4.57
1.51,Premium,J,62.6,59,8930,7.33,7.31,4.58
1.1,Ideal,G,62,56,8932,6.68,6.64,4.13
1.02,Very Good,F,62.9,59,8940,6.37,6.42,4.02
1.27,Very Good,G,62.5,57,8941,6.86,6.91,4.3
1.26,Ideal,H,61.8,56,8941,6.9,6.93,4.28
1.01,Good,D,63.5,57,8943,6.32,6.35,4.02
1.01,Good,D,63.7,57,8943,6.29,6.36,4.03
1.04,Premium,F,62.5,58,8946,6.46,6.37,4.01
1.17,Ideal,G,61.7,55,8947,6.74,6.77,4.17
1,Very Good,F,63,59,8950,6.33,6.36,4
1.21,Ideal,H,61.3,56,8950,6.85,6.89,4.21
1.06,Ideal,F,62.1,57,8954,6.5,6.54,4.05
1.3,Ideal,H,61.5,55,8954,7.07,7.03,4.34
1.01,Good,F,61.1,65,8956,6.38,6.42,3.91
1,Ideal,F,61.7,53,8958,6.46,6.48,3.99
1,Good,E,57.8,61,8960,6.55,6.46,3.76
1.09,Ideal,G,61.5,57,8970,6.62,6.65,4.08
1.23,Premium,G,59.6,59,8971,6.98,6.95,4.15
1.01,Ideal,F,61.6,56,8971,6.43,6.49,3.98
1.03,Ideal,E,61.9,57,8972,6.5,6.46,4.01
1.22,Very Good,G,61.9,58,8975,6.84,6.85,4.24
0.31,Very Good,H,61.9,58,625,4.3,4.33,2.67
0.31,Ideal,H,62.3,55,625,4.36,4.37,2.72
0.31,Premium,H,61.4,59,625,4.35,4.38,2.68
0.31,Premium,H,62.6,60,625,4.29,4.33,2.7
0.31,Very Good,H,61.9,58,625,4.33,4.36,2.69
0.31,Ideal,H,62.4,56,625,4.34,4.38,2.72
0.31,Very Good,H,62.6,58,625,4.28,4.31,2.69
1.01,Good,E,63.3,55,8976,6.36,6.41,4.04
1.05,Ideal,E,62.4,56,8982,6.49,6.52,4.06
1.19,Good,G,61.1,61,8995,6.86,6.83,4.18
1.03,Very Good,F,61.5,55,8998,6.48,6.57,4.01
1.05,Ideal,G,60.4,54,9000,6.6,6.65,4
1.01,Very Good,E,61.5,58,9002,6.4,6.44,3.95
1.04,Ideal,F,61.2,57,9005,6.5,6.53,3.99
1.14,Ideal,G,61,56,9013,6.74,6.76,4.12
1.01,Premium,F,62.1,52,9013,6.5,6.45,4.02
1,Ideal,F,59.7,60,9014,6.48,6.52,3.88
1.05,Ideal,F,61.9,57,9032,6.52,6.5,4.03
1.01,Ideal,F,59.6,60,9040,6.56,6.52,3.9
1.02,Very Good,F,61,54,9043,6.53,6.58,4
1.1,Very Good,G,60.5,55.7,9050,6.7,6.76,4.07
1,Premium,E,61.6,59,9050,6.46,6.42,3.97
1,Premium,E,62.7,60,9050,6.34,6.32,3.97
1.1,Ideal,G,61.6,56,9051,6.62,6.69,4.1
1.01,Very Good,F,61.1,58,9065,6.43,6.47,3.94
1.01,Premium,F,60.4,59,9065,6.45,6.49,3.91
1.15,Very Good,G,63.2,58,9068,6.68,6.61,4.2
1.14,Ideal,F,61.4,57,9070,6.76,6.72,4.14
1.01,Very Good,E,60.2,60,9076,6.46,6.5,3.9
1.06,Premium,F,61.8,58,9082,6.54,6.5,4.03
1.01,Very Good,E,62.8,56,9089,6.34,6.39,4
1.05,Ideal,F,62.1,54,9092,6.52,6.55,4.06
1.02,Premium,F,62.9,59,9103,6.42,6.37,4.02
1.17,Ideal,G,61.7,55,9110,6.77,6.74,4.17
1.04,Ideal,F,62.2,56,9115,6.46,6.53,4.04
1.06,Ideal,F,62.1,57,9118,6.54,6.5,4.05
1.03,Ideal,F,61.9,53,9131,6.52,6.54,4.04
1.03,Ideal,F,62.1,55,9131,6.47,6.5,4.03
1.18,Premium,G,61.6,58,9137,6.77,6.8,4.18
1.05,Ideal,F,61.5,57,9138,6.51,6.57,4.02
1,Very Good,E,59.5,59,9139,6.54,6.58,3.9
1,Very Good,E,61.6,60,9139,6.41,6.45,3.96
1,Premium,F,61.5,59,9139,6.4,6.38,3.93
1.01,Very Good,E,63.3,55,9140,6.41,6.36,4.04
1.05,Ideal,E,62.4,56,9146,6.52,6.49,4.06
1.16,Premium,G,60,59,9146,6.89,6.82,4.11
1.1,Ideal,G,61.7,56,9148,6.67,6.63,4.1
1.26,Very Good,G,62.1,58,9158,6.92,6.83,4.27
1.2,Very Good,G,60.7,60,9169,6.8,6.84,4.14
1.07,Ideal,G,61.9,56,9169,6.6,6.62,4.09
1.04,Ideal,F,61.2,57,9169,6.53,6.5,3.99
1.54,Ideal,J,62.8,58,9171,7.32,7.37,4.61
1.18,Premium,G,58.2,62,9188,6.92,6.89,4.02
1.16,Very Good,G,61.6,58,9205,6.67,6.73,4.13
1.02,Very Good,F,60.9,56,9205,6.44,6.5,3.94
1.03,Premium,E,59.7,56,9205,6.64,6.56,3.94
1.02,Ideal,F,61.9,57,9212,6.53,6.42,4.01
1.12,Ideal,G,61.9,57,9214,6.62,6.66,4.11
1.1,Ideal,G,60.5,56,9215,6.76,6.7,4.07
1.04,Ideal,F,61.7,55,9218,6.51,6.53,4.02
1,Very Good,E,63,58,9224,6.33,6.36,4
1.17,Ideal,G,60.6,56,9225,6.87,6.84,4.15
1.01,Premium,F,60.4,59,9231,6.49,6.45,3.91
1.03,Ideal,G,61.6,56,9236,6.48,6.5,4
0.31,Very Good,H,61.2,60,625,4.37,4.39,2.68
0.31,Premium,H,62.3,60,625,4.31,4.36,2.7
0.31,Very Good,H,62.4,58,625,4.28,4.31,2.68
0.31,Good,H,63.4,56,625,4.29,4.32,2.73
0.31,Premium,H,61.4,58,625,4.32,4.35,2.66
0.31,Ideal,H,61.8,56,625,4.34,4.36,2.69
0.31,Ideal,H,62.4,57,625,4.32,4.36,2.71
0.31,Ideal,H,62.2,55,625,4.35,4.36,2.71
1.03,Ideal,F,62,56,9245,6.45,6.48,4.01
1.02,Very Good,F,59.9,57,9246,6.54,6.59,3.93
1.16,Ideal,G,62.2,56,9251,6.7,6.74,4.18
1.18,Ideal,G,62.2,54,9252,6.78,6.82,4.23
1.01,Ideal,E,62.8,56,9254,6.39,6.34,4
1.04,Very Good,D,58.3,61,9254,6.63,6.69,3.88
1.03,Ideal,F,62.5,56,9254,6.46,6.53,4.06
1.05,Ideal,F,62.1,54,9257,6.55,6.52,4.06
1,Premium,D,58.3,61,9274,6.55,6.48,3.8
1.04,Ideal,F,62.2,56,9281,6.53,6.46,4.04
1.02,Ideal,G,61.8,56,9286,6.42,6.46,3.98
1.17,Ideal,G,61.2,56,9289,6.77,6.85,4.17
1.21,Ideal,H,61.1,56,9290,6.85,6.89,4.2
1.03,Ideal,F,62.4,55.6,9290,6.44,6.49,4.02
1,Ideal,G,61.1,58,9294,6.43,6.47,3.94
1.39,Ideal,H,61.2,54,9298,7.23,7.25,4.43
1.18,Premium,G,61.6,58,9304,6.8,6.77,4.18
1.18,Premium,G,62.8,57,9304,6.77,6.71,4.23
1.5,Very Good,J,62.2,57,9306,7.25,7.31,4.53
1.01,Ideal,E,60,55,9310,6.56,6.6,3.95
1.14,Ideal,F,62.7,55,9316,6.7,6.6,4.17
1,Very Good,E,61.7,55,9324,6.38,6.42,3.95
1.51,Premium,I,62.1,58,9328,7.29,7.32,4.54
1.51,Very Good,H,63.1,56,9332,7.33,7.28,4.61
1.13,Ideal,G,62.3,57,9333,6.62,6.66,4.14
1.51,Ideal,J,61.4,59,9334,7.34,7.39,4.52
1.2,Very Good,G,62.1,58,9337,6.74,6.78,4.2
1.1,Ideal,F,61.2,56,9343,6.71,6.64,4.08
1.57,Ideal,J,61.4,57,9346,7.45,7.5,4.59
1,Ideal,F,61.9,57,9354,6.47,6.42,3.99
1.21,Very Good,G,62.9,59,9358,6.68,6.74,4.22
1.24,Ideal,G,61.2,56,9362,6.88,6.92,4.22
1.18,Premium,G,59.7,58,9366,6.9,6.94,4.13
1.22,Ideal,H,61.7,56,9366,6.83,6.87,4.23
1.21,Premium,G,59.6,60,9370,6.89,6.91,4.11
1.2,Ideal,G,62.2,56,9373,6.76,6.81,4.22
1.11,Premium,F,59.2,59,9377,6.79,6.82,4.03
1.19,Ideal,G,60.8,55,9383,6.91,6.9,4.19
1.19,Ideal,G,60.9,53,9403,6.88,6.92,4.2
1.2,Ideal,G,62.2,55,9407,6.77,6.81,4.23
1.03,Ideal,F,62,56,9413,6.48,6.45,4.01
1.51,Very Good,I,61.9,56,9416,7.35,7.38,4.56
1.16,Ideal,G,62.2,56,9419,6.74,6.7,4.18
1.01,Very Good,D,63.6,59,9451,6.25,6.32,4
1.15,Ideal,G,61.8,56,9457,6.72,6.75,4.16
1.12,Ideal,F,61.4,57,9461,6.66,6.69,4.1
1.01,Ideal,F,63,57,9463,6.36,6.4,4.02
1.04,Ideal,G,61.7,56,9465,6.5,6.54,4.02
1.04,Ideal,G,61.5,57,9465,6.51,6.54,4.01
1.2,Premium,G,59.7,60,9475,7,6.91,4.15
1.01,Ideal,E,60,55,9479,6.6,6.56,3.95
1.01,Ideal,E,62,56,9483,6.43,6.35,4.01
1.05,Ideal,F,61.6,56,9483,6.55,6.53,4.03
1.21,Very Good,G,60.4,56,9484,6.88,6.92,4.17
1,Very Good,D,61.3,58,9487,6.37,6.42,3.92
1.51,Premium,I,62.1,58,9498,7.32,7.29,4.54
1.04,Premium,F,61.6,59,9505,6.53,6.49,4.01
1.11,Ideal,G,61.6,57,9507,6.7,6.74,4.14
1.57,Ideal,J,61.4,57,9516,7.5,7.45,4.59
1.02,Ideal,F,61.1,56.3,9521,6.48,6.52,3.97
1.19,Ideal,G,60.8,59,9524,6.84,6.81,4.15
1.23,Ideal,G,61,55,9525,6.93,6.95,4.23
1.18,Premium,G,59.7,58,9537,6.94,6.9,4.13
1.13,Very Good,F,59.6,59,9539,6.82,6.87,4.08
1.52,Ideal,J,62.6,58,9541,7.32,7.34,4.59
1.21,Premium,G,59.6,60,9541,6.91,6.89,4.11
1.21,Premium,G,58.5,58,9541,7.06,6.95,4.1
1.06,Ideal,F,61.3,57,9547,6.56,6.59,4.03
1.11,Premium,F,59.2,59,9548,6.82,6.79,4.03
1.04,Ideal,E,62,58,9552,6.54,6.46,4.03
1.05,Ideal,G,61.4,56,9555,6.54,6.59,4.03
1.32,Ideal,H,62,54,9571,7.05,7.06,4.37
1.19,Ideal,G,60.7,57,9587,6.8,6.85,4.14
1.02,Very Good,G,62.7,58,9596,6.36,6.4,4
1.02,Ideal,F,62.3,58,9598,6.42,6.45,4.01
1.5,Very Good,I,64,54,9618,7.19,7.27,4.63
1.37,Ideal,H,61.3,56,9621,7.13,7.2,4.39
1.17,Ideal,G,61.6,56,9630,6.77,6.83,4.18
1.12,Ideal,F,61.4,57,9634,6.69,6.66,4.1
1.1,Ideal,F,61.2,56,9641,6.65,6.68,4.08
1.01,Very Good,E,63.4,56,9642,6.32,6.37,4.02
1.06,Ideal,G,61.4,56,9645,6.56,6.62,4.04
1,Premium,D,61.3,58,9660,6.42,6.37,3.92
1.09,Ideal,F,62.5,55,9668,6.52,6.6,4.1
1.06,Very Good,E,63.4,55,9680,6.46,6.51,4.11
1.23,Ideal,G,61,55,9698,6.95,6.93,4.23
1.04,Very Good,E,62.8,58,9705,6.42,6.45,4.04
1.22,Very Good,G,59.3,58,9706,6.97,6.99,4.14
1.01,Premium,E,61.8,59,9711,6.42,6.39,3.96
1.01,Premium,E,62.4,58,9711,6.42,6.36,3.99
1.06,Ideal,E,61,57,9712,6.63,6.54,4.02
1.02,Very Good,F,63.7,59,9728,6.34,6.38,4.05
1.11,Ideal,G,61.8,56,9734,6.66,6.69,4.12
1.34,Very Good,H,59.7,60,9735,7.19,7.22,4.3
1.01,Ideal,E,62.7,56,9735,6.42,6.46,4.04
1,Very Good,D,59.9,61,9740,6.42,6.5,3.87
1,Very Good,D,63,59,9740,6.35,6.38,4.01
1.21,Premium,G,62.5,55,9757,6.84,6.8,4.26
1.21,Premium,G,61.3,56,9779,6.88,6.85,4.21
1.2,Ideal,G,62.5,54.4,9785,6.75,6.82,4.24
1.24,Ideal,G,61.2,56,9788,6.92,6.88,4.22
0.31,Very Good,G,62.7,55,627,4.32,4.35,2.72
0.28,Very Good,F,60.2,58,628,4.26,4.28,2.57
0.32,Ideal,H,59.8,57,628,4.48,4.52,2.69
0.32,Ideal,H,61.5,55,628,4.41,4.44,2.72
0.32,Ideal,H,62.2,54,628,4.42,4.46,2.76
0.32,Ideal,H,61.6,55,628,4.43,4.46,2.74
1.11,Very Good,F,60.8,57,9792,6.7,6.73,4.08
1.03,Ideal,D,62,56,9798,6.46,6.55,4.03
1.23,Very Good,G,62,58,9803,6.77,6.82,4.21
1,Very Good,E,59.1,58,9815,6.5,6.57,3.86
1.1,Ideal,F,61.2,56,9817,6.68,6.65,4.08
1.12,Ideal,G,61.6,55,9820,6.68,6.74,4.13
1.5,Very Good,I,63.3,58,9828,7.24,7.21,4.57
1.05,Ideal,E,61.3,56,9843,6.55,6.59,4.03
1.09,Ideal,F,62.5,55,9845,6.6,6.52,4.1
1.1,Ideal,G,61,56,9856,6.69,6.73,4.09
1.05,Premium,E,59.6,60,9858,6.61,6.58,3.93
1.07,Ideal,E,61.4,56,9863,6.55,6.65,4.05
1.02,Ideal,F,60.9,56,9870,6.54,6.49,3.97
1.2,Premium,G,61.2,58,9873,6.84,6.88,4.2
1.21,Very Good,G,60.4,56,9878,6.96,6.91,4.19
1.04,Premium,E,62.8,58,9882,6.45,6.42,4.04
1.66,Premium,J,62.6,59,9882,7.54,7.58,4.73
1.04,Ideal,E,62.4,56,9897,6.51,6.47,4.05
1.04,Ideal,E,61,57,9901,6.61,6.57,4.02
1.5,Good,I,63.3,58,9909,7.24,7.27,4.59
1,Premium,D,63,59,9918,6.38,6.35,4.01
1,Premium,D,59.9,61,9918,6.5,6.42,3.87
1.23,Ideal,G,62.2,56.1,9921,6.8,6.87,4.25
1.23,Ideal,G,62.4,55,9921,6.8,6.88,4.27
1.01,Very Good,E,61.7,60,9930,6.32,6.35,3.91
1.03,Ideal,E,61.7,54,9932,6.49,6.52,4.02
1.21,Very Good,G,59.3,58,9942,7.01,7.05,4.17
1.21,Ideal,G,59.4,59,9954,6.92,7.01,4.14
1.01,Very Good,D,60.2,58,9965,6.51,6.57,3.94
1.06,Very Good,E,61.8,58,9997,6.52,6.56,4.04
1.23,Very Good,G,62.2,57,9999,6.8,6.87,4.25
1.03,Ideal,E,60.6,59,10003,6.5,6.53,3.95
1.23,Very Good,G,60.6,55,10004,6.93,7.02,4.23
1.05,Ideal,F,60.5,55,10011,6.67,6.58,4.01
1.04,Ideal,E,62.9,55,10019,6.47,6.51,4.08
1.26,Very Good,G,60.9,56,10020,6.95,7.01,4.25
1.12,Premium,F,62.4,59,10028,6.58,6.66,4.13
1.22,Ideal,G,62.3,56,10038,6.81,6.84,4.25
1.07,Ideal,E,61.4,56,10043,6.65,6.55,4.05
1.08,Ideal,F,61.6,57,10046,6.57,6.6,4.06
1,Premium,D,61.6,60,10046,6.41,6.36,3.93
1.03,Ideal,F,61.1,57,10049,6.51,6.54,3.99
1.08,Ideal,F,62.1,55,10052,6.57,6.6,4.09
1.2,Premium,G,62.8,59,10053,6.72,6.65,4.2
1.2,Premium,G,61.2,58,10053,6.88,6.84,4.2
1.07,Ideal,F,62.3,57,10061,6.56,6.58,4.09
1.66,Premium,J,62.6,59,10062,7.58,7.54,4.73
1.2,Premium,F,60.5,60,10064,6.98,6.87,4.19
0.32,Ideal,H,61.4,54,628,4.4,4.43,2.71
1.5,Very Good,I,63.3,58,10090,7.27,7.24,4.59
1.07,Ideal,F,60.3,55,10093,6.65,6.68,4.02
1.07,Ideal,E,61.7,57,10104,6.55,6.61,4.06
1.22,Premium,G,62,58,10111,6.9,6.85,4.26
1.09,Premium,E,59.9,59,10111,6.73,6.7,4.02
1,Very Good,D,61.7,58,10113,6.37,6.41,3.94
1.43,Ideal,H,61.6,54,10129,7.25,7.29,4.48
1.04,Very Good,D,60.8,58,10130,6.49,6.53,3.96
1.07,Ideal,E,62.3,56,10133,6.51,6.61,4.09
1.01,Premium,D,60.2,58,10147,6.57,6.51,3.94
1.2,Very Good,F,63.8,58,10173,6.67,6.69,4.26
1.09,Ideal,F,62,56,10196,6.63,6.6,4.1
1.24,Premium,G,59.9,60,10202,6.98,7,4.19
1.27,Premium,G,61,58,10203,6.96,7.01,4.26
1.12,Premium,F,62.4,59,10211,6.66,6.58,4.13
1.01,Premium,D,62.4,60,10221,6.31,6.36,3.95
1.22,Ideal,G,62.3,56,10221,6.84,6.81,4.25
1.07,Ideal,E,61.3,56,10222,6.53,6.6,4.02
1.12,Ideal,F,60.4,56,10236,6.82,6.78,4.11
1.09,Ideal,F,62.1,56,10246,6.55,6.59,4.08
1.21,Ideal,G,60.6,56,10256,6.9,6.89,4.18
1.14,Premium,E,59.7,58,10258,6.83,6.91,4.1
1.07,Ideal,D,61.3,58,10266,6.55,6.64,4.04
1.01,Ideal,E,61.4,56,10283,6.49,6.45,3.97
1.07,Ideal,E,61.7,57,10288,6.61,6.55,4.06
1.08,Ideal,E,62.5,57,10300,6.52,6.57,4.09
1.26,Premium,G,62.7,58,10302,6.95,6.86,4.33
1.23,Ideal,G,60.3,57,10304,6.98,6.97,4.21
1.23,Ideal,G,61,57,10304,6.93,6.9,4.22
1.12,Ideal,G,61.5,57,10305,6.65,6.67,4.1
1.18,Ideal,G,61.3,55,10308,6.86,6.81,4.19
1.08,Ideal,E,61.8,56,10313,6.55,6.59,4.06
1.09,Ideal,E,61.6,56,10314,6.6,6.64,4.08
1.04,Premium,D,60.8,58,10314,6.53,6.49,3.96
1.23,Ideal,G,62.2,55,10317,6.86,6.9,4.28
1.23,Ideal,G,62.7,56,10317,6.81,6.84,4.28
1.27,Very Good,G,61.5,58,10321,6.9,6.96,4.26
1.13,Ideal,F,61.4,56,10327,6.77,6.72,4.14
1.09,Ideal,E,60.9,56,10333,6.66,6.7,4.07
1.7,Premium,H,61.4,58,10337,7.66,7.62,4.69
1.27,Ideal,G,62.4,53.3,10342,6.94,6.95,4.33
1.17,Ideal,F,61.9,54,10351,6.76,6.82,4.2
1.26,Ideal,G,60.7,56,10367,7.03,7.05,4.27
1.21,Ideal,G,62,56,10378,6.8,6.84,4.23
1.02,Ideal,E,61.5,57,10384,6.55,6.5,4.01
1.1,Premium,E,60.1,58,10387,6.69,6.76,4.04
1.24,Premium,G,59.9,60,10388,7,6.98,4.19
1.27,Premium,G,61,58,10389,7.01,6.96,4.26
1.24,Ideal,G,61.4,58,10395,6.88,6.92,4.24
1.13,Ideal,G,61.6,57,10396,6.66,6.75,4.13
0.31,Fair,G,65.5,58,629,4.25,4.24,2.78
1.01,Premium,D,62.4,60,10407,6.36,6.31,3.95
1.1,Ideal,D,61,56,10410,6.67,6.73,4.09
1.19,Ideal,F,61.7,56,10436,6.82,6.85,4.22
1.16,Ideal,F,61.8,56.7,10439,6.7,6.78,4.16
1.23,Ideal,G,61.3,56,10445,6.89,6.91,4.23
1.14,Premium,E,59.7,58,10446,6.91,6.83,4.1
1.01,Very Good,D,62.5,59,10453,6.34,6.4,3.98
1.07,Ideal,E,61.8,54,10453,6.56,6.61,4.07
1.2,Ideal,G,61.1,56,10454,6.88,6.91,4.21
1.2,Ideal,G,62.2,53,10463,6.8,6.84,4.24
1.56,Ideal,I,62,56,10481,7.39,7.42,4.6
1.5,Premium,I,60.2,58,10483,7.5,7.34,4.47
1.1,Ideal,F,61.2,56,10487,6.66,6.74,4.1
1.22,Premium,F,63,56,10494,6.88,6.76,4.3
1.01,Very Good,D,59.8,57,10499,6.49,6.58,3.91
1.14,Ideal,E,62.3,55,10512,6.68,6.71,4.17
1.54,Very Good,I,62.7,57,10518,7.35,7.43,4.63
1.5,Very Good,I,59.7,60,10551,7.46,7.62,4.5
1.26,Ideal,G,60.7,56,10556,7.05,7.03,4.27
1,Fair,D,61.1,57,10562,6.37,6.3,3.87
1.21,Ideal,G,61.3,57,10568,6.83,6.85,4.19
1.1,Premium,E,60.1,58,10577,6.76,6.69,4.04
1,Ideal,F,61.3,53,10577,6.44,6.48,3.96
1.02,Premium,D,61.4,58,10580,6.43,6.46,3.96
1.2,Premium,F,62.8,60,10580,6.79,6.74,4.25
1.23,Ideal,F,63,55,10580,6.89,6.79,4.31
1.29,Ideal,G,62.4,57,10614,6.94,6.97,4.34
1.51,Premium,I,61.1,60,10623,7.33,7.36,4.49
1.25,Ideal,G,61.5,55,10636,6.92,6.94,4.26
1.25,Ideal,G,62.5,54,10636,6.88,6.93,4.31
1.5,Ideal,I,61.7,55,10646,7.32,7.39,4.54
1.23,Ideal,G,60.8,57,10646,6.89,6.92,4.2
1.23,Very Good,F,58.5,59,10650,6.98,7.07,4.11
1.14,Ideal,E,62.3,55,10703,6.71,6.68,4.17
1.28,Premium,G,62.1,58,10716,6.96,6.91,4.31
1.22,Very Good,F,60.7,62,10719,6.81,6.84,4.14
0.38,Ideal,J,61.4,56,629,4.68,4.7,2.88
0.38,Ideal,J,62,55,629,4.67,4.69,2.9
0.31,Ideal,H,62.3,54,630,4.36,4.38,2.72
1.01,Premium,D,62.4,58,10732,6.39,6.44,4
1.13,Ideal,F,62.1,54,10742,6.67,6.71,4.16
1.5,Premium,I,59.7,60,10744,7.62,7.46,4.5
1.19,Ideal,F,60.8,57,10748,6.85,6.83,4.16
1.15,Ideal,F,62.7,57,10757,6.69,6.65,4.18
1.01,Ideal,D,61.7,57,10761,6.43,6.47,3.98
1.3,Premium,G,60.2,58,10763,7.17,7.08,4.29
1.12,Ideal,F,61.3,57,10764,6.67,6.7,4.1
1.12,Ideal,E,60.6,57,10769,6.77,6.66,4.07
1.02,Premium,D,61.4,58,10773,6.46,6.43,3.96
1.14,Ideal,F,61.9,57,10786,6.73,6.68,4.15
1.01,Ideal,D,60.6,56,10797,6.53,6.48,3.94
1.01,Premium,D,61.6,58,10797,6.44,6.39,3.95
1.01,Very Good,D,63,56,10800,6.35,6.41,4.02
1.04,Ideal,F,61.6,57,10804,6.47,6.51,4
1.29,Ideal,G,62.4,57,10807,6.97,6.94,4.34
1.2,Ideal,G,62.3,54,10812,6.82,6.86,4.26
1.51,Premium,I,61.1,60,10817,7.36,7.33,4.49
1.51,Ideal,I,61.6,58,10821,7.35,7.4,4.54
1.52,Premium,I,61.6,58,10824,7.37,7.41,4.55
1.23,Very Good,F,62.4,58,10835,6.74,6.89,4.26
1.28,Ideal,G,61.2,54,10839,7.03,7.06,4.31
1.23,Premium,F,58.5,59,10844,7.07,6.98,4.11
1.2,Ideal,G,61.2,56,10846,6.92,6.89,4.23
1.16,Ideal,F,60.5,58,10850,6.77,6.85,4.12
1.01,Ideal,E,61.7,55,10852,6.44,6.49,3.99
1.01,Ideal,D,61.1,57,10860,6.47,6.49,3.96
1.5,Very Good,I,62,53,10873,7.3,7.34,4.54
1.05,Ideal,F,62.1,55,10874,6.54,6.56,4.07
1.26,Ideal,G,60.9,57,10886,6.98,7.01,4.26
1.2,Very Good,F,62.9,59,10891,6.72,6.76,4.24
1.5,Ideal,I,60.3,57,10907,7.43,7.47,4.49
1.01,Premium,D,62.4,58,10927,6.44,6.39,4
1.2,Very Good,F,61.4,60,10931,6.79,6.83,4.18
1.5,Ideal,I,60.7,60,10931,7.35,7.4,4.48
1.71,Ideal,J,61.6,59,10945,7.65,7.68,4.72
1.12,Ideal,F,62.2,55,10949,6.64,6.68,4.14
1.02,Ideal,D,62,56,10967,6.43,6.48,4
1.25,Ideal,G,62.2,55,10983,6.87,6.93,4.29
1.04,Premium,D,61.1,60,10984,6.54,6.51,3.99
1.22,Ideal,G,60,58,11003,6.95,6.99,4.18
1.5,Premium,I,61.4,58,11007,7.38,7.32,4.51
1.01,Ideal,D,61.5,57,11015,6.43,6.48,3.97
1.2,Premium,F,62.2,58,11021,6.83,6.78,4.23
1.52,Premium,I,61.6,58,11021,7.41,7.37,4.55
1.23,Ideal,F,61.8,56,11040,6.84,6.89,4.24
1.01,Ideal,D,61.1,57,11057,6.49,6.47,3.96
0.3,Very Good,G,62.4,56,631,4.27,4.3,2.67
0.3,Very Good,G,60.3,57,631,4.35,4.36,2.63
0.3,Ideal,H,61.9,54.5,631,4.31,4.35,2.68
0.3,Ideal,H,61.7,54.2,631,4.32,4.35,2.67
1.3,Ideal,G,62,57,11073,6.96,7.03,4.34
1.11,Ideal,E,62.9,55,11074,6.56,6.62,4.14
1.01,Ideal,D,62.3,53,11082,6.4,6.47,4.02
1.25,Ideal,G,62,59,11089,6.88,6.96,4.29
1.31,Very Good,G,62.2,59,11108,6.91,6.98,4.32
1.13,Ideal,E,61.4,57,11115,6.69,6.74,4.12
1.13,Ideal,E,61.6,56,11115,6.69,6.71,4.13
1.34,Premium,G,61.3,58,11118,7.16,7.1,4.37
1.16,Ideal,F,60.5,57,11120,6.8,6.86,4.13
1.24,Very Good,F,62,55,11130,6.88,6.95,4.29
1.1,Ideal,D,62,57,11132,6.57,6.62,4.09
1.1,Very Good,D,61.7,56,11132,6.64,6.65,4.1
1.7,Very Good,H,63.2,56,11133,7.59,7.56,4.79
1.23,Ideal,F,61.8,56,11141,6.89,6.84,4.24
1.57,Premium,I,60.7,58,11146,7.54,7.51,4.57
1.08,Ideal,E,61,56,11166,6.64,6.67,4.06
1.02,Ideal,D,62,56,11167,6.48,6.43,4
1.23,Very Good,E,60.4,62,11175,6.88,6.93,4.17
1.3,Ideal,G,62,57,11175,7.03,6.96,4.34
1.18,Ideal,E,61.6,58,11184,6.78,6.82,4.19
1.05,Ideal,D,61.9,54,11196,6.53,6.55,4.05
1.14,Ideal,E,61.6,57,11206,6.68,6.73,4.13
1.06,Ideal,D,61.1,56,11209,6.58,6.59,4.02
1.24,Premium,F,62,55,11231,6.95,6.88,4.29
1.1,Ideal,D,62,57,11233,6.62,6.57,4.09
1.1,Premium,D,61.7,56,11233,6.65,6.64,4.1
1.24,Very Good,F,59,58,11234,6.98,7.03,4.13
1.31,Premium,G,59.6,61,11255,7.23,7.14,4.28
1.24,Very Good,F,63.6,56,11268,6.75,6.8,4.31
1.2,Premium,E,62.1,58,11301,6.76,6.7,4.18
1.5,Very Good,H,62.7,58,11303,7.21,7.24,4.53
1.03,Premium,D,60.1,58,11335,6.55,6.6,3.95
1.23,Very Good,F,62.2,58,11382,6.81,6.86,4.25
0.23,Good,F,62.3,61,425,3.93,3.94,2.45
0.23,Good,F,64.5,55,425,3.83,3.86,2.48
1.13,Ideal,E,60.1,59,11387,6.77,6.81,4.08
1.31,Premium,G,62.7,59,11389,6.96,6.92,4.35
1.52,Very Good,J,62.1,60,11392,7.33,7.36,4.56
1.21,Premium,E,61.9,58,11395,6.84,6.79,4.22
1.01,Ideal,E,61.7,57,11400,6.42,6.44,3.97
1.18,Ideal,F,60.6,55,11415,6.84,6.88,4.16
1.32,Ideal,G,62.3,57,11419,6.96,7.04,4.36
1.18,Very Good,F,60.1,58,11430,6.88,6.92,4.15
1.23,Premium,F,61.6,59,11430,6.8,6.9,4.22
1.55,Ideal,I,61.3,59,11430,7.41,7.46,4.56
1.2,Premium,E,61.4,56,11435,6.94,6.83,4.23
1.01,Ideal,D,61.9,56,11442,6.41,6.45,3.98
1.21,Very Good,F,61,58,11455,6.89,6.92,4.21
1.2,Very Good,E,63.2,56,11456,6.73,6.78,4.27
1.31,Ideal,G,59.2,59,11459,7.12,7.18,4.23
1.28,Very Good,G,59.5,56,11478,7.12,7.16,4.25
1.7,Premium,I,61.8,61,11481,7.57,7.5,4.66
