carat,cut,color,depth,table,price,x,y,z
2.63,Premium,J,62.3,61,10628,8.81,8.76,5.47
2,Ideal,F,60.3,56,10685,8.27,8.16,4.94
3.01,Fair,H,56.1,62,10761,9.54,9.38,5.31
3,Good,I,57,64,10863,9.38,9.31,5.33
0.4,Ideal,F,63.3,60,630,4.68,4.64,2.95
2.34,Very Good,H,62.4,55.4,11119,8.44,8.51,5.29
2.34,Ideal,H,62.4,55,11221,8.51,8.44,5.29
3,Good,E,64.2,65,11548,9.08,8.96,5.79
2.72,Ideal,H,59.6,55,11594,9.17,9.13,5.45
3.65,Fair,H,67.1,53,11668,9.53,9.48,6.38
3.24,Premium,H,62.1,58,12300,9.44,9.4,5.85
3.22,Ideal,I,62.6,55,12545,9.49,9.42,5.92
3.5,Ideal,H,62.8,57,12587,9.65,9.59,6.03
0.38,Ideal,F,62.5,57,638,4.64,4.61,2.89
2.75,Ideal,D,60.9,57,13156,9.04,8.98,5.49
3,Premium,G,59.7,60,13203,9.42,9.26,5.58
4.01,Premium,I,61,61,15223,10.14,10.1,6.17
4.01,Premium,J,62.5,62,15223,10.02,9.94,6.24
3.4,Fair,D,66.8,52,15964,9.42,9.34,6.27
4,Very Good,I,63.3,58,15984,10.01,9.94,6.31
3.67,Premium,I,62.4,56,16193,9.86,9.81,6.13
3.01,Ideal,J,65.4,60,16538,8.99,8.93,5.86
0.41,Good,F,63.8,57,646,4.72,4.69,3
4.13,Fair,H,64.8,61,17329,10,9.85,6.43
5.01,Fair,J,65.5,59,18018,10.74,10.54,6.98
4.5,Fair,J,65.8,58,18531,10.23,10.16,6.72
0.39,Ideal,E,62.8,57,655,4.66,4.61,2.91
0.32,Good,D,64,54,361,4.33,4.36,2.78
0.5,Fair,G,64.6,60,701,5.04,4.96,3.23
0.43,Premium,E,58.4,62,713,5,4.94,2.9
0.5,Fair,F,63.8,58,713,5.08,4.97,3.21
0.32,Premium,E,60.9,58,444,4.42,4.38,2.68
0.5,Very Good,E,63.1,61,720,5.04,4.97,3.16
0.5,Fair,G,64.9,57,727,5.01,4.97,3.24
0.5,Fair,G,65.2,56,727,4.95,4.89,3.21
0.5,Premium,F,60.5,60,770,5.15,5.07,3.1
0.43,Premium,H,62,59,452,4.78,4.83,2.98
0.6,Premium,H,60.1,60,806,5.51,5.44,3.29
0.51,Premium,E,58,60,826,5.29,5.23,3.05
0.5,Fair,F,57.5,66,827,5.3,5.17,3.01
0.6,Premium,H,62.1,62,835,5.33,5.27,3.3
0.5,Premium,E,60.7,61,840,5.14,5.05,3.09
0.5,Premium,E,61.4,60,840,5.18,5.03,3.14
0.5,Premium,F,61.9,58,851,5.15,5.05,3.15
0.41,Good,G,63.8,56,467,4.7,4.74,3.01
0.32,Good,D,64,54,468,4.36,4.33,2.78
0.52,Premium,F,63,56,870,5.18,5.11,3.24
0.53,Premium,F,61.3,58,886,5.22,5.18,3.19
0.58,Fair,F,65.8,56,893,5.23,5.12,3.41
0.58,Fair,F,66.3,55,893,5.18,5.1,3.41
0.59,Fair,G,64.6,56,903,5.26,5.2,3.38
0.57,Very Good,G,59.5,56.9,929,5.42,5.46,3.24
0.61,Good,G,61.2,57.2,931,5.44,5.49,3.34
0.62,Premium,G,58.9,60,933,5.65,5.54,3.29
0.5,Very Good,E,58.6,63,938,5.23,5.15,3.04
0.59,Premium,G,59.7,59,940,5.48,5.45,3.26
0.72,Premium,J,62.9,59,945,5.8,5.63,3.58
0.7,Fair,F,63.9,59,945,5.64,5.5,3.57
0.56,Premium,F,62.6,60,953,5.3,5.15,3.27
0.7,Fair,G,67.3,57,956,5.53,5.38,3.68
0.7,Fair,G,67.3,59,956,5.51,5.45,3.69
0.7,Fair,G,65.2,58,956,5.57,5.49,3.61
0.7,Fair,G,64.3,62,956,5.59,5.49,3.57
0.7,Fair,G,66.7,55,956,5.64,5.49,3.71
0.52,Ideal,D,61.1,57,971,5.18,5.2,3.17
0.7,Fair,G,68.3,56,978,5.52,5.4,3.73
0.7,Fair,F,65.4,59,992,5.6,5.49,3.63
0.7,Fair,F,70.8,56,992,5.38,5.33,3.79
0.7,Fair,F,66.5,62,992,5.54,5.49,3.67
0.7,Fair,G,66.9,55,1001,5.6,5.52,3.72
0.75,Good,F,64,59,1013,5.78,5.62,3.66
0.7,Fair,I,66.3,63,1014,5.58,5.43,3.66
0.57,Ideal,G,59.5,57,1019,5.46,5.42,3.24
0.5,Premium,G,62.2,59,1020,5.07,5.03,3.14
0.52,Premium,E,60.8,60,1037,5.2,5.17,3.15
0.7,Premium,F,63,61,1040,5.69,5.55,3.54
0.7,Good,F,63.9,60,1040,5.65,5.52,3.58
0.7,Very Good,G,61.5,63,1047,5.73,5.65,3.5
0.73,Fair,I,70.8,55,1049,5.51,5.34,3.84
0.7,Fair,H,66.5,57,1058,5.51,5.4,3.64
0.7,Fair,J,64.7,59,1066,5.59,5.5,3.59
0.32,Ideal,E,60.7,57,490,4.45,4.41,2.69
0.7,Fair,G,60.4,58,1069,5.74,5.68,3.45
0.7,Fair,G,67.5,55,1069,5.59,5.37,3.71
0.7,Fair,G,62.5,59,1069,5.65,5.48,3.48
0.51,Ideal,D,62.1,56,1071,5.15,5.06,3.17
0.4,Good,F,63.3,60.4,491,4.64,4.68,2.95
0.7,Fair,F,66.2,59,1087,5.59,5.4,3.65
0.7,Fair,G,68.6,59,1092,5.45,5.31,3.7
0.73,Fair,H,66.2,56,1104,5.62,5.46,3.69
0.7,Premium,I,62.3,58,1107,5.69,5.55,3.51
0.7,Good,I,63.9,62,1111,5.62,5.57,3.58
0.7,Premium,G,59.2,61,1115,5.76,5.7,3.39
0.7,Very Good,G,63.1,56,1115,5.6,5.51,3.51
0.7,Fair,G,64.6,59,1115,5.64,5.48,3.6
0.3,Ideal,E,60.3,57,495,4.39,4.36,2.64
0.7,Good,H,56.5,57,1134,5.97,5.86,3.33
0.7,Fair,F,64.9,59,1134,5.58,5.53,3.61
0.7,Good,F,63.8,60,1134,5.64,5.45,3.54
0.7,Fair,G,65.3,59,1138,5.5,5.47,3.58
0.7,Premium,G,61.6,56,1138,5.8,5.63,3.52
0.7,Premium,G,59.7,59,1138,5.76,5.57,3.39
0.7,Fair,H,62.1,66,1138,5.56,5.52,3.44
0.76,Fair,H,64.5,57,1140,5.79,5.76,3.73
0.64,Good,F,57.3,64,1140,5.75,5.69,3.28
0.7,Fair,I,68.6,57,1147,5.46,5.34,3.71
0.72,Fair,G,65.1,57,1147,5.65,5.55,3.65
0.38,Ideal,F,62.5,57,497,4.61,4.64,2.89
0.7,Fair,F,65.9,57,1158,5.64,5.5,3.67
0.73,Fair,F,66.9,54,1158,5.62,5.54,3.74
0.72,Good,F,63.6,58,1166,5.72,5.62,3.6
0.61,Good,E,63.4,57.1,1168,5.37,5.43,3.42
0.73,Fair,I,66.1,58,1175,5.63,5.5,3.68
0.5,Very Good,F,63.3,59,1188,5.03,4.99,3.17
0.7,Premium,G,62.3,56,1206,5.66,5.61,3.51
0.73,Premium,F,59.3,61,1207,5.88,5.75,3.46
0.41,Good,F,63.8,57,503,4.69,4.72,3
0.73,Good,G,63.9,55,1210,5.76,5.69,3.65
0.8,Fair,E,65.5,54,1232,5.84,5.68,3.78
0.7,Very Good,I,63.2,59,1235,5.62,5.59,3.54
0.85,Fair,H,66.9,54,1250,5.98,5.75,3.94
0.61,Ideal,E,63.4,57,1255,5.43,5.37,3.42
0.7,Good,H,57.4,63,1255,5.89,5.8,3.36
1.03,Fair,E,78.2,54,1262,5.72,5.59,4.42
0.7,Fair,E,66.1,58,1273,5.61,5.51,3.67
0.85,Fair,H,71.2,54,1274,5.77,5.65,4.07
0.73,Very Good,G,62.5,58,1298,5.74,5.82,3.61
0.85,Fair,H,61,61,1324,6.2,6,3.73
0.85,Fair,H,66.7,59,1324,5.86,5.78,3.88
0.85,Fair,J,65.5,59,1334,5.95,5.82,3.86
0.89,Fair,H,58.8,66,1334,6.21,6.09,3.62
0.8,Good,G,63.7,55,1350,5.91,5.81,3.73
0.73,Premium,G,62.5,58,1395,5.82,5.74,3.61
0.71,Very Good,F,63.2,55,1448,5.64,5.57,3.54
0.39,Very Good,E,62.8,57,511,4.61,4.66,2.91
0.31,Premium,F,62.9,59,394,4.33,4.29,2.71
0.97,Fair,G,57.2,60,1547,6.59,6.36,3.72
0.91,Fair,F,67,62,1570,5.97,5.89,3.98
0.9,Premium,H,58.8,62,1599,6.32,6.26,3.7
0.7,Premium,H,60,59,1621,5.8,5.77,3.47
0.73,Good,E,56.9,60,1628,5.98,5.93,3.39
0.76,Premium,G,63,55,1629,5.83,5.74,3.65
0.96,Fair,H,61.5,63,1637,6.22,6.06,3.78
0.7,Premium,G,61.9,58,1650,5.74,5.69,3.54
0.85,Fair,G,62.7,60,1651,6.05,5.96,3.77
1,Premium,J,58.3,58,1681,6.61,6.51,3.82
0.96,Fair,H,61.1,60,1705,6.26,6.07,3.77
0.96,Fair,H,66.9,60,1705,6.15,6.04,4.09
0.98,Fair,G,69.7,58,1712,6.08,5.98,4.21
0.8,Fair,G,64.5,57,1715,5.86,5.83,3.77
0.71,Very Good,D,59.7,63,1715,5.8,5.7,3.43
0.7,Very Good,F,63.2,61,1736,5.57,5.48,3.49
0.96,Fair,H,64.3,59,1739,6.38,5.88,3.98
0.96,Fair,H,69.2,56,1739,5.97,5.83,4.08
0.84,Good,F,60.8,64,1749,6.05,6.03,3.67
0.98,Fair,G,68,63,1749,6.13,6.02,4.13
0.9,Fair,H,66.9,63,1758,6.04,5.91,4
0.71,Ideal,F,60.1,57,1761,5.79,5.76,3.47
0.96,Fair,H,68.9,59,1773,6.09,5.96,4.15
0.9,Premium,G,61.3,59,1777,6.2,6.15,3.78
1,Fair,J,65,59,1784,6.27,6.17,4.05
0.9,Fair,I,67.2,60,1786,5.96,5.88,3.98
0.97,Fair,F,68.5,54,1787,6.26,6.05,4.22
0.99,Fair,J,73.6,60,1789,6.01,5.8,4.35
0.85,Premium,I,59.6,58,1796,6.24,6.14,3.69
1,Fair,I,68.6,56,1805,6.2,6.08,4.22
0.96,Fair,H,60.1,62,1808,6.21,6,3.68
0.96,Fair,H,67.4,62,1808,6.13,5.96,4.08
0.87,Ideal,G,61.5,57,1827,6.09,6.04,3.73
0.86,Premium,I,62.6,56,1828,6.11,6.03,3.8
0.74,Fair,E,58.2,65,1865,6.03,5.89,3.47
0.34,Ideal,D,61.4,55,530,4.52,4.5,2.77
0.34,Ideal,D,62.5,57,530,4.49,4.47,2.8
0.99,Fair,J,62.9,58,1901,6.33,6.1,3.91
0.96,Fair,F,62.9,66,1917,6.29,6.07,3.91
0.7,Ideal,F,62.1,57,1928,5.67,5.64,3.52
1,Premium,H,60.4,61,1932,6.39,6.32,3.84
0.98,Fair,G,58.7,57,1932,6.54,6.43,3.8
0.98,Fair,G,67.3,60,1932,6.17,6.11,4.14
0.9,Fair,G,65.1,58,1939,6.05,5.99,3.92
0.9,Good,H,57.4,63,1939,6.38,6.33,3.65
0.9,Premium,G,62.3,53,1939,6.16,6.12,3.82
0.9,Premium,H,62.8,61,1939,6.09,6.07,3.82
0.91,Good,J,63.1,57,1945,6.06,6.12,3.84
1,Fair,G,67.3,57,1954,6.26,6.12,4.18
1,Fair,I,66.9,57,1997,6.15,6.03,4.09
1.01,Premium,I,59.2,57,2017,6.58,6.44,3.85
1,Fair,I,64.5,58,2035,6.33,6.1,4.01
1.01,Fair,E,64.5,54,2036,6.31,6.22,4.03
1.04,Fair,I,67.3,56,2037,6.34,6.23,4.22
0.98,Premium,H,59.6,60,2046,6.61,6.48,3.89
0.91,Very Good,J,63.1,57,2048,6.12,6.06,3.84
1,Premium,H,62.7,59,2058,6.39,6.33,3.98
0.98,Premium,I,59.6,60,2064,6.43,6.3,3.79
0.98,Premium,I,62.5,60,2064,6.31,6.25,3.93
1.05,Good,E,64.1,58,2066,6.46,6.32,4.09
0.96,Fair,G,64.5,60,2068,6.16,6.11,3.96
1.06,Very Good,G,60.7,63,2080,6.59,6.56,3.99
1,Good,F,63.9,59,2098,6.27,6.2,3.99
1.01,Very Good,G,63.1,60,2108,6.42,6.25,3.99
1,Fair,I,65.4,57,2112,6.28,6.2,4.08
1.04,Fair,F,65.4,60,2134,6.39,6.3,4.15
0.9,Fair,E,59.9,66,2138,6.18,6.14,3.69
0.9,Good,F,64.3,58,2143,6.09,6.05,3.9
0.34,Fair,F,55.8,62,2160,4.72,4.6,2.6
0.87,Premium,F,59.1,58,2170,6.25,6.21,3.68
0.95,Premium,J,61.7,59,2195,6.32,6.26,3.88
0.9,Very Good,F,61.9,59,2199,6.16,6.18,3.82
0.9,Very Good,E,62.4,63,2200,6.13,6.01,3.79
1.01,Premium,H,58.4,60,2206,6.53,6.48,3.8
1.03,Good,J,58.2,64,2220,6.64,6.69,3.88
0.91,Good,E,57.7,63,2225,6.3,6.35,3.65
0.9,Good,G,63.6,61,2226,6.03,6.07,3.85
0.97,Ideal,I,61.6,53,2239,6.4,6.43,3.95
1.06,Fair,I,64.5,57,2239,6.47,6.33,4.13
0.9,Very Good,E,62.4,63,2245,6.13,6.01,3.79
1.01,Premium,F,62.6,57,2257,6.42,6.3,3.99
1.07,Premium,I,59.8,59,2260,6.68,6.62,3.98
1,Premium,G,59,60,2264,6.49,6.43,3.82
1,Fair,F,68,57,2280,6.14,6.05,4.15
1.01,Fair,G,64.5,56,2287,6.32,6.26,4.06
1.01,Very Good,D,63.4,61,2291,6.38,6.3,4.02
1.05,Fair,H,61.8,57,2293,6.51,6.4,3.99
0.96,Fair,J,59.5,60,2304,6.28,6.23,3.72
0.9,Fair,G,66,58,2310,5.96,5.88,3.91
0.9,Premium,F,61.9,59,2316,6.18,6.16,3.82
0.95,Fair,J,64.9,56,2322,6.17,6.12,3.99
1.14,Good,G,63.7,56,2327,6.63,6.55,4.2
0.96,Good,I,58.6,64,2333,6.34,6.26,3.69
1.17,Fair,I,64.5,59,2336,6.67,6.47,4.25
1.03,Premium,H,62.9,59,2336,6.41,6.3,4
1.05,Premium,I,61.8,56,2339,6.53,6.48,4.02
1.01,Fair,I,56.1,63,2342,6.7,6.65,3.74
0.91,Good,E,57.7,63,2342,6.35,6.3,3.65
1.02,Good,G,57.4,59,2344,6.64,6.6,3.8
0.9,Good,G,63.6,61,2344,6.07,6.03,3.85
0.97,Fair,I,67.3,55,2357,6.08,6.02,4.07
0.97,Ideal,I,61.6,53,2357,6.43,6.4,3.95
1.2,Premium,F,62.9,58,2360,6.86,6.79,4.29
0.96,Ideal,I,62,56,2363,6.3,6.34,3.92
1.01,Premium,G,61.7,62,2364,6.41,6.35,3.93
1.16,Premium,H,61.7,62,2368,6.68,6.64,4.11
0.97,Ideal,J,61.6,54,2370,6.34,6.28,3.89
0.93,Very Good,F,61.3,59,2374,6.22,6.27,3.83
1.07,Fair,G,64.8,56,2375,6.53,6.43,4.2
1.2,Fair,I,66.7,57,2376,6.57,6.05,4.37
1.2,Fair,I,65.1,55,2376,6.65,6.59,4.31
1.2,Fair,G,66.6,57,2376,6.57,6.5,4.34
1.05,Premium,G,61.7,59,2378,6.58,6.47,4.02
1.12,Premium,G,60.4,59,2383,6.71,6.67,0
1.02,Premium,G,61.3,57,2387,6.47,6.35,3.93
1.03,Premium,J,62.8,55,2392,6.43,6.41,4.03
0.93,Premium,F,61.3,59,2396,6.27,6.22,3.83
1.05,Fair,I,61.8,66,2396,6.48,6.37,3.97
1.21,Fair,I,65,58,2396,6.65,6.59,4.3
1,Fair,G,64.9,56,2398,6.2,6.14,4.01
1.01,Ideal,I,61.6,56,2416,6.45,6.43,3.97
1.02,Premium,F,59.6,59,2452,6.51,6.45,3.87
0.91,Premium,E,59.6,59,2464,6.29,6.32,3.76
0.91,Premium,E,59.6,59,2486,6.32,6.29,3.76
1.01,Premium,J,60.7,59,2488,6.39,6.42,3.89
0.91,Fair,D,66.2,57,2491,6,5.94,3.95
1.3,Fair,H,64.4,57,2512,6.93,6.86,4.44
1.01,Premium,H,60.1,58,2520,6.49,6.44,3.89
1.03,Good,I,57.9,59,2540,6.67,6.62,3.85
0.94,Ideal,F,61.5,55,2571,6.34,6.37,3.91
1.3,Fair,E,66.5,58,2571,6.79,6.75,4.5
0.94,Ideal,F,61.5,55,2594,6.37,6.34,3.91
1.29,Fair,H,67.7,62,2596,6.69,6.59,4.5
1.01,Premium,J,60.7,59,2602,6.42,6.39,3.89
0.92,Premium,F,60.7,58,2607,6.29,6.26,3.81
0.81,Good,E,64.1,59,2608,5.89,5.85,3.76
0.9,Ideal,F,61.8,57,2611,6.13,6.2,3.81
0.93,Very Good,D,63.4,60,2618,6.18,6.15,3.91
1.2,Fair,F,65.7,56,2622,6.65,6.58,4.35
0.93,Premium,E,62.3,60,2624,6.2,6.23,3.87
0.9,Ideal,F,61.8,57,2634,6.2,6.13,3.81
0.93,Premium,E,62.3,60,2647,6.23,6.2,3.87
1.2,Fair,G,64.4,55,2655,6.77,6.61,4.31
1,Good,D,57.8,62,2657,6.51,6.47,3.75
0.92,Very Good,D,63,58,2674,6.13,6.18,3.88
1,Premium,H,61.3,60,2695,6.39,6.43,3.93
0.92,Premium,D,63,58,2698,6.18,6.13,3.88
1.22,Premium,G,59.2,60,2699,6.97,6.9,4.1
1.05,Very Good,J,59.6,63,2705,6.61,6.55,3.92
1,Good,F,64.2,59,2717,6.26,6.3,4.03
1,Fair,G,61.7,57,2723,6.39,6.28,3.91
1.04,Very Good,I,61.6,61,2745,6.45,6.47,3.98
1.02,Good,H,64.3,63,2751,6.28,6.23,4.02
