carat,cut,color,depth,table,price,x,y,z
0.32,Ideal,I,61.6,56,655,4.4,4.43,2.72
0.32,Ideal,I,61.4,57,655,4.39,4.44,2.71
0.32,Ideal,I,61.7,55,655,4.4,4.42,2.72
0.26,Ideal,F,61.6,56,657,4.07,4.11,2.52
0.34,Ideal,I,62.2,53.5,668,4.5,4.52,2.8
0.27,Ideal,G,61,56,672,4.17,4.19,2.55
0.29,Ideal,G,60.6,57,673,4.28,4.31,2.6
0.29,Ideal,G,61.3,55,673,4.25,4.28,2.61
0.29,Ideal,G,62,56,673,4.23,4.27,2.63
0.32,Premium,I,60.3,58,673,4.41,4.45,2.67
0.32,Ideal,I,60.8,54,673,4.44,4.47,2.71
0.32,Ideal,I,62.2,57,673,4.35,4.37,2.71
0.32,Very Good,I,61.9,59,673,4.37,4.39,2.71
0.33,Ideal,I,62,54,675,4.46,4.48,2.77
0.33,Ideal,I,61.7,55,675,4.45,4.49,2.76
0.33,Ideal,I,61.1,56,675,4.45,4.49,2.73
0.24,Ideal,F,62.9,55,678,3.96,3.98,2.5
0.24,Ideal,F,61.6,57,678,3.97,4,2.45
0.24,Ideal,F,61,57,678,4.04,4.07,2.47
0.24,Ideal,F,60.7,57,678,3.99,4.04,2.43
0.32,Premium,J,61.2,59,684,4.44,4.41,2.71
0.32,Ideal,J,62.2,55,684,4.44,4.4,2.75
0.32,Ideal,J,62.2,56,684,4.41,4.37,2.73
0.28,Very Good,E,59.6,55,688,4.24,4.31,2.55
0.3,Very Good,H,62.3,56,691,4.3,4.33,2.68
0.33,Premium,I,62.1,58,694,4.39,4.43,2.74
0.33,Ideal,I,62.1,55,694,4.41,4.44,2.75
0.33,Very Good,I,59,61,694,4.49,4.56,2.67
0.33,Ideal,I,61.6,55,694,4.46,4.47,2.75
0.33,Ideal,I,61.4,56,694,4.41,4.45,2.72
0.33,Very Good,I,62,58,694,4.44,4.46,2.76
0.33,Ideal,I,61.8,55,694,4.46,4.47,2.76
0.33,Ideal,I,62.2,56,694,4.42,4.45,2.76
0.34,Ideal,I,61.6,54,695,4.5,4.53,2.78
0.34,Ideal,I,61.9,55,695,4.5,4.52,2.79
0.34,Ideal,I,61.3,55,695,4.52,4.55,2.78
0.34,Ideal,I,62.1,54,695,4.49,4.53,2.8
0.35,Ideal,I,61.8,55,715,4.55,4.57,2.82
0.35,Ideal,I,61.1,56,715,4.56,4.6,2.8
0.35,Ideal,I,61.5,55,715,4.53,4.57,2.8
0.33,Ideal,I,61.5,56,719,4.43,4.47,2.74
0.29,Ideal,G,61.3,56,721,4.26,4.29,2.62
0.26,Ideal,F,62,56,733,4.07,4.1,2.53
0.36,Ideal,I,61.8,55,735,4.58,4.61,2.84
0.36,Ideal,I,62,55,735,4.59,4.61,2.85
0.36,Ideal,I,61.9,54,735,4.57,4.6,2.84
0.35,Ideal,I,62.5,55,737,4.52,4.54,2.83
0.25,Ideal,F,62.3,54,739,4.06,4.09,2.54
0.31,Premium,H,60.8,59,739,4.36,4.39,2.66
0.25,Premium,F,61.1,58,740,4.1,4.08,2.5
0.3,Good,F,60,63,742,4.3,4.36,2.6
0.3,Very Good,G,60.5,58,743,4.35,4.38,2.64
0.24,Very Good,H,61.3,56,449,4.04,4.06,2.48
0.29,Ideal,F,61.9,56,748,4.27,4.3,2.65
0.37,Ideal,I,60.7,56,754,4.64,4.68,2.83
0.37,Ideal,I,61.4,55,754,4.65,4.67,2.86
0.4,Ideal,J,62.5,56,758,4.7,4.74,2.95
0.36,Premium,I,59.9,59,758,4.58,4.63,2.76
0.27,Very Good,E,59.7,56,760,4.26,4.28,2.55
0.27,Ideal,F,61.3,57,760,4.16,4.2,2.56
0.27,Ideal,F,61.8,55,760,4.14,4.21,2.57
0.27,Ideal,F,61.4,57,760,4.17,4.19,2.57
0.27,Ideal,F,63,55,760,4.13,4.16,2.61
0.31,Ideal,H,60.8,57,761,4.38,4.4,2.67
0.31,Premium,H,60.4,58,761,4.41,4.43,2.67
0.32,Premium,H,61.8,58,763,4.35,4.39,2.7
0.3,Ideal,H,61.2,55,764,4.36,4.37,2.67
0.3,Ideal,H,61.5,58,764,4.28,4.3,2.64
0.3,Ideal,H,60.8,56,764,4.36,4.39,2.66
0.3,Ideal,H,62.2,54,764,4.34,4.37,2.71
0.3,Ideal,H,61.8,57,764,4.31,4.36,2.68
0.3,Ideal,H,62.5,56,764,4.31,4.33,2.7
0.3,Ideal,H,62.3,54,764,4.34,4.36,2.71
0.3,Ideal,H,61.5,56,764,4.32,4.33,2.66
0.3,Ideal,H,61.2,56,764,4.36,4.37,2.67
0.3,Ideal,H,61.6,57,764,4.31,4.33,2.66
0.3,Ideal,H,62.1,57,764,4.29,4.31,2.67
0.3,Ideal,H,62,57,764,4.26,4.29,2.65
0.3,Ideal,H,62,55,764,4.33,4.35,2.69
0.3,Ideal,H,61.3,58,764,4.3,4.31,2.64
0.31,Ideal,F,59.7,60,766,4.4,4.44,2.64
0.23,Very Good,H,63.9,55,369,3.89,3.9,2.49
0.26,Ideal,F,60.9,55,768,4.15,4.23,2.55
0.31,Ideal,H,62,56,772,4.36,4.39,2.71
0.31,Ideal,H,61.4,57,772,4.36,4.39,2.68
0.3,Very Good,G,61.4,58,774,4.27,4.33,2.64
0.41,Ideal,J,62.1,54,777,4.78,4.81,2.98
0.31,Very Good,H,61.3,55,778,4.37,4.4,2.69
0.35,Ideal,I,62.7,55,778,4.51,4.55,2.84
0.3,Good,F,64.3,53,780,4.22,4.27,2.73
0.32,Ideal,H,61.9,54.2,783,4.38,4.42,2.72
0.31,Ideal,G,62.8,56,786,4.34,4.39,2.74
0.28,Very Good,F,59.8,56,787,4.27,4.29,2.56
0.28,Ideal,F,62.6,53,787,4.18,4.19,2.62
0.28,Ideal,F,61.4,57,787,4.22,4.25,2.6
0.28,Ideal,F,61.9,56,787,4.18,4.21,2.59
0.33,Very Good,H,62.9,58,787,4.38,4.43,2.77
0.33,Very Good,H,61.7,59,787,4.43,4.45,2.74
0.31,Ideal,H,61.3,56,789,4.37,4.41,2.69
0.31,Ideal,H,61.4,56,789,4.39,4.41,2.7
0.31,Ideal,H,61.3,56,789,4.39,4.42,2.7
0.31,Ideal,H,61.8,57,789,4.32,4.35,2.68
0.31,Ideal,H,62,54,789,4.38,4.4,2.72
0.31,Ideal,H,62.3,55,789,4.32,4.35,2.7
0.31,Ideal,H,61.2,56,789,4.36,4.4,2.68
0.31,Ideal,H,62.2,54,789,4.38,4.4,2.73
0.31,Ideal,H,62.2,54,789,4.38,4.4,2.73
0.3,Ideal,H,60.8,56,789,4.35,4.37,2.65
0.3,Ideal,H,61.5,56,789,4.31,4.34,2.66
0.3,Premium,H,60.4,60,789,4.3,4.34,2.61
0.3,Very Good,H,62.9,58,789,4.26,4.29,2.69
0.3,Ideal,H,61.8,55,789,4.3,4.31,2.66
0.3,Ideal,H,62.1,55,789,4.27,4.3,2.66
0.3,Ideal,G,62.6,56,794,4.29,4.32,2.69
0.33,Very Good,H,61.7,55,795,4.45,4.48,2.75
0.32,Ideal,H,61.6,56,796,4.4,4.43,2.72
0.27,Ideal,F,61.8,55,796,4.16,4.19,2.58
0.3,Good,F,58.8,61,796,4.35,4.39,2.57
0.3,Ideal,G,62.4,55,799,4.3,4.32,2.69
0.31,Ideal,G,62,54,801,4.35,4.39,2.71
0.33,Ideal,H,61.8,55.2,806,4.44,4.47,2.76
0.35,Ideal,I,61.8,53,808,4.55,4.57,2.81
0.3,Very Good,I,63.3,57,810,4.3,4.23,2.7
0.3,Premium,I,60.5,59,810,4.34,4.32,2.62
0.3,Very Good,I,63.3,56,810,4.26,4.21,2.68
0.3,Ideal,G,61.8,55,813,4.33,4.35,2.68
0.31,Good,E,64.2,60,813,4.22,4.28,2.73
0.32,Ideal,H,61.2,56,814,4.4,4.42,2.7
0.32,Ideal,H,61.8,55,814,4.42,4.45,2.74
0.32,Ideal,H,61.1,56,814,4.45,4.48,2.73
0.32,Ideal,H,61.2,57,814,4.41,4.44,2.71
0.32,Ideal,H,61.6,55,814,4.41,4.42,2.72
0.32,Ideal,H,62.6,54,814,4.38,4.4,2.75
0.32,Ideal,H,62,55,814,4.39,4.42,2.73
0.32,Ideal,H,61.6,54,814,4.41,4.49,2.74
0.32,Ideal,H,61.4,55,814,4.42,4.47,2.73
0.32,Ideal,H,62.2,54,814,4.37,4.41,2.73
0.32,Ideal,H,62.1,54,814,4.41,4.45,2.75
0.29,Very Good,F,59.9,56,815,4.35,4.37,2.61
0.29,Ideal,E,61.9,57,815,4.25,4.29,2.64
0.31,Ideal,H,60,57,816,4.39,4.41,2.64
0.31,Ideal,H,61.8,56,816,4.36,4.38,2.7
0.31,Premium,H,61,58,816,4.34,4.38,2.66
0.31,Ideal,H,62.1,54,816,4.33,4.37,2.7
0.31,Premium,H,61.7,58,816,4.33,4.36,2.68
0.33,Ideal,H,61.6,55,820,4.44,4.47,2.74
0.27,Premium,F,61.7,57,820,4.21,4.12,2.57
0.31,Ideal,F,62.3,57,821,4.25,4.29,2.66
0.28,Ideal,F,62,53,825,4.23,4.29,2.64
0.3,Ideal,G,62.6,54,826,4.3,4.33,2.7
0.38,Very Good,J,60.9,61,827,4.66,4.73,2.86
0.41,Good,J,63.5,54,827,4.7,4.75,3
0.41,Good,J,63.6,54,827,4.72,4.75,3.01
0.28,Ideal,F,62.4,55,828,4.2,4.17,2.61
0.4,Very Good,J,62.7,60,828,4.64,4.7,2.93
0.4,Very Good,J,62.2,61,828,4.68,4.71,2.92
0.4,Ideal,J,62.4,56,828,4.71,4.74,2.95
0.4,Ideal,J,62.6,56,828,4.71,4.75,2.96
0.3,Ideal,G,62.3,52.8,830,4.29,4.33,2.69
0.3,Ideal,G,62,54.4,830,4.3,4.32,2.67
0.3,Very Good,G,61.4,59,831,4.27,4.3,2.63
0.35,Very Good,G,62.1,56,833,4.54,4.57,2.82
0.3,Very Good,G,58.4,62,835,4.4,4.43,2.58
0.31,Ideal,I,62.2,54,837,4.39,4.36,2.72
0.31,Ideal,I,61.3,57,837,4.4,4.34,2.68
0.33,Very Good,H,61.2,56,838,4.46,4.5,2.74
0.33,Ideal,H,61.6,55,838,4.48,4.51,2.77
0.33,Ideal,H,61.1,56,838,4.47,4.5,2.74
0.33,Ideal,H,61.4,54,838,4.47,4.49,2.75
0.33,Ideal,H,62.1,54,838,4.44,4.48,2.77
0.33,Ideal,H,61.8,54,838,4.47,4.49,2.77
0.33,Ideal,H,62,55,838,4.46,4.48,2.77
0.31,Ideal,G,61.6,56,839,4.37,4.4,2.7
0.31,Ideal,G,61.5,57,840,4.35,4.37,2.68
0.32,Premium,H,61.2,58,842,4.37,4.39,2.68
0.32,Ideal,H,60.9,56,842,4.41,4.42,2.69
0.34,Ideal,H,61.6,55,844,4.51,4.55,2.78
0.3,Ideal,G,62.2,55,844,4.3,4.32,2.68
0.3,Ideal,G,61,56,844,4.34,4.37,2.65
0.3,Ideal,G,61.8,57,844,4.28,4.31,2.65
0.3,Premium,F,61.6,58,846,4.3,4.34,2.66
0.3,Very Good,G,62.3,55,850,4.31,4.33,2.69
0.3,Ideal,G,61.7,53,850,4.33,4.36,2.68
0.3,Ideal,G,62.2,56,850,4.26,4.29,2.66
0.36,Ideal,I,60.8,57,852,4.6,4.64,2.81
0.33,Premium,G,59.4,59,853,4.49,4.54,2.68
0.31,Ideal,G,61.6,54,853,4.36,4.4,2.7
0.31,Ideal,G,60.5,61,853,4.39,4.4,2.66
0.26,Ideal,H,61.1,57,468,4.12,4.16,2.53
0.35,Ideal,H,61.7,54,859,4.53,4.55,2.8
0.33,Ideal,G,62.7,56,861,4.39,4.44,2.77
0.33,Ideal,I,61.2,56,862,4.46,4.49,2.74
0.3,Very Good,G,62.6,56,863,4.27,4.29,2.68
0.34,Ideal,H,61.6,54,863,4.49,4.53,2.78
0.34,Ideal,H,61.9,53,863,4.5,4.52,2.79
0.34,Ideal,H,61.7,56,863,4.5,4.51,2.78
0.34,Ideal,H,62,53,863,4.49,4.51,2.79
0.34,Ideal,H,61.8,54,863,4.51,4.55,2.8
0.34,Ideal,H,61.7,55,863,4.5,4.54,2.79
0.3,Ideal,G,61.5,55,863,4.33,4.35,2.67
0.3,Ideal,G,61.6,53,863,4.32,4.35,2.67
0.3,Ideal,G,61.3,55,863,4.33,4.35,2.66
0.3,Ideal,G,62.1,55,863,4.32,4.35,2.69
0.3,Ideal,G,62.4,55,863,4.32,4.34,2.7
0.3,Ideal,G,62.3,56,863,4.31,4.32,2.69
0.3,Ideal,G,61.9,57,863,4.27,4.29,2.65
0.3,Ideal,G,62.4,54,863,4.31,4.34,2.7
0.3,Ideal,G,60.7,57,863,4.34,4.39,2.65
0.3,Ideal,G,62,55,863,4.33,4.35,2.69
0.3,Ideal,G,61.2,57,863,4.35,4.38,2.67
0.3,Ideal,G,62,54,863,4.33,4.35,2.69
0.3,Ideal,G,62.1,55,863,4.32,4.34,2.69
0.3,Ideal,G,60.9,58,863,4.32,4.35,2.64
0.3,Ideal,G,61.6,56,863,4.34,4.36,2.68
0.3,Ideal,G,61.8,55,863,4.32,4.36,2.68
0.3,Ideal,G,62.3,54,863,4.32,4.35,2.7
0.3,Ideal,G,62.1,55,863,4.32,4.35,2.69
0.3,Ideal,G,60.9,56,863,4.34,4.36,2.65
0.3,Ideal,G,61.5,56,863,4.32,4.36,2.67
0.3,Ideal,G,62.1,54,863,4.3,4.33,2.68
0.3,Ideal,G,62.3,56,863,4.29,4.32,2.68
0.3,Ideal,G,61.4,57,863,4.3,4.33,2.65
0.3,Ideal,G,62.2,55,863,4.31,4.34,2.69
0.3,Ideal,G,60.9,57,863,4.35,4.39,2.66
0.3,Ideal,G,62.1,53,863,4.3,4.33,2.68
0.3,Ideal,G,62.5,54,863,4.31,4.33,2.7
0.3,Ideal,G,62.3,55,863,4.3,4.33,2.69
0.3,Ideal,G,61.9,55,863,4.33,4.36,2.69
0.3,Ideal,G,61,57,863,4.31,4.34,2.64
0.3,Ideal,G,62.1,57,863,4.27,4.29,2.66
0.32,Premium,I,60.3,58,864,4.45,4.41,2.67
0.32,Ideal,I,60.8,54,864,4.47,4.44,2.71
0.32,Premium,I,61.9,59,864,4.39,4.37,2.71
0.32,Ideal,I,62.2,57,864,4.37,4.35,2.71
0.36,Very Good,H,62.3,56,865,4.55,4.58,2.85
0.36,Very Good,H,61.6,56,865,4.57,4.62,2.83
0.36,Very Good,H,60.8,57,865,4.58,4.6,2.79
0.39,Ideal,I,60.8,56,865,4.73,4.75,2.88
0.33,Premium,H,62,58,868,4.39,4.42,2.73
0.33,Very Good,H,60.3,59,868,4.47,4.49,2.7
0.33,Ideal,H,61.9,55,868,4.42,4.44,2.74
0.33,Premium,H,61.8,60,868,4.4,4.44,2.73
0.33,Ideal,H,62.1,55,868,4.41,4.44,2.75
0.35,Ideal,H,61.5,57,868,4.55,4.58,2.8
0.31,Ideal,G,61,55,871,4.39,4.42,2.69
0.31,Ideal,G,62.1,56,871,4.31,4.34,2.69
0.31,Ideal,G,62.5,56,871,4.33,4.37,2.71
0.31,Ideal,G,62.3,56,871,4.34,4.36,2.71
0.31,Ideal,G,61.9,56,871,4.33,4.35,2.68
0.31,Ideal,G,61.5,54,871,4.4,4.41,2.71
0.31,Ideal,G,61.1,57,871,4.38,4.42,2.68
0.31,Ideal,G,61.7,55,871,4.37,4.39,2.7
0.31,Ideal,G,60.7,58,871,4.37,4.41,2.67
0.32,Very Good,G,62.9,55,872,4.37,4.4,2.75
0.3,Ideal,F,59.4,60,873,4.37,4.39,2.6
0.3,Ideal,F,61.8,55,873,4.31,4.33,2.67
0.3,Ideal,F,61.3,55,873,4.32,4.36,2.66
0.3,Ideal,F,60.5,60,873,4.34,4.36,2.63
0.3,Ideal,F,60.4,60,873,4.32,4.35,2.62
0.3,Ideal,F,61.3,56,873,4.3,4.34,2.65
0.3,Ideal,F,59.8,58,873,4.37,4.46,2.64
0.3,Ideal,F,60,59,873,4.37,4.39,2.63
0.3,Ideal,F,61.7,56,873,4.31,4.35,2.67
0.3,Ideal,F,60.8,57,873,4.34,4.38,2.65
0.3,Ideal,F,60.9,57,873,4.35,4.38,2.66
0.3,Ideal,F,61.3,58,873,4.29,4.33,2.64
0.31,Ideal,F,62.2,56,874,4.31,4.34,2.69
0.31,Ideal,F,62.3,57,874,4.3,4.34,2.69
0.31,Premium,F,60.8,59,874,4.36,4.39,2.66
0.31,Premium,F,61.6,58,874,4.33,4.37,2.68
0.36,Ideal,H,62.2,54.1,877,4.57,4.6,2.86
0.31,Very Good,G,60.8,56,878,4.41,4.44,2.69
0.34,Premium,G,60.5,58,879,4.47,4.52,2.72
0.32,Ideal,G,62.3,54,883,4.39,4.4,2.74
0.3,Very Good,F,62.4,56,886,4.28,4.31,2.68
0.3,Very Good,F,62,58,886,4.28,4.3,2.66
0.3,Very Good,F,62,55,886,4.33,4.35,2.69
0.3,Very Good,F,62.6,55,886,4.3,4.32,2.7
0.3,Very Good,F,62.1,57,886,4.26,4.3,2.66
0.3,Very Good,F,62.5,56,886,4.27,4.3,2.68
0.3,Ideal,F,61.8,54,886,4.34,4.36,2.69
0.3,Ideal,F,62,58,886,4.25,4.3,2.65
0.3,Ideal,F,61.1,58,886,4.32,4.36,2.65
0.3,Ideal,F,61.8,58,886,4.27,4.3,2.65
0.3,Ideal,F,61.8,56,886,4.29,4.32,2.66
0.3,Ideal,F,62.4,56,886,4.26,4.3,2.67
0.3,Ideal,F,62.3,57,886,4.25,4.29,2.66
0.3,Ideal,F,62.1,57,886,4.29,4.31,2.67
0.3,Ideal,F,61.7,57,886,4.28,4.31,2.65
0.3,Ideal,F,61.4,57,886,4.34,4.36,2.67
0.3,Ideal,F,62.3,55,886,4.3,4.34,2.69
0.3,Ideal,F,62.3,57,886,4.29,4.31,2.68
0.3,Ideal,F,61.7,58,886,4.3,4.32,2.66
0.3,Ideal,F,62.1,54,886,4.32,4.35,2.69
0.3,Ideal,F,61.8,54,886,4.34,4.37,2.69
0.3,Ideal,F,62.2,56,886,4.31,4.34,2.69
0.3,Ideal,F,62.4,54,886,4.33,4.36,2.71
0.3,Ideal,F,61.4,56,886,4.32,4.34,2.66
0.3,Ideal,F,60.9,56,886,4.33,4.37,2.65
0.3,Ideal,F,61.6,58,886,4.28,4.32,2.65
0.3,Ideal,F,61.8,55,886,4.32,4.35,2.68
0.3,Ideal,F,62.2,57,886,4.3,4.32,2.68
0.3,Ideal,F,61.9,57,886,4.29,4.33,2.67
0.3,Ideal,F,62.5,54,886,4.31,4.33,2.7
0.3,Ideal,F,62.6,57,886,4.25,4.28,2.67
0.3,Ideal,F,62.1,57,886,4.27,4.3,2.66
0.3,Ideal,F,61.3,56,886,4.33,4.35,2.66
0.3,Ideal,F,62.1,55,886,4.32,4.35,2.69
0.3,Ideal,F,62.1,55,886,4.31,4.35,2.69
0.3,Ideal,F,62,56,886,4.31,4.33,2.68
0.3,Ideal,F,62.3,53,886,4.34,4.36,2.71
0.3,Ideal,F,62.4,58,886,4.25,4.28,2.66
0.3,Ideal,F,61.8,56,886,4.31,4.33,2.67
0.3,Ideal,F,62.3,55,886,4.29,4.31,2.68
0.3,Ideal,F,62.2,53,886,4.34,4.38,2.71
0.38,Good,I,56.6,59,886,4.82,4.87,2.74
0.35,Ideal,H,62.1,54,887,4.55,4.59,2.84
0.31,Ideal,F,60.8,56,888,4.43,4.45,2.7
0.43,Ideal,J,62.4,56,890,4.84,4.87,3.03
0.31,Very Good,G,61.6,54,891,4.4,4.43,2.72
0.32,Premium,G,59.4,60,891,4.45,4.47,2.65
0.32,Premium,G,61,59,891,4.38,4.41,2.68
0.31,Ideal,G,61.4,55,891,4.35,4.38,2.68
0.31,Ideal,G,61.4,55,891,4.36,4.4,2.69
0.31,Ideal,G,62.2,55,891,4.35,4.4,2.72
0.31,Ideal,G,61.9,55,891,4.35,4.38,2.7
0.31,Ideal,G,61.6,56,891,4.38,4.42,2.71
0.31,Ideal,G,61,56,891,4.38,4.41,2.68
0.31,Ideal,G,61.3,54,891,4.38,4.4,2.69
0.31,Ideal,G,61.4,56,891,4.38,4.41,2.7
0.31,Ideal,G,62.6,53,891,4.36,4.39,2.74
0.31,Ideal,G,61.8,56,891,4.33,4.37,2.69
0.31,Ideal,G,61.9,54,891,4.35,4.37,2.7
0.31,Ideal,G,61.8,55,891,4.35,4.39,2.7
0.31,Ideal,G,61.8,54,891,4.36,4.38,2.7
0.31,Ideal,G,61.9,54,891,4.35,4.38,2.7
0.31,Ideal,G,61,57,891,4.4,4.42,2.69
0.31,Ideal,G,61.7,56,891,4.34,4.38,2.69
0.31,Ideal,G,62,54,891,4.36,4.38,2.71
0.31,Ideal,G,61.7,55,891,4.36,4.39,2.7
0.31,Ideal,G,61.6,55,891,4.37,4.39,2.7
0.31,Ideal,G,61.3,56,891,4.38,4.4,2.69
0.31,Ideal,G,62.1,54,891,4.36,4.37,2.71
0.31,Ideal,G,61.3,57,891,4.39,4.42,2.7
0.31,Ideal,G,62.1,54,891,4.38,4.41,2.73
0.31,Ideal,G,60.2,59,891,4.37,4.4,2.64
0.31,Ideal,G,61.9,53,891,4.36,4.39,2.71
0.31,Ideal,G,61.7,54,891,4.38,4.4,2.71
0.31,Ideal,G,62.1,54,891,4.35,4.38,2.71
0.31,Ideal,G,61,57,891,4.36,4.39,2.67
0.31,Ideal,G,61.6,55,891,4.35,4.38,2.69
0.31,Ideal,G,61.2,56,891,4.36,4.4,2.68
0.31,Ideal,G,61.2,55,891,4.4,4.42,2.7
0.31,Ideal,G,62.1,54,891,4.37,4.39,2.72
0.33,Ideal,I,61.8,55,891,4.47,4.46,2.76
0.33,Ideal,I,62.1,55,891,4.44,4.41,2.75
0.33,Premium,I,62,58,891,4.46,4.44,2.76
0.33,Ideal,I,61.6,55,891,4.47,4.46,2.75
0.33,Premium,I,59,61,891,4.56,4.49,2.67
0.33,Premium,I,62.1,58,891,4.43,4.39,2.74
0.33,Ideal,I,62.2,56,891,4.45,4.42,2.76
0.33,Ideal,I,61.4,56,891,4.45,4.41,2.72
0.35,Very Good,G,62.1,54,892,4.53,4.57,2.82
0.3,Ideal,F,60.8,56,892,4.35,4.36,2.65
0.3,Ideal,F,60.9,56,892,4.32,4.35,2.64
0.27,Ideal,D,62.4,56,893,4.15,4.12,2.58
0.3,Very Good,G,62.9,58,895,4.21,4.25,2.66
0.3,Very Good,G,62.8,57,895,4.27,4.3,2.69
0.3,Very Good,G,63,53,895,4.24,4.3,2.69
0.3,Good,G,63.5,55,895,4.26,4.28,2.71
0.3,Very Good,G,61,62,895,4.32,4.34,2.64
0.3,Ideal,G,62.1,55,895,4.31,4.35,2.69
0.3,Premium,G,60,59,895,4.32,4.34,2.6
0.3,Ideal,G,62.6,57,895,4.28,4.32,2.69
0.3,Good,G,63.8,55,895,4.24,4.28,2.72
0.3,Ideal,G,61.7,55,895,4.31,4.34,2.67
0.3,Ideal,G,60.9,57,895,4.29,4.32,2.62
0.3,Premium,G,61.6,60,895,4.29,4.32,2.65
0.3,Very Good,G,62.8,57,895,4.28,4.32,2.7
0.3,Ideal,G,61.4,57,895,4.33,4.37,2.67
0.3,Ideal,G,62,56,895,4.3,4.31,2.67
0.3,Premium,G,60.2,58,895,4.35,4.39,2.63
0.39,Ideal,I,62.3,54,895,4.69,4.71,2.93
0.33,Very Good,F,58.7,55,897,4.56,4.6,2.69
0.35,Very Good,G,62.6,59,898,4.43,4.49,2.79
0.33,Very Good,G,62.6,55,898,4.41,4.44,2.77
0.32,Ideal,G,61.7,57,898,4.39,4.42,2.72
0.32,Ideal,G,61.4,55,898,4.42,4.44,2.72
0.32,Ideal,G,61.8,55,898,4.38,4.42,2.72
0.31,Ideal,F,60.1,59,901,4.38,4.41,2.64
0.31,Ideal,F,61.1,55,901,4.41,4.43,2.7
0.31,Ideal,F,61.2,56,901,4.38,4.41,2.69
0.31,Ideal,F,61.6,56,901,4.35,4.38,2.69
0.31,Ideal,F,61.7,56,901,4.34,4.38,2.69
0.31,Ideal,F,61.9,54,901,4.38,4.41,2.72
0.31,Ideal,F,62,55,901,4.37,4.41,2.72
0.31,Ideal,F,61.7,56,901,4.38,4.41,2.71
0.31,Ideal,F,60.7,56,901,4.42,4.45,2.69
0.32,Ideal,G,61.5,55,905,4.4,4.42,2.71
0.32,Ideal,G,61.3,56,905,4.4,4.44,2.71
0.35,Ideal,G,61.3,56,910,4.51,4.53,2.77
0.36,Ideal,H,61.6,56,912,4.56,4.59,2.82
0.31,Good,E,57.7,55,912,4.51,4.6,2.63
0.34,Ideal,H,61.9,55,913,4.5,4.55,2.8
0.31,Very Good,F,61.2,55,914,4.37,4.39,2.68
0.31,Very Good,F,61.4,55,914,4.39,4.41,2.7
0.31,Very Good,F,61.9,54,914,4.36,4.39,2.71
0.31,Premium,F,61.9,58,914,4.36,4.39,2.71
0.31,Ideal,F,61.2,56,914,4.37,4.39,2.68
0.31,Ideal,F,61.3,57,914,4.34,4.37,2.67
0.31,Ideal,F,61.9,54,914,4.35,4.38,2.7
0.31,Ideal,F,62.1,54,914,4.33,4.37,2.7
0.31,Ideal,F,61.2,57,914,4.35,4.38,2.67
0.31,Ideal,F,61.1,57,914,4.37,4.4,2.68
0.31,Ideal,F,62.2,55,914,4.35,4.37,2.71
0.31,Ideal,F,62,54,914,4.38,4.4,2.72
0.31,Ideal,F,62.3,54,914,4.33,4.37,2.71
0.31,Ideal,F,61.3,55,914,4.38,4.43,2.7
0.31,Ideal,F,62.1,54,914,4.38,4.41,2.73
0.31,Ideal,F,62.3,54,914,4.37,4.39,2.73
0.31,Ideal,F,62.3,53,914,4.35,4.38,2.72
0.31,Ideal,F,62.1,55,914,4.32,4.38,2.7
0.31,Ideal,F,61,56,914,4.39,4.43,2.69
0.31,Ideal,F,62.1,54,914,4.36,4.4,2.72
0.31,Ideal,F,62,55,914,4.36,4.38,2.71
0.31,Ideal,F,60.9,56,914,4.37,4.4,2.67
0.31,Ideal,F,62.2,54,914,4.37,4.41,2.73
0.32,Ideal,F,61.9,55,915,4.38,4.44,2.73
0.34,Very Good,G,59.4,56,917,4.59,4.63,2.74
0.4,Ideal,I,62.4,54,917,4.73,4.75,2.96
0.34,Good,F,59,61,917,4.59,4.63,2.72
0.32,Very Good,G,62.1,53,918,4.4,4.45,2.75
0.32,Ideal,G,61.6,55,918,4.42,4.45,2.73
0.32,Ideal,G,61.9,54,918,4.4,4.42,2.73
0.32,Ideal,G,61,56,918,4.41,4.44,2.7
0.32,Ideal,G,62.1,53,918,4.41,4.44,2.75
0.32,Ideal,G,61.3,55,918,4.43,4.47,2.73
0.32,Ideal,G,62.3,53,918,4.41,4.45,2.76
0.32,Ideal,G,61,56,918,4.43,4.45,2.71
0.32,Ideal,G,61,57,918,4.41,4.44,2.7
0.32,Ideal,G,61.7,56,918,4.39,4.42,2.72
0.32,Ideal,G,61.2,56,918,4.4,4.43,2.7
0.32,Ideal,G,61.6,55,918,4.4,4.43,2.72
0.32,Ideal,G,61.1,57,918,4.41,4.43,2.7
0.32,Ideal,G,61.4,55,918,4.42,4.44,2.72
0.32,Ideal,G,61.7,54,918,4.39,4.42,2.72
0.32,Ideal,G,61.3,56,918,4.4,4.44,2.71
0.32,Ideal,G,61,57,918,4.44,4.48,2.72
0.32,Ideal,G,61.8,55,918,4.42,4.45,2.74
0.32,Ideal,G,60.9,57,918,4.41,4.46,2.7
0.32,Ideal,G,61.7,54,918,4.42,4.46,2.74
0.32,Ideal,G,62.2,54,918,4.42,4.45,2.76
0.32,Ideal,G,61.2,55,918,4.41,4.44,2.71
0.32,Ideal,G,62.1,55,918,4.4,4.46,2.75
0.32,Ideal,G,61.3,54,918,4.41,4.47,2.72
