carat,cut,color,depth,table,price,x,y,z
0.26,Ideal,F,61.6,57,599,4.08,4.1,2.52
0.26,Premium,E,61.8,58,599,4.11,4.14,2.55
0.26,Ideal,F,62.4,56,599,4.1,4.11,2.56
0.7,Ideal,E,61.9,56,5338,5.66,5.69,3.51
0.7,Ideal,E,61.8,55,5338,5.69,5.73,3.53
0.26,Premium,H,62.5,58,600,4.11,4.08,2.56
0.26,Ideal,H,61.2,56,600,4.16,4.11,2.53
0.26,Premium,H,59.8,59,600,4.17,4.12,2.48
1.01,Ideal,I,61.7,56,5478,6.42,6.47,3.98
0.9,Ideal,G,61.6,57,5564,6.24,6.16,3.82
1.09,Very Good,J,63.9,56,5588,6.47,6.51,4.15
0.27,Very Good,F,61.8,55,604,4.13,4.16,2.56
0.26,Ideal,G,62.8,54,605,4.07,4.09,2.56
0.26,Ideal,G,62.4,56,605,4.11,4.14,2.57
0.81,Ideal,E,62.5,54,5752,5.95,5.98,3.73
1.27,Premium,J,60.1,58,5761,7.06,6.99,4.22
0.92,Ideal,H,62.1,54,5886,6.26,6.23,3.88
1.21,Premium,J,61.3,59,5893,6.81,6.86,4.19
0.9,Ideal,G,62.8,56,5978,6.12,6.18,3.86
1.21,Premium,J,61.3,59,6001,6.86,6.81,4.19
1,Very Good,H,62.3,60,6022,6.28,6.36,3.94
0.94,Very Good,G,63.3,57,6088,6.21,6.14,3.91
0.9,Good,F,64.2,56,6124,6.07,6.02,3.88
1,Premium,H,62.3,60,6132,6.36,6.28,3.94
0.29,Very Good,G,61.6,56,607,4.24,4.27,2.62
0.29,Very Good,G,62,55,607,4.27,4.29,2.65
0.29,Very Good,G,61.5,57,607,4.24,4.27,2.62
0.29,Very Good,G,61.4,56,607,4.25,4.28,2.62
1,Good,H,63.5,60,6183,6.3,6.36,4.02
1.26,Ideal,J,61.4,60,6186,6.92,6.95,4.26
0.9,Ideal,G,62.9,56,6237,6.11,6.19,3.87
0.36,Ideal,I,61.6,56,607,4.58,4.61,2.83
0.29,Ideal,H,62.1,55,607,4.28,4.3,2.66
0.29,Ideal,G,62.3,55,607,4.25,4.29,2.66
0.29,Ideal,G,62.8,54,607,4.21,4.24,2.65
0.24,Very Good,F,62.2,57,608,3.97,4,2.48
0.24,Very Good,F,62.3,56,608,3.97,4.01,2.49
0.24,Very Good,F,60.4,56,608,4.05,4.07,2.45
0.24,Very Good,F,62.5,55,608,3.98,4.02,2.49
1,Very Good,H,63.5,60,6296,6.36,6.3,4.02
1.18,Ideal,I,59.7,54,6378,6.92,6.99,4.15
0.84,Ideal,D,62,54,6399,6.04,6.08,3.76
0.94,Ideal,G,62.4,58,6488,6.22,6.27,3.9
1.18,Ideal,I,59.7,54,6494,6.99,6.92,4.15
1.08,Good,H,63.1,57,6504,6.52,6.57,4.13
1,Ideal,H,61.5,59,6535,6.37,6.41,3.93
0.33,Very Good,I,61.7,61,608,4.43,4.45,2.74
0.33,Premium,I,61.9,60,608,4.41,4.44,2.74
0.33,Very Good,I,62.5,61,608,4.38,4.42,2.75
0.28,Ideal,D,61.7,57,608,4.2,4.23,2.6
0.33,Very Good,I,58.9,61,609,4.52,4.55,2.67
0.29,Very Good,F,59.8,61,609,4.31,4.35,2.59
0.29,Very Good,E,59.5,61,609,4.29,4.31,2.56
1.08,Very Good,H,63.1,57,6623,6.57,6.52,4.13
0.25,Ideal,I,61.9,55,421,4.07,4.1,2.53
1.2,Very Good,H,63.3,56,6672,6.75,6.7,4.26
0.9,Ideal,G,61.5,56,6680,6.22,6.24,3.83
1.07,Ideal,I,62.3,57,6685,6.56,6.6,4.1
1.01,Very Good,H,60.6,56,6733,6.5,6.53,3.95
1.18,Ideal,I,62.6,54,6750,6.74,6.78,4.23
1.04,Very Good,G,58.2,60,6766,6.66,6.71,3.89
1.01,Very Good,H,61.1,58,6777,6.41,6.45,3.93
0.97,Ideal,H,60.4,57,6801,6.4,6.48,3.89
0.28,Very Good,E,60.9,60,612,4.25,4.26,2.59
1.04,Premium,G,58.2,60,6890,6.71,6.66,3.89
1.29,Ideal,J,61.2,56,6918,7.01,7.05,4.3
1.06,Ideal,I,60.2,57,6945,6.62,6.66,4
1.08,Ideal,H,62.5,54,6961,6.56,6.58,4.1
1.23,Ideal,I,62.1,57,6989,6.83,6.9,4.26
1,Good,G,63.8,60,7007,6.31,6.35,4.04
1.09,Ideal,H,61.4,56,7055,6.64,6.67,4.09
1.2,Very Good,I,62.6,56,7080,6.7,6.74,4.21
1,Good,E,64.1,62,7084,6.29,6.26,4.02
1.21,Ideal,I,61.6,55,7086,6.88,6.8,4.21
1.23,Ideal,I,62.1,57,7117,6.9,6.83,4.26
1,Good,G,63.8,60,7134,6.35,6.31,4.04
0.31,Good,H,63.7,56,612,4.3,4.33,2.75
0.31,Premium,H,61.8,59,612,4.32,4.36,2.68
0.31,Very Good,I,57.7,62,613,4.51,4.53,2.61
1.06,Ideal,H,61.3,57,7193,6.55,6.53,4.01
0.9,Good,E,63.4,60,7214,6.06,6.11,3.86
0.85,Ideal,D,62,56,7230,6.05,6.11,3.77
1.07,Ideal,H,61.7,56,7273,6.56,6.68,4.06
1.01,Good,G,63.1,59,7279,6.33,6.42,4.02
1.25,Premium,G,62,58,7389,6.96,6.87,4.29
1.01,Very Good,G,63.1,59,7412,6.42,6.33,4.02
0.97,Very Good,G,61.9,54,7415,6.33,6.36,3.93
1.13,Ideal,I,61.6,57,7459,6.67,6.75,4.12
1,Good,G,58.4,60,7467,6.55,6.61,3.84
1,Very Good,G,62.3,56,7507,6.29,6.4,3.95
1,Premium,G,61.3,62,7644,6.37,6.35,3.9
0.27,Very Good,F,62,58,620,4.18,4.21,2.6
0.27,Very Good,E,60.9,59,620,4.17,4.21,2.55
0.27,Very Good,E,59.9,57,620,4.23,4.25,2.54
0.27,Very Good,E,62.6,58,620,4.11,4.16,2.59
0.27,Very Good,E,61.5,58,620,4.16,4.23,2.58
1,Ideal,G,62.3,56,7644,6.4,6.29,3.95
1.02,Very Good,G,63,58,7657,6.4,6.43,4.04
1.03,Ideal,G,61.7,56,7708,6.45,6.56,4
0.9,Premium,D,61.3,59,7711,6.18,6.12,3.77
1,Very Good,G,57.8,59,7725,6.59,6.63,3.82
1.04,Ideal,G,62.8,56,7738,6.49,6.45,4.06
1.01,Premium,F,62.5,58,7741,6.35,6.41,3.99
1.02,Premium,G,63,58,7797,6.43,6.4,4.04
1.01,Ideal,G,61.7,57,7805,6.42,6.39,3.95
0.27,Ideal,F,61,57,620,4.2,4.22,2.57
0.3,Premium,H,60.7,58,620,4.35,4.38,2.65
1,Premium,G,62.9,53,7848,6.39,6.32,4
1.02,Very Good,G,62.1,59,7861,6.36,6.39,3.96
1.02,Good,G,63.6,58,7861,6.37,6.4,4.06
1.01,Premium,F,62.5,58,7882,6.41,6.35,3.99
1,Very Good,G,60.7,58,7945,6.46,6.53,3.94
1.02,Fair,F,64.6,59,7960,6.31,6.26,4.06
1.02,Good,G,63.6,58,8005,6.4,6.37,4.06
1.02,Premium,G,62.1,59,8005,6.39,6.36,3.96
1,Very Good,F,63,56,8008,6.32,6.37,4
1,Premium,G,62.1,59,8008,6.29,6.4,3.94
1.1,Very Good,G,61.5,57,8020,6.61,6.66,4.08
0.27,Ideal,D,62.2,56,622,4.12,4.15,2.57
0.27,Ideal,D,61.9,57,622,4.15,4.18,2.58
0.27,Ideal,E,62.3,56,622,4.15,4.17,2.59
0.27,Premium,E,60.6,58,622,4.18,4.2,2.54
1.12,Very Good,G,58.9,60,8072,6.78,6.91,4.03
1,Very Good,G,63.4,57,8115,6.33,6.36,4.02
1.04,Ideal,G,62.5,55,8120,6.45,6.54,4.06
1,Premium,F,63,56,8154,6.37,6.32,4
1,Premium,G,62.1,59,8154,6.4,6.29,3.94
1.02,Ideal,G,61.5,57,8168,6.44,6.47,3.97
1.06,Premium,G,61.1,58,8170,6.53,6.57,4
1,Ideal,G,61.9,57,8217,6.39,6.43,3.97
1.12,Premium,G,58.9,60,8219,6.91,6.78,4.03
0.9,Good,D,62.9,58,8239,6.01,6.1,3.81
1,Very Good,G,62.3,55,8246,6.34,6.44,3.98
1.03,Ideal,G,62,56,8248,6.5,6.54,4.04
1.04,Ideal,G,62.5,55,8268,6.54,6.45,4.06
1.25,Premium,G,58.2,61,8281,7.1,7.05,4.12
1.21,Ideal,H,62.8,55,8286,6.78,6.82,4.27
1.02,Ideal,G,61.5,57,8317,6.47,6.44,3.97
1.06,Premium,G,61.1,58,8319,6.57,6.53,4
1.08,Ideal,G,61.6,56,8347,6.6,6.65,4.08
1,Good,E,63.4,59,8359,6.27,6.24,4
1,Ideal,G,61.9,57,8366,6.43,6.39,3.97
1.01,Very Good,G,61.8,59,8373,6.47,6.41,3.98
1.03,Ideal,G,62,56,8398,6.54,6.5,4.04
1.23,Very Good,H,62.5,58,8405,6.77,6.82,4.25
1.12,Very Good,G,60.9,57,8408,6.67,6.72,4.08
1.5,Very Good,J,62.3,62,8415,7.16,7.23,4.48
1.03,Ideal,G,62.4,57,8454,6.39,6.47,4.01
1.02,Ideal,G,62.6,56,8485,6.39,6.42,4.01
1.06,Ideal,G,61.6,57,8488,6.53,6.55,4.03
1.24,Ideal,H,62.3,54,8489,6.88,6.9,4.29
1.32,Ideal,I,61,56,8501,7.09,7.07,4.32
1.11,Ideal,H,60.8,56,8508,6.68,6.76,4.08
1.01,Fair,E,66.1,55,8529,6.19,6.1,4.06
1.05,Ideal,G,60.1,57,8546,6.63,6.68,4
1.12,Premium,G,60.9,57,8561,6.72,6.67,4.08
1.5,Premium,J,62.3,62,8568,7.23,7.16,4.48
1.03,Ideal,G,62.4,57,8608,6.47,6.39,4.01
1.05,Ideal,G,60.1,57,8623,6.58,6.63,3.97
1.04,Ideal,G,62.2,55,8637,6.48,6.51,4.04
1.06,Ideal,G,61.6,57,8643,6.55,6.53,4.03
1.01,Ideal,G,61.1,56,8647,6.51,6.49,3.97
1.24,Ideal,H,61.9,55,8693,6.85,6.91,4.27
1.01,Very Good,F,63.4,55,8706,6.44,6.34,4.05
1.13,Premium,G,59.3,59,8709,6.79,6.87,4.05
1.1,Very Good,G,60.4,57,8724,6.7,6.77,4.07
1,Premium,F,62.6,58,8736,6.45,6.33,4
1.28,Ideal,H,61.7,55,8759,6.97,7.01,4.31
1.02,Premium,G,58,61,8768,6.67,6.58,3.84
1.09,Ideal,G,62.1,55,8778,6.58,6.63,4.1
1.04,Ideal,G,62.2,55,8794,6.51,6.48,4.04
1.15,Premium,G,60.8,58,8863,6.74,6.77,4.11
1.13,Premium,G,59.3,59,8868,6.87,6.79,4.05
1.07,Ideal,G,60.9,56,8895,6.6,6.67,4.04
1.23,Ideal,H,61.4,56,8920,6.89,6.91,4.24
1.28,Ideal,H,61.3,55,8928,7.01,7.06,4.31
1.2,Very Good,G,63.3,59,8928,6.72,6.64,4.23
1.05,Ideal,G,61.2,57,8931,6.54,6.57,4.01
1.05,Ideal,G,60.7,55,8946,6.6,6.65,4.02
1.03,Ideal,G,59.9,61,8955,6.56,6.63,3.95
0.9,Ideal,D,62,56,8979,6.16,6.19,3.83
1.02,Very Good,F,62.4,58,8990,6.38,6.41,3.99
1.21,Premium,G,60.1,61,9003,6.92,6.85,4.14
1.2,Ideal,G,62.2,57,9009,6.77,6.81,4.22
1.01,Good,F,63.2,56,9012,6.33,6.39,4.02
1.16,Very Good,G,60.7,56,9023,6.77,6.83,4.13
1.15,Premium,G,60.8,58,9025,6.77,6.74,4.11
1.14,Ideal,G,61,56,9037,6.75,6.8,4.13
1.08,Ideal,H,61.8,57,9041,6.55,6.59,4.06
1.13,Ideal,G,61.2,57,9049,6.65,6.72,4.09
1.16,Ideal,G,60.5,57,9075,6.78,6.83,4.12
1.18,Ideal,G,61.1,57,9095,6.78,6.84,4.16
1.2,Very Good,G,60.9,59,9139,6.87,6.79,4.16
1.53,Premium,J,61.6,58,9155,7.37,7.4,4.55
1.01,Very Good,F,63.2,56,9176,6.39,6.33,4.02
1,Very Good,F,62.5,57,9201,6.31,6.36,3.96
1.13,Ideal,G,61.2,57,9214,6.72,6.65,4.09
1.54,Premium,J,62.4,59,9215,7.36,7.38,4.6
1.3,Ideal,H,62.8,55.2,9232,6.94,6.97,4.36
1.01,Very Good,F,62.8,58,9243,6.35,6.39,4
1.1,Very Good,G,61.4,60,9257,6.59,6.67,4.07
1.14,Ideal,F,61.6,57,9259,6.71,6.76,4.15
1.18,Ideal,G,61.1,57,9260,6.84,6.78,4.16
1.07,Ideal,G,62.6,54,9276,6.58,6.5,4.1
1.09,Ideal,G,61,54,9282,6.63,6.72,4.07
1.51,Good,I,64,60,9301,7.21,7.26,4.63
1.53,Premium,J,61.6,58,9322,7.4,7.37,4.55
1.15,Ideal,G,60.6,56,9377,6.83,6.8,4.13
1.54,Premium,J,62.4,59,9383,7.38,7.36,4.6
1.53,Premium,J,61.6,59,9384,7.35,7.39,4.54
1.01,Premium,F,62.8,58,9412,6.39,6.35,4
1.51,Good,I,64,60,9471,7.26,7.21,4.63
1.01,Very Good,F,62.8,59,9474,6.37,6.43,4.02
1,Very Good,F,61.7,57,9492,6.39,6.41,3.95
1.02,Very Good,E,62.6,56,9498,6.35,6.5,4.02
0.3,Very Good,H,62.3,56,626,4.26,4.31,2.67
0.34,Very Good,I,61.9,58,626,4.43,4.52,2.77
1.16,Ideal,G,62,57,9526,6.72,6.74,4.17
1.02,Premium,F,62.6,59,9550,6.41,6.36,4
1.53,Premium,J,61.6,59,9555,7.39,7.35,4.54
1.2,Ideal,G,61.2,56,9570,6.89,6.86,4.21
1.32,Ideal,H,62.1,55,9572,6.98,7.03,4.35
1.52,Very Good,J,63.6,56,9593,7.26,7.33,4.64
1.03,Ideal,F,62.6,57,9598,6.49,6.38,4.03
1.2,Ideal,H,60.2,57,9604,6.87,6.94,4.15
1.2,Very Good,G,62.8,56,9609,6.73,6.75,4.23
0.91,Ideal,E,61.7,56,9636,6.18,6.23,3.83
1.02,Ideal,F,62.4,56,9645,6.44,6.42,4.01
1.01,Very Good,F,62.8,60,9667,6.4,6.34,4
1.03,Ideal,G,61.5,57,9691,6.47,6.52,3.99
1.07,Ideal,G,61.4,55,9703,6.59,6.66,4.06
1,Premium,F,61,60,9724,6.39,6.43,3.91
1.2,Ideal,G,61.2,56,9744,6.89,6.86,4.21
1.16,Ideal,G,61.9,55,9781,6.75,6.78,4.19
1.2,Ideal,G,62.8,56,9784,6.75,6.73,4.23
1.05,Ideal,F,62.7,57,9784,6.5,6.41,4.05
0.34,Premium,I,62.4,59,626,4.4,4.44,2.76
0.34,Ideal,I,61.8,56,626,4.47,4.5,2.77
0.34,Premium,I,60.5,59,626,4.48,4.54,2.73
0.34,Premium,I,62.6,58,626,4.45,4.47,2.79
0.35,Ideal,I,61.8,55,627,4.53,4.56,2.81
0.27,Ideal,G,62.5,56,627,4.15,4.18,2.6
1.17,Ideal,G,62.2,53,9799,6.76,6.79,4.21
1.17,Ideal,G,61.9,56,9799,6.73,6.78,4.18
1.07,Very Good,F,60.2,58,9808,6.57,6.65,3.98
1.01,Very Good,F,61.4,58,9810,6.39,6.44,3.94
1.5,Ideal,J,62.2,59,9814,7.3,7.32,4.55
1,Very Good,F,61.1,57,9870,6.36,6.51,3.93
1.13,Ideal,G,59.6,57,9872,6.89,6.81,4.08
1.03,Ideal,F,61.3,54,9881,6.56,6.62,4.04
1,Premium,F,61,60,9901,6.43,6.39,3.91
1.01,Very Good,F,62.1,58,9908,6.37,6.41,3.97
1.2,Very Good,G,61.8,55,9968,6.79,6.83,4.21
1.02,Premium,F,60.8,58,9980,6.56,6.46,3.96
1.01,Very Good,F,62.9,57,10019,6.35,6.41,4.01
1,Ideal,F,62.3,53,10058,6.37,6.43,3.99
1.11,Very Good,F,62.5,59,10069,6.59,6.63,4.13
0.35,Ideal,I,61.6,55,628,4.55,4.58,2.81
1.23,Ideal,G,63.2,56,10113,6.78,6.83,4.3
1,Premium,E,60.3,54,10134,6.59,6.47,3.94
1.11,Very Good,F,59.7,55,10141,6.77,6.82,4.06
1.01,Ideal,F,60.5,60,10197,6.45,6.47,3.91
1.08,Very Good,F,61,58,10204,6.64,6.61,4.04
1.21,Ideal,G,60.2,57,10232,7.02,6.94,4.2
1.34,Ideal,H,62.1,56,10255,7.05,7.11,4.4
1.21,Ideal,G,61,57,10295,6.87,6.93,4.21
1.1,Very Good,F,62.2,59,10329,6.56,6.69,4.12
1.01,Premium,F,60.8,58,10341,6.55,6.48,3.96
1.17,Ideal,G,61.7,57,10342,6.84,6.9,4.13
1.04,Premium,E,62.5,59,10350,6.41,6.46,4.02
1.58,Ideal,J,61.5,56,10357,7.48,7.5,4.61
1.11,Ideal,F,61.9,57,10412,6.62,6.66,4.11
1.23,Very Good,G,61.3,57,10435,6.88,6.96,4.24
1.09,Very Good,F,61.4,58,10463,6.6,6.65,4.07
1,Very Good,E,62.7,54,10463,6.36,6.39,4
1.21,Ideal,G,61,57,10482,6.93,6.87,4.21
1.21,Ideal,G,61.4,58,10483,6.85,6.89,4.22
1.24,Premium,G,60.4,59,10485,7.02,7.01,4.24
1.01,Very Good,E,63.2,54,10498,6.41,6.31,4.02
1.19,Ideal,G,61.6,59,10508,6.78,6.79,4.18
1.04,Premium,E,62.5,59,10539,6.46,6.41,4.02
1.03,Premium,F,59.7,60,10546,6.63,6.57,3.94
1.01,Good,E,63.1,59,10567,6.31,6.34,3.99
1.23,Ideal,G,61.8,56,10572,6.8,6.89,4.24
1.11,Ideal,F,61.9,57,10602,6.66,6.62,4.11
1.03,Ideal,F,62.1,56.3,10619,6.43,6.5,4.02
1.35,Ideal,H,61.9,57,10639,7.06,7.09,4.38
1.02,Very Good,E,60.2,60,10641,6.39,6.54,3.89
1.15,Ideal,G,62.7,56,10644,6.69,6.67,4.19
1.02,Very Good,E,62.2,57,10672,6.4,6.59,4.04
1.01,Very Good,E,61.6,58,10693,6.45,6.57,4.01
1.01,Good,E,63.1,57,10696,6.36,6.39,4.02
1.1,Very Good,F,59.8,54,10701,6.74,6.77,4.04
1.01,Very Good,E,62.3,56,10704,6.41,6.47,4.01
1.26,Ideal,G,62.1,57,10720,6.91,7.01,4.32
1.24,Ideal,G,62.3,56,10724,6.86,6.89,4.28
0.29,Very Good,E,60.9,61,629,4.23,4.27,2.59
0.38,Very Good,I,62.6,59,630,4.6,4.64,2.89
1,Fair,D,56.7,68,10752,6.66,6.64,3.77
1,Premium,D,62.9,58,10752,6.34,6.28,3.97
1.01,Very Good,E,63.1,59,10760,6.34,6.31,3.99
1.2,Ideal,G,63.1,56,10786,6.74,6.7,4.24
1.26,Ideal,G,61.1,57,10787,7.02,6.98,4.28
1.01,Ideal,E,61.8,54,10789,6.43,6.49,3.99
1.27,Ideal,G,61.7,56,10805,6.9,7.03,4.3
1.7,Very Good,J,62.9,60,10808,7.56,7.61,4.77
1.16,Premium,F,60.4,60,10809,6.9,6.77,4.13
1.51,Premium,I,61,61,10824,7.47,7.34,4.52
1.04,Ideal,F,61.6,55,10825,6.5,6.53,4.02
1.1,Ideal,F,62.7,57,10861,6.57,6.63,4.14
1.02,Premium,E,62.2,57,10867,6.59,6.4,4.04
1.05,Ideal,F,61.6,55,10872,6.57,6.53,4.04
1.14,Premium,F,60.8,58,10878,6.79,6.74,4.11
1.01,Ideal,E,62.2,57,10887,6.38,6.44,3.99
1.22,Ideal,G,61.1,56,10888,6.91,6.94,4.23
1.01,Premium,E,61.6,58,10888,6.57,6.45,4.01
1.01,Very Good,E,63.1,57,10891,6.39,6.36,4.02
1.05,Very Good,E,59.5,60,10915,6.56,6.66,3.93
1.26,Ideal,G,62.1,57,10916,7.01,6.91,4.32
1.26,Very Good,G,60.2,59,10922,6.98,7.07,4.23
1.14,Ideal,G,61.1,58,10933,6.74,6.77,4.13
1.01,Ideal,E,62,57,10954,6.39,6.45,3.98
1.5,Premium,I,62.4,60,10956,7.29,7.32,4.56
1.25,Very Good,G,60.6,60,10962,6.92,6.95,4.2
1.52,Ideal,I,61.9,56,10968,7.34,7.37,4.55
1.2,Good,F,63.6,57,10982,6.71,6.74,4.28
1.01,Very Good,E,63.6,55,10993,6.35,6.39,4.05
1.25,Ideal,G,61.3,56,10996,6.95,6.98,4.28
1.27,Ideal,G,61.7,56,11002,7.03,6.9,4.3
1.7,Premium,J,62.9,60,11005,7.61,7.56,4.77
1.02,Ideal,E,61.4,57,11028,6.39,6.47,3.95
1.52,Ideal,I,62.3,55,11033,7.32,7.37,4.58
1.13,Ideal,F,61.7,56,11051,6.68,6.75,4.14
1.3,Premium,G,60.5,60,11061,7.01,7.05,4.25
1.02,Premium,E,61.5,59,11062,6.41,6.46,3.96
0.3,Very Good,H,61,55,631,4.35,4.39,2.66
1.23,Very Good,G,61.2,55.8,11081,6.9,6.94,4.23
1.51,Very Good,I,63,59,11088,7.24,7.3,4.58
1.02,Ideal,E,61.3,57,11128,6.47,6.54,3.99
1.31,Ideal,G,61.1,57,11146,7.01,7.06,4.3
1.28,Ideal,G,62.1,56,11147,6.93,6.96,4.31
1.01,Ideal,E,62,57,11154,6.45,6.39,3.98
1.5,Premium,I,62.4,60,11155,7.32,7.29,4.56
1.3,Premium,G,60.5,60,11162,7.05,7.01,4.25
1.02,Premium,E,61.5,59,11163,6.46,6.41,3.96
1.52,Ideal,I,61.9,56,11168,7.37,7.34,4.55
1.6,Very Good,I,59.8,56,11170,7.6,7.68,4.57
1.21,Premium,F,63,59,11175,6.75,6.7,4.24
1.2,Good,F,63.6,57,11182,6.74,6.71,4.28
1.23,Ideal,G,61.2,56,11182,6.94,6.9,4.23
1.28,Very Good,G,60.3,59,11214,6.99,7.03,4.23
1.26,Ideal,G,61.7,56,11218,6.96,6.98,4.3
1.14,Ideal,F,60.1,60,11226,6.79,6.83,4.09
1.31,Ideal,G,61.1,57,11247,7.06,7.01,4.3
1.28,Ideal,G,62.1,56,11248,6.96,6.93,4.31
1.04,Premium,E,60.9,58,11279,6.53,6.61,4
1.11,Very Good,E,60.2,59,11330,6.67,6.79,4.05
1.04,Premium,E,60.9,58,11382,6.61,6.53,4
1.12,Ideal,F,61,56,11403,6.71,6.74,4.1
1.23,Ideal,G,61.4,55,11417,6.89,6.93,4.24
1.58,Ideal,I,61.9,55,11435,7.47,7.51,4.64
1.2,Ideal,F,62,56,11455,6.76,6.82,4.21
1.23,Ideal,G,59.5,57,11469,7,6.98,4.16
1.01,Premium,D,59.3,59,11480,6.56,6.53,3.88
1.24,Ideal,G,62.1,56,11503,6.86,6.91,4.28
1.51,Very Good,I,62,58,11512,7.27,7.31,4.52
1.58,Ideal,I,61.7,53,11526,7.52,7.53,4.65
1.03,Premium,E,58.8,59,11538,6.63,6.6,3.89
1.14,Premium,F,59.4,59,11549,6.87,6.8,4.06
1.21,Ideal,G,61.5,56,11572,6.83,6.89,4.22
1.25,Very Good,G,60.2,58,11589,6.97,7.04,4.22
1.34,Ideal,G,62.2,56,11640,7.11,7.04,4.4
1.13,Ideal,E,61.5,56,11641,6.68,6.71,4.12
1.5,Very Good,H,63.8,57,11654,7.17,7.21,4.59
1.14,Premium,F,59.4,59,11654,6.87,6.8,4.06
1.01,Ideal,D,62.5,55,11661,6.39,6.44,4.01
1.5,Very Good,H,60.9,61,11688,7.36,7.39,4.49
1.24,Very Good,F,62.7,61,11716,6.75,6.84,4.26
1.16,Premium,G,61.6,55,11717,6.85,6.72,4.18
1.22,Premium,F,61.9,58,11723,6.81,6.85,4.23
1.14,Very Good,F,62.2,55.9,11737,6.67,6.69,4.16
1.01,Ideal,D,62.5,55,11767,6.44,6.39,4.01
0.25,Very Good,F,62.2,56,633,4.02,4.03,2.5
0.25,Very Good,F,60.8,57,633,4.08,4.1,2.48
0.25,Very Good,F,61.8,55,633,4.06,4.09,2.52
0.25,Very Good,F,61.1,57,633,4.05,4.08,2.48
0.25,Very Good,F,62.9,55,633,4.04,4.06,2.55
0.25,Very Good,E,62.3,55,633,4.04,4.06,2.52
1.06,Very Good,D,61.8,57,11815,6.49,6.52,4.03
1.22,Premium,F,61.9,58,11830,6.85,6.81,4.23
1.14,Ideal,F,62.2,56,11844,6.69,6.67,4.16
1.55,Ideal,I,62.1,56,11869,7.36,7.43,4.59
1.17,Ideal,F,62.1,57,11886,6.82,6.73,4.21
1.2,Very Good,F,59.8,63,11913,6.82,6.8,4.07
1.01,Very Good,D,63.9,56,11923,6.32,6.36,4.05
1.02,Ideal,E,62.2,58,12035,6.42,6.44,4
1.22,Ideal,G,61.5,56,12081,6.86,6.9,4.23
1.08,Ideal,E,61,56,12098,6.66,6.62,4.05
1.18,Very Good,F,60.4,59,12175,6.82,6.86,4.13
1.62,Ideal,I,61.5,58,12186,7.54,7.56,4.64
1.11,Very Good,D,62.5,58,12200,6.67,6.6,4.15
0.3,Very Good,G,62.8,55,635,4.28,4.31,2.7
0.26,Premium,E,60.9,59,635,4.09,4.12,2.5
0.26,Ideal,E,61.7,56,635,4.09,4.11,2.53
1.51,Premium,H,60.6,60,12224,7.4,7.42,4.49
1.21,Ideal,F,59.8,60,12230,6.95,6.89,4.14
1.33,Ideal,G,62.2,54,12255,7.02,7.06,4.38
1.05,Ideal,F,61.4,57,12273,6.51,6.53,4
1.05,Ideal,F,59,60,12315,6.62,6.67,3.92
1.51,Premium,H,60.6,60,12336,7.42,7.4,4.49
1.37,Ideal,G,62.6,55,12342,7.07,7.12,4.44
1.15,Ideal,E,60.9,56,12447,6.79,6.8,4.14
1.37,Ideal,G,62.6,55,12455,7.12,7.07,4.44
1.52,Premium,G,62.7,59,12498,7.32,7.35,4.6
1.21,Ideal,F,61.1,57,12556,6.87,6.91,4.21
1.25,Ideal,F,62.2,56,12584,6.89,6.93,4.3
1.21,Ideal,F,62,58,12613,6.82,6.86,4.24
0.26,Ideal,F,62.7,55,635,4.07,4.1,2.56
0.3,Ideal,H,62,56,636,4.31,4.34,2.68
1.32,Fair,F,58,66,12648,7.31,7.28,4.23
1.25,Ideal,F,62.2,56,12698,6.93,6.89,4.3
1.11,Ideal,E,61.3,54,12725,6.68,6.72,4.11
1.1,Ideal,E,61.1,56,12748,6.69,6.73,4.1
1.19,Ideal,F,61.9,57,12776,6.84,6.79,4.22
1.22,Ideal,F,61.5,58,12906,6.85,6.9,4.23
1.11,Ideal,F,59.7,58,12956,6.7,6.74,4.01
1.11,Ideal,F,62.1,57,12956,6.62,6.69,4.13
1.51,Very Good,H,61.5,58,12981,7.3,7.39,4.52
1.2,Very Good,E,61.3,60,13015,6.77,6.84,4.17
1.22,Ideal,F,61.2,57,13029,6.88,6.92,4.22
0.3,Very Good,H,62.6,56,638,4.25,4.28,2.67
0.3,Very Good,H,61.1,61,638,4.27,4.3,2.62
0.3,Good,H,63.1,54,638,4.28,4.34,2.72
0.3,Ideal,H,62.5,53.8,639,4.31,4.33,2.69
1.2,Ideal,F,61.1,55,13088,6.86,6.89,4.2
1.25,Ideal,G,61.3,57,13096,6.9,6.94,4.24
1.27,Very Good,F,62.5,56,13200,6.99,6.93,4.35
1.63,Very Good,H,59.1,58,13211,7.68,7.84,4.59
1.38,Ideal,G,61.8,56,13250,7.15,7.12,4.41
1.18,Ideal,F,61.5,55.6,13257,6.79,6.83,4.19
1.01,Very Good,D,62.8,57,13312,6.36,6.41,4.01
1.27,Premium,F,62.5,56,13320,6.99,6.93,4.35
1.2,Premium,E,60.2,60,13321,6.84,6.97,4.16
1.11,Premium,D,62,54,13405,6.67,6.63,4.16
1.31,Ideal,G,61.9,55,13406,7.03,7.05,4.36
1.2,Ideal,E,61.6,57,13474,6.78,6.83,4.19
1.13,Ideal,E,61.8,57,13485,6.66,6.71,4.13
1.25,Ideal,E,62.6,56,13536,6.83,6.91,4.3
