carat,cut,color,depth,table,price,x,y,z
1.01,Good,I,62.6,59,3823,6.34,6.43,4
0.92,Very Good,D,63.3,59,3823,6.18,6.12,3.89
1.06,Premium,J,62,58,3823,6.53,6.45,4.04
1.03,Premium,G,63,60,3824,6.39,6.35,4.01
0.94,Premium,E,60.4,59,3825,6.34,6.37,3.84
1.08,Ideal,G,62.7,54,3825,6.63,6.57,4.14
1.01,Good,F,63,60,3827,6.28,6.35,3.98
1.05,Premium,G,60.1,60,3828,6.58,6.66,3.98
0.91,Very Good,D,59.3,60,3828,6.28,6.33,3.74
0.86,Ideal,E,61.8,57,3828,6.1,6.13,3.78
0.93,Ideal,F,59.5,57,3828,6.37,6.33,3.78
1.14,Premium,H,62.2,61,3830,6.72,6.64,4.16
1.2,Premium,H,60.9,60,3830,6.91,6.81,4.18
0.9,Premium,E,61.7,58,3830,6.18,6.11,3.79
1,Premium,I,62.6,56,3830,6.4,6.34,3.99
0.95,Premium,G,59.7,61,3830,6.35,6.27,3.77
1.06,Premium,F,62.6,59,3831,6.47,6.51,4.06
1.04,Premium,H,62.1,58,3832,6.5,6.52,4.04
1.01,Very Good,I,61.4,59,3833,6.42,6.45,3.95
1.17,Fair,I,59.2,68,3833,6.91,6.84,4.07
0.91,Very Good,D,63.9,56,3837,6.06,6.09,3.88
1.01,Fair,F,65.2,57,3837,6.33,6.24,4.1
1.01,Premium,F,59.2,58,3837,6.5,6.47,0
1.02,Good,E,62.8,64,3838,6.36,6.32,3.98
1.02,Fair,E,65.3,59,3838,6.28,6.22,4.08
1.12,Good,I,64.3,60,3838,6.59,6.56,4.23
1.12,Premium,G,61,60,3838,6.7,6.64,4.07
1.02,Good,D,57.5,62,3839,6.6,6.62,3.8
0.93,Good,D,64.5,58,3839,6.11,6.14,3.95
0.9,Very Good,G,59.8,61,3842,6.32,6.28,3.77
1.06,Good,I,58.7,60,3842,6.65,6.71,3.92
1.02,Good,D,58.9,65,3842,6.59,6.54,3.87
0.92,Good,D,60.3,61,3843,6.29,6.38,3.82
0.91,Ideal,G,60.8,57,3844,6.28,6.22,3.81
0.91,Premium,F,59.1,60,3845,6.36,6.3,3.74
0.91,Premium,F,60.8,59,3845,6.28,6.25,3.81
0.91,Premium,E,61.6,60,3846,6.14,6.1,3.77
1.01,Premium,F,61.7,58,3846,6.46,6.41,3.97
1.08,Very Good,F,63.4,55,3847,6.53,6.5,4.13
0.9,Fair,D,64.6,59,3847,6.04,6.01,3.89
1.06,Premium,I,61.5,58,3847,6.59,6.55,4.04
0.91,Premium,D,62.7,59,3848,6.17,6.21,3.88
0.91,Very Good,D,62.3,57,3848,6.14,6.22,3.85
0.91,Good,D,63.8,58,3848,6.04,6.09,3.87
1.08,Ideal,I,61.9,55,3849,6.58,6.61,4.08
1,Good,H,63.4,61,3850,6.29,6.33,4
1,Very Good,H,60.2,61,3850,6.44,6.48,3.89
1,Premium,H,61.2,59,3850,6.38,6.42,3.92
1.01,Very Good,G,61.9,55,3852,6.43,6.46,3.99
1.01,Good,G,63.7,58,3852,6.31,6.35,4.03
1.01,Good,G,62.8,57,3852,6.3,6.34,3.97
1.01,Good,G,63.4,57,3852,6.32,6.37,4.02
1,Premium,F,61.7,57,3853,6.42,6.35,3.94
0.92,Very Good,F,62.1,59,3854,6.21,6.26,3.87
0.92,Premium,F,61.8,58,3854,6.19,6.23,3.84
1.11,Premium,H,59.3,59,3854,6.8,6.76,4.02
0.91,Ideal,H,60.6,57,3854,6.3,6.26,3.81
0.92,Ideal,H,60.5,57,3854,6.3,6.29,3.81
1.01,Fair,G,64.7,58,3856,6.14,6.23,4
1.02,Premium,I,61.2,59,3856,6.51,6.46,3.97
1.02,Premium,I,62,59,3856,6.45,6.42,3.99
1.02,Good,I,63.6,56,3856,6.4,6.37,4.06
1.02,Ideal,I,60.7,57,3856,6.57,6.54,3.98
0.9,Premium,E,60.4,59,3856,6.24,6.21,3.76
0.9,Premium,E,61.6,59,3856,6.26,6.18,3.83
1.01,Very Good,E,59.4,59,3857,6.49,6.51,3.86
1,Very Good,F,63.5,55,3858,6.37,6.32,4.03
1,Premium,F,60.2,62,3858,6.53,6.45,3.91
1,Good,F,56.7,60,3858,6.62,6.58,3.74
1,Premium,F,61.7,58,3858,6.36,6.32,3.91
0.96,Ideal,G,61.7,57,3858,6.35,6.3,3.9
1,Good,F,59.8,65,3858,6.58,6.43,3.9
1,Premium,F,59.3,62,3858,6.49,6.43,3.83
1,Premium,F,60.4,58,3858,6.47,6.44,3.9
1,Good,F,59.4,64,3858,6.36,6.29,3.76
1,Good,G,59.7,63,3860,6.43,6.5,3.86
1.04,Premium,I,62.1,59,3861,6.46,6.52,4.03
1.08,Fair,E,64.9,60,3861,6.43,6.39,4.16
1.04,Premium,G,62.2,59,3861,6.57,6.49,4.06
1.14,Premium,J,60.4,59,3861,6.8,6.74,4.09
0.94,Very Good,D,59,59,3862,6.34,6.41,3.76
1.21,Fair,H,65.6,56,3862,6.69,6.59,4.36
1,Premium,H,61,61,3864,6.31,6.27,3.84
1.12,Ideal,E,60.9,57,3864,6.66,6.6,4.04
1.12,Very Good,E,60.9,63,3864,6.65,6.59,4.03
1,Fair,F,65.5,54,3864,6.2,6.16,4.05
0.92,Premium,F,59.3,61,3864,6.36,6.29,3.75
1.17,Good,D,57.4,59,3866,7.02,6.95,4.01
0.94,Premium,F,62.6,57,3869,6.27,6.25,3.92
0.96,Ideal,G,62.1,57,3871,6.32,6.27,3.91
0.9,Ideal,D,62.3,57,3871,6.17,6.23,3.86
1.01,Fair,D,64.7,57,3871,6.31,6.27,4.07
0.96,Premium,H,59.2,61,3871,6.42,6.36,3.78
0.9,Very Good,E,59.4,58,3872,6.31,6.35,3.76
0.89,Ideal,E,61.8,56,3872,6.15,6.19,3.81
0.92,Very Good,F,62.8,56,3873,6.19,6.23,3.9
0.98,Ideal,I,62.6,54,3873,6.35,6.39,3.99
1.01,Premium,I,61.1,58,3874,6.5,6.46,3.96
1,Good,H,63.2,59,3874,6.24,6.29,3.96
1.02,Very Good,F,58.7,63,3875,6.49,6.46,3.8
0.91,Very Good,E,62.8,59,3876,6.1,6.16,3.85
1.03,Fair,E,65.3,59,3876,6.3,6.25,4.1
1.03,Premium,E,61.7,61,3876,6.49,6.45,3.99
0.92,Premium,D,59.4,59,3877,6.39,6.28,3.76
1,Good,H,63.9,55,3878,6.25,6.33,4.02
1.2,Very Good,J,59.6,62,3880,6.9,6.95,4.13
1,Good,E,63.3,56,3880,6.3,6.36,4.01
1.26,Fair,H,64.9,60,3881,6.7,6.62,4.32
1,Ideal,I,60.9,57,3881,6.47,6.43,3.93
0.9,Ideal,F,62.4,57,3881,6.23,6.15,3.86
1.11,Very Good,I,63.7,58,3882,6.57,6.53,4.17
1.09,Ideal,F,61.6,54,3882,6.69,6.62,4.1
1.13,Premium,D,58.3,60,3883,6.83,6.78,3.97
1.29,Very Good,J,63.5,57,3884,6.89,6.87,4.37
1.02,Good,H,63.7,58,3884,6.28,6.24,3.99
1.01,Very Good,I,61.8,60,3885,6.34,6.37,3.93
1.01,Good,F,62.5,59,3886,6.31,6.37,3.96
1.01,Good,F,62.7,61,3886,6.28,6.38,3.97
0.94,Very Good,E,62,58,3886,6.23,6.29,3.88
1.05,Premium,E,62.2,59,3886,6.51,6.44,4.03
1.01,Very Good,H,60.6,61,3888,6.38,6.45,3.89
1.01,Good,H,63.9,58,3888,6.32,6.35,4.05
0.91,Premium,D,61.2,58,3889,6.25,6.21,3.81
1,Good,E,63.7,61,3889,6.32,6.27,4.01
1,Fair,E,56.9,63,3889,6.54,6.49,3.71
1.12,Premium,H,61.4,59,3889,6.69,6.66,4.1
0.3,Very Good,D,63.4,56,574,4.29,4.26,2.71
0.3,Premium,D,62.9,58,574,4.29,4.26,2.69
0.3,Premium,D,62.4,59,574,4.28,4.25,2.66
0.3,Premium,D,62.2,59,574,4.3,4.25,2.66
0.3,Premium,D,61,61,574,4.31,4.25,2.61
0.3,Premium,D,61.2,57,574,4.33,4.3,2.64
1.09,Very Good,D,61.9,61,3890,6.54,6.58,4.06
0.92,Good,D,63.3,59,3891,6.12,6.18,3.89
0.91,Very Good,G,63.4,60,3891,6.11,6.06,3.86
1.02,Premium,G,62.3,58,3892,6.41,6.38,4
1.03,Good,H,65,57,3892,6.3,6.32,4.1
1,Good,D,64.3,53,3894,6.29,6.34,4.06
0.98,Very Good,E,61.1,60,3895,6.31,6.36,3.87
1.01,Good,G,64.5,61,3895,6.24,6.31,4.05
1.01,Good,F,61.5,61,3895,6.33,6.38,3.91
0.9,Good,E,61.3,61,3895,6.13,6.17,3.77
0.93,Good,F,63.4,54,3896,6.19,6.24,3.94
1.24,Premium,G,60,60,3896,6.94,6.88,4.15
1.04,Premium,G,60.6,59,3896,6.6,6.56,3.99
1.01,Premium,F,63,60,3897,6.35,6.28,3.98
1.01,Premium,F,58.3,58,3897,6.56,6.55,3.82
1.01,Premium,F,60,59,3897,6.47,6.41,3.86
1.01,Good,F,63.7,60,3897,6.37,6.29,4.02
1.01,Very Good,F,63.5,56,3897,6.38,6.35,4.04
1.01,Good,F,64.3,57,3897,6.32,6.25,4.04
0.91,Premium,E,62.8,59,3898,6.16,6.13,3.86
1.05,Premium,G,60.1,60,3898,6.66,6.58,3.98
1.13,Premium,E,62.5,57,3898,6.68,6.63,4.16
0.91,Ideal,E,60.8,56,3898,6.29,6.25,3.81
0.91,Ideal,E,61.5,56,3898,6.23,6.2,3.82
1.05,Good,G,63.7,59,3898,6.41,6.37,4.07
1.01,Premium,I,62.1,59,3899,6.39,6.42,3.98
1.18,Fair,D,57,66,3899,6.96,6.91,3.98
1.06,Premium,F,62.6,59,3901,6.51,6.47,4.06
0.9,Very Good,E,62.6,58,3902,6.1,6.16,3.84
0.9,Very Good,E,61.1,58,3902,6.12,6.26,3.78
1.03,Very Good,F,60.2,55,3903,6.53,6.59,3.95
1.01,Good,H,57.9,59,3903,6.64,6.59,3.83
1.01,Premium,F,61.1,57,3903,6.48,6.44,3.95
1.02,Premium,G,60.7,56,3904,6.56,6.51,3.97
1.01,Very Good,J,62.2,58,3905,6.37,6.4,3.97
1,Good,F,63.7,57,3906,6.32,6.36,4.04
1,Very Good,F,62.4,56,3906,6.31,6.35,3.95
1,Very Good,F,61.9,59,3906,6.39,6.44,3.97
1.01,Very Good,J,62.8,59,3906,6.34,6.37,3.99
1,Good,G,64.2,57,3906,6.25,6.27,4.02
0.95,Premium,E,58.9,61,3907,6.45,6.41,3.79
1.24,Very Good,J,63.3,60,3908,6.83,6.75,4.29
0.9,Very Good,G,60.8,57,3909,6.2,6.24,3.78
1.02,Good,D,63.8,59,3909,6.43,6.33,4.07
1.02,Good,D,57.5,62,3909,6.62,6.6,3.8
0.91,Very Good,D,60.8,58,3910,6.26,6.31,3.82
0.91,Very Good,D,63.4,59,3911,6.12,6.15,3.89
1.02,Ideal,I,62.7,57,3913,6.43,6.4,4.02
1.04,Premium,E,61.6,58,3914,6.52,6.45,3.99
0.94,Ideal,E,61.1,55,3915,6.29,6.34,3.86
1.01,Fair,E,57.9,57,3916,6.51,6.55,3.78
0.92,Good,D,63.9,55,3916,6.14,6.09,3.91
0.92,Premium,G,59.4,60,3916,6.34,6.31,3.76
1.1,Good,F,63.7,58,3918,6.48,6.45,4.12
0.9,Very Good,D,63.5,58,3918,6.08,6.17,3.89
0.95,Ideal,I,61.2,56,3918,6.33,6.37,3.89
1.1,Premium,F,62.1,56,3918,6.68,6.56,4.12
1,Premium,H,60.2,61,3920,6.48,6.44,3.89
1,Very Good,G,63.3,56,3920,6.38,6.29,4.01
1,Premium,H,61.3,58,3920,6.45,6.41,3.94
1,Premium,H,61.2,59,3920,6.42,6.38,3.92
1,Very Good,H,63.4,61,3920,6.33,6.29,4
1,Premium,F,61.5,58,3920,6.41,6.38,3.93
1.01,Premium,G,63,59,3923,6.38,6.32,4
1.01,Good,G,63.7,58,3923,6.35,6.31,4.03
0.9,Premium,E,60.4,59,3924,6.21,6.24,3.76
0.9,Very Good,E,61.6,59,3924,6.18,6.26,3.83
1.04,Very Good,J,63.2,58.6,3924,6.35,6.39,4.03
1.03,Ideal,I,62.2,57,3925,6.46,6.5,4.03
1.18,Premium,I,62.9,58,3925,6.77,6.7,4.24
1.01,Good,H,65.7,60,3926,6.17,6.19,4.06
1.02,Ideal,H,61.6,56,3927,6.47,6.51,4
1.02,Very Good,H,62.4,59,3927,6.37,6.42,3.99
1.01,Premium,E,59.4,59,3928,6.51,6.49,3.86
1.03,Good,G,63.7,60,3929,6.28,6.35,4.02
1.08,Premium,F,59.9,58,3931,6.75,6.66,4.01
1.2,Ideal,I,62.5,56,3931,6.8,6.7,4.22
1.01,Good,D,64,59,3932,6.28,6.34,4.04
1.06,Ideal,J,61.3,57,3932,6.55,6.6,4.03
1.06,Ideal,G,62.3,55,3936,6.54,6.49,4.06
0.91,Very Good,E,62.4,58,3936,6.11,6.14,3.82
0.92,Good,D,59,58,3936,6.31,6.36,3.74
0.94,Very Good,F,62.6,57,3938,6.25,6.27,3.92
1.02,Good,H,58.2,60,3940,6.49,6.57,3.8
1,Good,G,57.4,60,3941,6.63,6.53,3.78
1,Good,G,64,55,3941,6.3,6.26,4.02
0.93,Ideal,F,61.9,57,3941,6.21,6.25,3.86
0.92,Ideal,E,62.1,57,3941,6.26,6.2,3.87
0.92,Premium,E,62.1,58,3941,6.22,6.18,3.85
0.92,Premium,E,61.7,59,3941,6.27,6.18,3.84
0.92,Ideal,E,62.1,53,3941,6.25,6.22,3.87
0.92,Ideal,E,62.2,56,3941,6.24,6.2,3.87
0.91,Premium,D,61,61,3943,6.24,6.16,3.78
1.01,Ideal,F,62.7,57,3945,6.37,6.43,4.01
1.01,Very Good,F,60.8,63,3945,6.32,6.38,3.86
1.01,Very Good,F,62.5,61,3945,6.33,6.37,3.97
0.96,Ideal,G,62,58,3945,6.3,6.34,3.92
1.02,Very Good,E,63.6,59,3947,6.23,6.28,3.98
1.01,Good,G,61.1,62,3948,6.38,6.48,3.93
0.91,Premium,D,62.4,56,3949,6.2,6.17,3.86
1,Good,G,63.8,56,3949,6.23,6.31,4
0.9,Premium,F,59.7,60,3951,6.25,6.22,3.72
1.2,Premium,J,59.6,62,3951,6.95,6.9,4.13
0.9,Premium,F,60.6,59,3951,6.27,6.21,3.78
1.05,Premium,E,60.9,61,3951,6.61,6.55,4.01
0.96,Very Good,G,63.1,56,3951,6.29,6.22,3.95
1.13,Good,F,64,58,3952,6.52,6.58,4.19
1.04,Ideal,I,62.4,57,3953,6.48,6.46,4.04
1.11,Very Good,I,61.2,61,3956,6.65,6.69,4.08
0.91,Premium,D,61.2,58,3958,6.21,6.25,3.81
1.06,Very Good,H,62.6,58,3958,6.46,6.52,4.06
0.9,Ideal,E,61.9,54,3958,6.23,6.18,3.84
1.01,Premium,H,62.8,61,3959,6.33,6.25,3.95
1.01,Premium,H,60.6,61,3959,6.45,6.38,3.89
1.01,Good,H,63.9,58,3959,6.35,6.32,4.05
1.01,Premium,H,62.5,58,3959,6.39,6.35,3.98
1.01,Good,D,63.6,61,3959,6.35,6.33,4.03
1.01,Very Good,H,63.4,55,3959,6.35,6.29,4.01
0.97,Very Good,G,59.8,58,3960,6.38,6.42,3.83
1.04,Premium,I,61.6,56,3960,6.56,6.49,4.02
1.09,Premium,D,61.9,61,3961,6.58,6.54,4.06
0.88,Ideal,D,62.2,56,3962,6.12,6.16,3.82
0.94,Very Good,E,62,60,3963,6.19,6.22,3.85
1.21,Very Good,I,63.4,62,3964,6.84,6.69,4.31
1,Good,D,64.3,60,3965,6.22,6.19,3.99
1,Good,D,64.3,53,3965,6.34,6.29,4.06
1,Very Good,D,63.2,56,3965,6.38,6.33,4.02
1,Very Good,D,60.8,63,3965,6.41,6.36,3.88
1,Fair,D,65,56,3965,6.27,6.23,4.06
0.32,Premium,E,62.4,58,576,4.4,4.35,2.73
0.32,Ideal,E,62,55,576,4.41,4.36,2.72
0.32,Premium,E,59.7,60,576,4.45,4.43,2.65
0.32,Ideal,E,62.7,57,576,4.37,4.34,2.73
1,Fair,D,66.5,59,3965,6.24,6.21,4.14
1.2,Premium,H,62.1,57,3965,6.84,6.69,4.21
1.01,Very Good,G,61.8,58,3966,6.36,6.39,3.94
1.01,Very Good,G,62.1,61,3966,6.27,6.38,3.93
1.01,Very Good,G,63,58,3966,6.29,6.34,3.98
1.13,Very Good,E,59.4,62,3967,6.78,6.83,4.04
0.91,Ideal,E,61.5,56,3968,6.2,6.23,3.82
0.91,Ideal,E,60.8,56,3968,6.25,6.29,3.81
0.91,Very Good,E,62.8,59,3968,6.13,6.16,3.86
1.02,Very Good,D,61.3,62,3971,6.42,6.46,3.95
1.01,Good,H,63.5,60,3971,6.23,6.31,3.98
1.01,Premium,I,62.1,59,3971,6.42,6.39,3.98
1.01,Premium,I,59.4,57,3971,6.59,6.57,3.91
1.02,Very Good,F,59.6,59,3974,6.51,6.54,3.89
1.03,Premium,F,60.2,55,3974,6.59,6.53,3.95
1,Very Good,H,63.1,58,3975,6.29,6.36,3.99
0.9,Very Good,D,62.2,57,3975,6.11,6.15,3.81
0.9,Very Good,D,61.2,54,3975,6.25,6.29,3.84
1.06,Ideal,I,62.4,57,3975,6.48,6.54,4.06
0.96,Good,H,61.6,59,3975,6.24,6.29,3.86
1,Fair,F,59.3,66,3975,6.44,6.51,3.84
0.97,Very Good,F,59.6,59,3977,6.41,6.47,3.84
0.9,Very Good,F,62,59,3977,6.2,6.1,3.81
1,Good,F,63.7,57,3977,6.36,6.32,4.04
1,Premium,F,62.4,56,3977,6.35,6.31,3.95
1.06,Ideal,E,60.7,57,3977,6.61,6.59,4
1.02,Very Good,I,62.8,56,3980,6.42,6.38,4.02
1.01,Premium,G,60.6,59,3981,6.49,6.41,3.91
1.01,Ideal,J,59,59,3982,6.57,6.61,3.89
1.02,Very Good,F,61.1,62,3984,6.49,6.54,3.98
1.21,Fair,J,64.6,59,3984,6.74,6.64,4.32
0.93,Premium,E,62.9,57,3984,6.25,6.19,3.91
1.21,Premium,J,60.8,58,3984,6.93,6.88,4.19
0.91,Ideal,G,61.6,56,3985,6.24,6.22,3.84
0.91,Very Good,E,60.5,59,3986,6.26,6.34,3.81
1.13,Very Good,I,59.1,63,3987,6.85,6.82,4.04
1.13,Premium,J,62.4,59,3987,6.68,6.62,4.15
1.13,Premium,I,62.2,59,3987,6.67,6.61,4.13
0.9,Very Good,D,59.5,58,3989,6.28,6.33,3.75
0.96,Premium,D,60,60,3989,6.47,6.43,3.87
1.06,Premium,E,60,59,3989,6.64,6.59,3.97
1.05,Good,F,63.6,59,3989,6.4,6.36,4.06
0.93,Ideal,E,62.1,55,3990,6.27,6.29,3.9
0.9,Ideal,D,62.7,57,3990,6.1,6.15,3.84
0.93,Ideal,D,62.5,55,3990,6.2,6.24,3.89
1.25,Fair,H,64.4,58,3990,6.82,6.71,4.36
1,Very Good,J,62.8,54,3991,6.35,6.43,4.01
1,Very Good,H,64.1,54,3991,6.3,6.33,4.05
1.01,Fair,E,56.8,66,3991,6.63,6.58,3.75
1,Good,H,63.2,60,3991,6.27,6.33,3.98
1,Good,H,59,61,3991,6.42,6.46,3.8
1.08,Premium,F,62.7,58,3992,6.53,6.49,4.08
0.97,Premium,F,61.9,58,3993,6.35,6.31,3.92
0.97,Premium,F,59.9,59,3993,6.45,6.38,3.84
0.95,Ideal,H,59.3,59,3994,6.42,6.46,3.82
1.06,Very Good,H,62.6,60,3996,6.43,6.47,4.04
1.02,Premium,F,58,60,3996,6.7,6.64,3.87
1.01,Ideal,J,61.4,56,3997,6.44,6.47,3.97
0.92,Ideal,D,60.3,56,3997,6.32,6.35,3.82
1.03,Ideal,I,62.2,57,3997,6.5,6.46,4.03
1.01,Very Good,I,63.7,57,3998,6.32,6.36,4.04
1.02,Premium,H,62.4,59,3998,6.42,6.37,3.99
1,Premium,G,59,62,3998,6.52,6.47,3.83
1.19,Premium,H,61.5,58,3998,6.88,6.78,4.2
1.02,Very Good,H,63.5,60,3998,6.33,6.24,3.99
1,Premium,G,62.2,57,3998,6.29,6.25,3.9
1.01,Good,H,63.7,55,3999,6.32,6.37,4.04
1.01,Premium,H,59.4,59,3999,6.53,6.56,3.89
0.9,Ideal,H,62.1,55,4001,6.17,6.2,3.84
1.03,Good,G,63.7,60,4001,6.35,6.28,4.02
1.01,Very Good,F,60.7,57,4004,6.42,6.46,3.91
1.01,Good,F,63.1,58,4004,6.34,6.38,4.01
1,Good,E,60.5,61,4004,6.31,6.38,3.84
1,Very Good,E,58.8,62,4004,6.5,6.53,3.83
1,Very Good,E,59.5,63,4004,6.41,6.47,3.83
1,Very Good,E,59.1,61,4004,6.39,6.44,3.79
1.02,Very Good,H,58.3,61,4004,6.57,6.63,3.85
1.02,Very Good,H,63.5,58,4004,6.34,6.38,4.04
1.01,Good,D,64,59,4004,6.34,6.28,4.04
1.1,Premium,H,59.5,57,4004,6.81,6.74,4.03
1.1,Premium,H,62.8,55,4004,6.68,6.57,4.16
1.06,Premium,I,58.4,58,4007,6.7,6.65,3.9
0.9,Premium,D,62.9,56,4007,6.19,6.09,3.86
0.9,Ideal,D,62.4,56,4007,6.24,6.16,3.87
1.01,Premium,F,61.8,59,4008,6.41,6.31,3.93
1.03,Ideal,J,62.1,54,4008,6.47,6.51,4.03
1.05,Very Good,E,61.7,59,4010,6.52,6.58,4.04
1.17,Good,G,63.6,62,4010,6.65,6.55,4.2
0.92,Very Good,E,62.1,58,4011,6.18,6.22,3.85
0.92,Premium,E,61.7,59,4011,6.18,6.27,3.84
0.92,Ideal,E,62.2,56,4011,6.2,6.24,3.87
0.92,Ideal,E,62.1,57,4011,6.2,6.26,3.87
0.92,Ideal,E,62.1,53,4011,6.22,6.25,3.87
1.01,Good,F,58.3,60,4011,6.64,6.66,3.88
1.01,Good,F,59.4,60,4011,6.44,6.49,3.84
0.87,Ideal,D,61.4,54,4012,6.15,6.2,3.79
0.9,Good,F,61.9,59,4013,6.09,6.12,3.78
1.04,Very Good,F,63.2,58,4013,6.39,6.34,4.02
1.04,Premium,F,62.8,60,4013,6.41,6.38,4.01
1.12,Premium,H,62.1,56,4014,6.7,6.65,4.14
1,Premium,E,60.4,62,4014,6.52,6.42,3.91
1,Very Good,H,63,61,4015,6.31,6.35,3.99
0.9,Ideal,H,61,56,4016,6.23,6.29,3.82
1.01,Very Good,F,60.8,63,4017,6.38,6.32,3.86
1.01,Premium,F,62.5,61,4017,6.37,6.33,3.97
1.01,Ideal,F,62.7,57,4017,6.43,6.37,4.01
1.25,Premium,J,61.3,58,4018,6.98,6.95,4.27
1.05,Premium,G,62.7,54,4018,6.51,6.48,4.07
0.97,Premium,F,58.9,58,4020,6.51,6.47,3.82
1.07,Ideal,G,61.1,57,4021,6.61,6.65,4.05
1.15,Very Good,J,63.6,57,4021,6.6,6.64,4.21
1.01,Premium,G,59.4,60,4022,6.55,6.58,3.9
1.14,Premium,J,62.3,56,4022,6.73,6.66,4.17
1.01,Very Good,H,63.9,56,4023,6.29,6.38,4.05
1.13,Good,F,64,58,4025,6.58,6.52,4.19
1.13,Premium,F,58.3,61,4025,6.88,6.78,3.98
1,Good,E,64,54,4026,6.31,6.26,4.01
0.94,Premium,E,62.4,58,4027,6.33,6.26,3.93
1.01,Good,F,61.3,62,4028,6.44,6.48,3.96
1.11,Premium,I,61.2,61,4028,6.69,6.65,4.08
1.11,Very Good,H,63.4,55,4028,6.54,6.51,4.14
1.11,Very Good,H,61.5,59,4029,6.56,6.61,4.05
1.06,Premium,H,62.6,58,4031,6.52,6.46,4.06
1,Premium,H,61,57,4032,6.51,6.4,3.94
1,Premium,H,61,57,4032,6.51,6.4,3.94
0.9,Ideal,G,61.5,57,4032,6.19,6.23,3.82
1,Fair,E,57.3,62,4032,6.54,6.59,3.76
1.2,Premium,H,59.8,58,4032,6.92,6.83,4.11
1,Premium,H,62.7,59,4032,6.35,6.31,3.97
1,Very Good,F,63.4,55,4033,6.3,6.38,4.02
0.9,Ideal,E,61.7,56,4034,6.21,6.26,3.85
1,Very Good,F,63.4,58,4036,6.31,6.25,3.98
1,Fair,F,59,67,4036,6.48,6.41,3.8
0.32,Premium,E,61.2,58,576,4.44,4.39,2.7
0.32,Ideal,E,62.7,55,576,4.42,4.39,2.76
0.32,Premium,E,61.7,60,576,4.41,4.38,2.71
1,Very Good,F,62.9,59,4037,6.27,6.38,3.98
1.01,Premium,G,61.8,58,4038,6.39,6.36,3.94
1.01,Premium,G,62.1,61,4038,6.38,6.27,3.93
1.01,Premium,G,63,58,4038,6.34,6.29,3.98
1.03,Fair,H,67,61,4038,6.25,6.17,4.16
1.01,Ideal,G,61.2,57,4038,6.45,6.4,3.92
1.01,Premium,G,61.1,58,4038,6.39,6.37,3.9
1.01,Ideal,G,63.2,57,4038,6.33,6.28,3.99
1.03,Premium,H,62.1,59,4038,6.47,6.42,4
1.02,Very Good,H,60.9,58,4039,6.41,6.53,3.94
1.02,Very Good,H,61.1,61,4039,6.48,6.51,3.97
1.13,Premium,E,59.4,62,4040,6.83,6.78,4.04
1.05,Very Good,H,61.4,58,4042,6.54,6.58,4.03
1,Very Good,H,62.5,58,4042,6.27,6.36,3.95
1.02,Premium,F,61,58,4043,6.49,6.52,3.97
1.01,Premium,E,60.6,58,4044,6.47,6.53,3.94
1.01,Ideal,E,61.7,57,4044,6.5,6.47,4
0.9,Ideal,G,61.4,56,4044,6.19,6.23,3.81
1.02,Premium,D,61.3,62,4044,6.46,6.42,3.95
1.02,Premium,D,62.3,58,4044,6.42,6.37,3.99
1.02,Ideal,D,62.5,57,4044,6.43,6.38,4
1.2,Fair,G,65.5,59,4044,6.73,6.53,4.34
1.29,Very Good,G,63.2,54,4045,6.96,6.94,4.39
1.01,Very Good,I,63.7,56,4047,6.33,6.38,4.05
1.01,Good,G,59.2,65,4047,6.35,6.41,3.78
1.01,Fair,G,58.3,62,4047,6.46,6.5,3.78
1.09,Premium,G,60.7,57,4047,6.72,6.62,4.06
1.01,Good,F,65.7,58,4049,6.12,6.2,4.05
0.91,Premium,D,61.5,56,4051,6.27,6.22,3.84
0.91,Premium,D,62.2,59,4051,6.23,6.19,3.86
0.91,Premium,D,61.1,60,4051,6.29,6.24,3.83
0.99,Good,F,63.3,54,4052,6.36,6.43,4.05
1,Good,F,61.8,58,4053,6.43,6.48,3.99
0.91,Very Good,F,60.9,58,4054,6.28,6.2,3.8
1.03,Ideal,J,62.4,56,4054,6.44,6.48,4.03
1.01,Premium,E,62.8,57,4054,6.41,6.36,4.01
1.11,Fair,J,64.8,55.1,4056,6.44,6.55,4.21
1.02,Premium,F,61.1,62,4057,6.54,6.49,3.98
1.06,Very Good,G,63.4,61,4057,6.46,6.37,4.07
1.22,Very Good,J,62.2,60,4058,6.77,6.89,4.25
1.24,Fair,G,65.7,57,4058,6.72,6.68,4.4
0.96,Premium,G,61.1,59,4059,6.32,6.28,3.85
1.03,Very Good,G,63.1,58,4060,6.41,6.37,4.03
1.01,Good,G,63.7,59,4060,6.31,6.38,4.04
0.96,Very Good,D,60,60,4060,6.43,6.47,3.87
1.25,Very Good,H,63.5,57,4060,6.73,6.65,4.25
1.02,Premium,I,62.2,58,4061,6.41,6.36,3.97
0.97,Premium,F,61.9,58,4063,6.31,6.35,3.92
0.97,Very Good,F,59.9,59,4063,6.38,6.45,3.84
1.01,Very Good,D,62.9,59,4064,6.29,6.37,3.98
1.44,Premium,J,58.2,58,4064,7.39,7.35,4.29
1.12,Premium,H,62.4,58,4065,6.58,6.63,4.12
1.1,Good,E,63.3,56,4065,6.53,6.58,4.15
0.92,Ideal,F,62,54,4065,6.26,6.32,3.9
1,Good,D,64.3,59,4065,6.21,6.3,4.02
