carat,cut,color,depth,table,price,x,y,z
1.01,Premium,F,60.4,59,6271,6.52,6.46,3.92
1,Premium,E,62.8,62,6272,6.29,6.26,3.94
1,Premium,G,61.6,58,6272,6.44,6.42,3.96
1,Good,E,57.4,62,6272,6.56,6.53,3.76
1,Ideal,G,62.3,54,6272,6.42,6.38,3.99
1,Premium,G,60.1,57,6272,6.42,6.35,3.84
1,Good,E,63.8,58,6272,6.31,6.19,3.99
1,Premium,E,59.9,59,6272,6.45,6.38,3.84
1.07,Very Good,G,62.3,57,6274,6.56,6.47,4.06
1.07,Premium,F,62.4,57,6274,6.55,6.5,4.07
1.04,Premium,F,59.6,62,6278,6.62,6.56,3.93
1.05,Ideal,I,62.2,55.8,6279,6.49,6.52,4.04
1,Good,E,60.7,62,6279,6.33,6.46,3.88
1.29,Premium,I,62.2,57,6279,7.01,6.97,4.35
1,Very Good,F,62.5,58,6283,6.32,6.36,3.96
1.1,Premium,G,60.5,60,6284,6.67,6.58,4.01
1,Very Good,E,64,59,6285,6.22,6.31,4.01
1,Fair,E,57.3,64,6285,6.59,6.46,3.79
1.04,Ideal,G,62,59,6286,6.43,6.5,4.01
1.04,Ideal,G,59.4,58,6286,6.63,6.67,3.95
1.01,Very Good,F,58.8,59,6288,6.55,6.59,3.86
1.01,Very Good,F,60.8,58,6288,6.44,6.49,3.93
1.01,Very Good,F,59.4,61,6288,6.48,6.51,3.86
1.32,Ideal,J,62.3,57,6288,6.96,7,4.35
1.09,Ideal,H,61.3,56,6288,6.57,6.63,4.05
1.01,Good,F,61.7,58,6288,6.3,6.34,3.9
1.01,Good,F,62.1,58,6288,6.28,6.35,3.92
1.01,Very Good,F,63.7,56,6289,6.29,6.34,4.02
1.3,Very Good,I,62.7,57,6290,6.88,6.9,4.32
1.04,Ideal,G,61.4,57,6290,6.53,6.5,4
1.04,Premium,G,62.5,58,6290,6.47,6.43,4.03
0.37,Very Good,H,63.5,59,608,4.51,4.55,2.88
0.3,Premium,H,61.1,59,608,4.37,4.3,2.65
1.04,Ideal,G,61.8,56,6290,6.5,6.47,4.01
1.04,Ideal,G,61.9,57,6290,6.5,6.46,4.01
1.04,Ideal,G,62.6,55,6290,6.49,6.45,4.05
1.04,Premium,G,62.6,56,6290,6.44,6.41,4.02
1.01,Very Good,G,63.5,57,6291,6.36,6.39,4.05
1.23,Premium,H,61.4,59,6291,6.85,6.87,4.21
1.01,Ideal,G,62,54.9,6295,6.41,6.44,3.99
1.01,Ideal,G,59.6,59,6295,6.52,6.57,3.9
1.01,Ideal,G,62,57,6295,6.4,6.44,3.98
1.01,Ideal,G,60.6,58,6295,6.44,6.5,3.92
1,Very Good,G,60.8,55,6296,6.46,6.49,3.94
1.06,Premium,G,60.4,58,6296,6.64,6.68,4.02
1,Premium,F,62.9,59,6296,6.47,6.4,4.02
1,Premium,F,62.2,57,6296,6.43,6.4,3.99
1,Very Good,F,63.2,59,6296,6.35,6.3,4
1.25,Premium,I,61.2,58,6300,6.94,6.89,4.23
1.02,Premium,G,62.5,58,6301,6.41,6.46,4.02
1.21,Ideal,H,62.9,57,6302,6.8,6.75,4.26
1.2,Ideal,I,61.1,58,6303,6.83,6.86,4.18
1,Premium,D,61.2,61,6303,6.39,6.35,3.9
1.18,Ideal,I,62.3,56,6304,6.76,6.73,4.21
1.02,Ideal,F,61.5,57,6306,6.48,6.5,3.99
1.03,Premium,F,62.4,58,6307,6.47,6.42,4.02
1.28,Ideal,I,61.4,57,6308,7.04,6.97,4.3
1.01,Very Good,E,62.3,58,6310,6.39,6.45,4
1.11,Very Good,G,62.3,58,6311,6.59,6.61,4.11
1,Very Good,E,63.8,59,6315,6.25,6.32,4.01
1,Good,E,64.1,54,6315,6.26,6.31,4.03
1.33,Premium,I,62.5,61,6316,7.02,6.99,4.38
1,Very Good,F,62.7,58,6319,6.38,6.41,4.01
1.08,Very Good,F,63.1,57,6319,6.56,6.5,4.12
1.29,Premium,I,60.4,58,6321,7.12,7.03,4.27
1.17,Ideal,G,62.2,57,6321,6.75,6.72,4.19
1.12,Ideal,G,62.1,57,6322,6.63,6.6,4.11
1.31,Premium,I,61.9,59,6323,7.02,6.98,4.33
1.17,Ideal,H,60.3,61,6324,6.84,6.8,4.11
1.07,Ideal,G,61.1,59,6324,6.62,6.57,4.03
1.06,Premium,G,60.1,58,6325,6.67,6.64,4
1.06,Very Good,G,63.1,59,6325,6.48,6.45,4.08
1.03,Premium,G,62.3,59,6327,6.42,6.38,3.99
1,Premium,F,62.8,59,6328,6.35,6.32,3.98
1,Ideal,G,60.5,56,6328,6.54,6.49,3.94
1,Premium,F,62.2,59,6328,6.37,6.29,3.94
1.01,Premium,F,60.8,58,6330,6.44,6.49,3.93
1.01,Good,F,63.9,58,6330,6.32,6.39,4.06
1.01,Good,F,60.6,62,6332,6.52,6.49,3.94
1.02,Premium,F,62.7,59,6333,6.44,6.41,4.03
1.2,Premium,H,61.4,59,6333,6.79,6.75,4.16
1.02,Ideal,G,60.6,56,6333,6.56,6.52,3.96
1.04,Very Good,G,61.1,56,6334,6.54,6.56,4.01
1.01,Good,E,63.7,56,6335,6.29,6.27,4
1.01,Premium,E,63,60,6335,6.35,6.32,3.99
1.01,Premium,E,62.9,58,6335,6.47,6.37,4.04
1.01,Premium,E,60.2,58,6335,6.56,6.52,3.94
1.01,Very Good,E,63.1,60,6335,6.3,6.26,3.96
1.37,Premium,H,60.9,59,6337,7.22,7.17,4.38
1.31,Ideal,I,62.4,57,6338,6.93,6.97,4.34
1,Very Good,F,62.2,55,6340,6.39,6.44,3.99
1.01,Ideal,G,62.4,57,6340,6.39,6.36,3.98
1.04,Ideal,G,62,57,6342,6.49,6.5,4.03
1.04,Very Good,F,60.1,59,6342,6.56,6.61,3.96
1.51,Premium,J,62.3,59,6342,7.36,7.3,4.57
1.37,Ideal,I,61.5,56,6343,7.14,7.11,4.38
1.03,Premium,E,60,59,6344,6.54,6.6,3.94
1.1,Ideal,H,62.7,56,6344,6.58,6.63,4.14
1.26,Premium,I,61.2,59,6350,7.03,6.9,4.26
1.05,Ideal,G,61.7,56,6350,6.54,6.52,4.03
1.26,Ideal,I,62.6,55,6350,6.96,6.91,4.34
1,Good,F,63.9,62,6352,6.26,6.32,4.02
1,Very Good,F,62.9,55,6352,6.34,6.38,4
1,Premium,F,62.4,60,6352,6.35,6.38,3.97
1,Premium,F,62.6,60,6352,6.29,6.37,3.96
1.02,Ideal,G,62.5,57,6352,6.41,6.45,4.02
1.01,Ideal,G,61.6,56,6353,6.46,6.43,3.97
1.22,Premium,H,60.9,58,6354,6.89,6.86,4.19
1.07,Premium,G,62.1,58,6355,6.55,6.59,4.08
1.07,Very Good,G,63,55,6355,6.5,6.55,4.11
1.07,Ideal,G,62.2,57,6355,6.53,6.55,4.07
1.07,Very Good,G,60.5,56,6355,6.64,6.71,4.04
1.07,Very Good,G,60.9,58,6355,6.56,6.6,4.01
1.02,Ideal,G,60.5,57,6356,6.51,6.55,3.95
1,Premium,E,62.9,59,6359,6.38,6.27,3.98
1.04,Very Good,F,61,60,6361,6.54,6.48,3.97
1.19,Premium,H,61,59,6363,6.91,6.8,4.18
1.02,Very Good,E,60.6,61,6366,6.44,6.47,3.91
1.39,Ideal,J,60.3,57,6366,7.26,7.24,4.37
1.01,Fair,D,65.3,58,6366,6.29,6.24,4.09
1.31,Premium,H,62.1,58,6368,7.01,6.86,4.31
1.1,Very Good,G,61.9,57,6369,6.59,6.65,4.1
1,Good,G,59.1,62,6369,6.42,6.45,3.8
1.05,Very Good,D,62.9,57,6373,6.39,6.51,4.06
1,Very Good,E,59.4,59,6377,6.44,6.46,3.83
1,Ideal,G,62.4,59,6377,6.36,6.4,3.98
1.13,Premium,G,62.7,57,6379,6.67,6.61,4.16
1,Very Good,F,63.3,55,6382,6.34,6.29,4
1,Very Good,G,62.8,62,6386,6.28,6.33,3.96
1.1,Premium,G,62.8,58,6387,6.6,6.58,4.14
1.1,Ideal,G,62.3,56,6387,6.63,6.59,4.12
1.09,Very Good,G,60.9,56,6388,6.67,6.7,4.07
1,Very Good,G,63.8,58,6389,6.31,6.35,4.04
1,Good,D,64.1,58,6389,6.24,6.33,4.03
1.02,Ideal,F,61,56,6393,6.55,6.62,4.02
1.02,Premium,E,60.4,58,6397,6.51,6.47,3.92
1.02,Good,F,64.2,59,6397,6.4,6.28,4.07
1.02,Premium,G,62.1,58,6397,6.5,6.44,4.02
1.01,Very Good,E,60.9,57,6399,6.41,6.47,3.92
1.01,Good,E,63.3,60,6399,6.3,6.33,4
1.01,Good,E,63.3,58,6399,6.35,6.38,4.03
1.01,Very Good,E,62,55,6399,6.42,6.46,3.99
1.01,Very Good,E,58.1,60,6399,6.51,6.58,3.8
1.06,Ideal,F,60.5,57,6399,6.6,6.58,3.99
1.06,Premium,F,62.3,58,6399,6.56,6.51,4.07
1,Premium,E,62.9,58,6400,6.36,6.29,3.98
1.27,Ideal,I,62.6,57,6401,6.92,6.88,4.32
1.05,Ideal,F,62.7,56,6403,6.52,6.59,4.11
1.04,Very Good,F,59,57,6405,6.64,6.69,3.93
1.01,Very Good,G,61.6,60,6406,6.42,6.47,3.97
1.01,Very Good,G,63.4,55,6406,6.35,6.4,4.04
1.23,Ideal,H,59,57,6406,7.05,6.99,4.14
1.02,Ideal,G,62.5,58,6410,6.36,6.44,4
1.08,Ideal,H,60.3,57,6411,6.67,6.7,4.03
0.3,Premium,H,62.3,58,608,4.33,4.31,2.69
0.3,Premium,H,60.9,61,608,4.35,4.32,2.64
0.3,Ideal,H,60.7,57,608,4.37,4.33,2.64
0.3,Premium,H,61.8,60,608,4.31,4.26,2.65
0.3,Premium,H,60.9,61,608,4.3,4.27,2.61
0.3,Very Good,H,63.5,54,608,4.3,4.27,2.72
0.3,Premium,H,62.2,59,608,4.31,4.28,2.67
0.3,Premium,H,61.1,61,608,4.33,4.31,2.64
0.3,Premium,H,62.5,58,608,4.28,4.26,2.67
1.06,Ideal,G,62.7,55,6411,6.53,6.49,4.08
1.02,Ideal,F,62.1,57,6412,6.44,6.37,3.98
1.08,Premium,G,59.4,59,6415,6.68,6.75,3.99
1.08,Very Good,G,62.3,58,6415,6.5,6.54,4.06
1.02,Premium,G,62.5,58,6416,6.46,6.41,4.02
1.01,Ideal,F,61,57,6416,6.38,6.5,3.93
1.01,Premium,F,59.2,60,6416,6.51,6.54,3.86
1.01,Good,F,63.1,60,6416,6.36,6.39,4.02
1.01,Very Good,F,62.8,59,6416,6.33,6.41,4
1.01,Premium,F,62.2,60,6416,6.37,6.4,3.97
1.01,Premium,F,61.7,58,6416,6.42,6.48,3.98
1.01,Ideal,F,62,56,6416,6.46,6.51,4.02
1.2,Premium,H,62.5,58,6416,6.77,6.73,4.23
1.2,Premium,H,62.4,59,6416,6.73,6.69,4.19
1.2,Premium,H,62.8,58,6416,6.75,6.7,4.22
1.02,Ideal,G,60.4,57,6416,6.55,6.53,3.95
1.02,Premium,G,61.5,59,6416,6.44,6.41,3.95
1.02,Ideal,G,62.5,55,6418,6.43,6.49,4.04
1.02,Ideal,G,62.8,57,6418,6.36,6.45,4.02
1.22,Very Good,I,59.6,58,6419,6.95,6.98,4.15
1.25,Ideal,I,62.5,56,6419,6.87,6.92,4.31
1.09,Ideal,H,61.4,57,6419,6.61,6.65,4.07
1.2,Very Good,H,63.2,54,6423,6.73,6.78,4.27
1.04,Very Good,G,62.8,56,6424,6.42,6.48,4.05
1,Ideal,F,61.7,58,6424,6.37,6.43,3.95
1.01,Premium,E,62.1,58,6425,6.42,6.34,3.96
1.01,Good,D,61.6,61,6429,6.43,6.45,3.97
1.02,Very Good,G,60.9,56,6432,6.47,6.51,3.95
1.14,Very Good,G,63.2,56,6435,6.67,6.63,4.2
1.31,Premium,I,61.9,59,6438,7.02,6.98,4.33
1.01,Ideal,G,61.7,56,6439,6.43,6.46,3.98
1.01,Ideal,G,61.9,56,6439,6.42,6.46,3.99
1.01,Ideal,G,61.9,56,6439,6.41,6.45,3.98
1,Very Good,D,63.1,59,6440,6.26,6.36,3.98
1.25,Good,F,63.9,58,6440,6.76,6.71,4.31
1.07,Very Good,E,60.4,58,6441,6.61,6.66,4.01
1.3,Premium,I,60.1,58,6442,7.1,7.14,4.28
1.27,Very Good,I,62.4,58,6443,6.83,6.89,4.28
0.91,Ideal,D,60.9,57,6444,6.26,6.32,3.83
1,Good,E,60.6,65,6445,6.29,6.36,3.83
1.11,Premium,G,60.4,58,6445,6.76,6.72,4.07
1.01,Good,F,63.9,58,6446,6.39,6.32,4.06
1.01,Premium,F,60.9,58,6446,6.47,6.41,3.92
1.02,Very Good,D,63.9,59,6447,6.29,6.33,4.03
1.01,Very Good,G,63.6,56,6449,6.34,6.39,4.05
1,Very Good,G,62.4,58,6449,6.31,6.38,3.96
1.01,Ideal,G,61.9,58,6449,6.37,6.43,3.96
1.01,Good,D,64.5,58,6449,6.27,6.31,4.06
1,Premium,G,60.6,59,6451,6.42,6.36,3.87
1.28,Premium,I,62.5,61,6451,6.89,6.86,4.3
1,Premium,G,60,59,6451,6.54,6.46,3.9
1.09,Ideal,H,62.9,58,6453,6.56,6.51,4.11
1.04,Premium,F,60.1,59,6458,6.61,6.56,3.96
1.04,Ideal,G,62,57,6458,6.5,6.49,4.03
1.23,Very Good,H,61.6,59,6459,6.84,6.86,4.22
1.23,Very Good,H,60.6,59,6459,6.89,6.94,4.19
1.07,Ideal,F,62,57,6459,6.5,6.47,4.08
1.03,Premium,E,60,59,6460,6.6,6.54,3.94
1.02,Good,E,63.2,60,6462,6.29,6.34,3.99
1.03,Ideal,F,60.4,56,6467,6.59,6.56,3.97
1.2,Good,H,62.6,56,6468,6.73,6.76,4.22
1,Premium,F,58.6,61,6468,6.53,6.5,3.82
1,Premium,F,62.4,60,6468,6.38,6.35,3.97
1,Premium,F,62.6,60,6468,6.37,6.29,3.96
1.07,Ideal,G,63,55,6471,6.55,6.5,4.11
1.07,Premium,G,60.9,58,6471,6.6,6.56,4.01
1.07,Ideal,G,62.2,57,6471,6.55,6.53,4.07
1.07,Premium,G,60.5,56,6471,6.71,6.64,4.04
1.07,Premium,G,62.1,58,6471,6.59,6.55,4.08
1.21,Ideal,G,61.7,56,6478,6.85,6.83,4.22
1.02,Very Good,F,59.4,58,6479,6.52,6.62,3.9
1.02,Ideal,F,62.7,54,6479,6.42,6.5,4.05
1.02,Very Good,F,61.7,58,6479,6.47,6.5,4
1.02,Premium,F,61.3,58,6479,6.42,6.54,3.97
1.02,Good,F,63.3,59,6479,6.37,6.4,4.04
1.02,Ideal,F,62.7,56,6479,6.39,6.44,4.02
1.01,Very Good,E,63.1,56,6480,6.34,6.4,4.02
1.09,Ideal,G,62.3,57,6480,6.6,6.57,4.1
1.06,Very Good,G,61.7,57,6483,6.5,6.57,4.03
1.03,Premium,F,62,58,6484,6.5,6.46,4.02
1.05,Ideal,G,60.8,57,6486,6.58,6.65,4.02
1.05,Ideal,G,61.9,56,6486,6.52,6.56,4.05
1.05,Very Good,G,62.8,57,6486,6.45,6.49,4.06
1.2,Ideal,H,59.9,57,6487,6.91,6.87,4.13
1.01,Premium,E,62.4,60,6488,6.39,6.43,4
1.01,Very Good,E,62.9,57,6488,6.37,6.43,4.02
1.15,Ideal,G,61.4,57,6492,6.78,6.74,4.15
1.15,Premium,G,61.5,58,6492,6.76,6.71,4.14
1.38,Very Good,J,62.7,56,6494,7.06,7.11,4.44
1.02,Ideal,G,61.4,55,6499,6.48,6.51,3.99
1.2,Premium,H,62.8,59,6500,6.75,6.7,4.22
1.14,Very Good,G,61.3,57,6500,6.69,6.78,4.13
1.01,Ideal,F,62.6,57,6501,6.39,6.43,4.01
1.35,Ideal,H,61.6,55,6502,7.08,7.02,4.34
1.12,Premium,G,61.7,56,6503,6.72,6.61,4.11
1.09,Premium,G,60.9,56,6504,6.7,6.67,4.07
1.01,Ideal,G,61.8,57,6504,6.43,6.41,3.97
1.09,Premium,G,61.7,58,6504,6.6,6.53,4.05
1.32,Premium,H,61.5,59,6505,7.04,7.01,4.32
1.29,Ideal,I,62.7,57,6509,6.97,6.91,4.35
1.02,Ideal,F,62.9,57,6509,6.42,6.33,4.01
1.51,Ideal,I,60.7,57,6511,7.42,7.35,4.48
1.01,Ideal,G,60.1,55,6512,6.53,6.58,3.94
0.92,Ideal,D,61.4,56,6513,6.26,6.28,3.85
1.01,Very Good,E,63.3,58,6516,6.38,6.35,4.03
1.01,Very Good,E,63.3,60,6516,6.33,6.3,4
1.01,Premium,E,58.1,60,6516,6.58,6.51,3.8
1.01,Ideal,G,61.5,57,6516,6.49,6.45,3.98
1.01,Very Good,E,61.1,62,6517,6.39,6.5,3.94
1.01,Good,E,58.9,62,6517,6.55,6.63,3.88
1,Very Good,E,62.6,60,6518,6.35,6.4,3.99
1,Premium,F,61.9,59,6521,6.36,6.41,3.95
1.01,Very Good,E,62.2,58,6522,6.36,6.41,3.97
1.01,Very Good,E,60.4,58,6522,6.47,6.6,3.95
1.01,Very Good,E,63.3,56,6522,6.34,6.37,4.02
1.01,Good,E,58,60,6522,6.64,6.68,3.86
1.07,Very Good,G,62.9,59,6525,6.49,6.52,4.09
1.13,Ideal,G,62.7,57,6525,6.65,6.68,4.18
1.11,Premium,H,61.1,59,6527,6.66,6.63,4.06
1.04,Ideal,G,60.8,57,6529,6.55,6.57,3.99
1.08,Ideal,G,62.5,56,6530,6.57,6.54,4.1
1.08,Premium,G,62.3,58,6532,6.54,6.5,4.06
1.08,Premium,G,60.1,59,6532,6.7,6.64,4.01
1.08,Ideal,G,62.4,55,6532,6.62,6.55,4.11
1.08,Premium,G,59.4,59,6532,6.75,6.68,3.99
1.08,Premium,G,62.4,57,6532,6.56,6.49,4.07
1.01,Very Good,F,63.3,57,6533,6.41,6.33,4.03
1.01,Premium,F,61.7,58,6533,6.48,6.42,3.98
1.01,Premium,F,62.2,60,6533,6.4,6.37,3.97
1.01,Premium,F,59.3,62,6533,6.48,6.44,3.83
1.01,Premium,F,59.2,60,6533,6.54,6.51,3.86
1.01,Ideal,F,62,56,6533,6.51,6.46,4.02
1.01,Premium,F,62.8,59,6533,6.41,6.33,4
1.01,Very Good,F,63.1,60,6533,6.39,6.36,4.02
1.1,Ideal,G,62,56,6534,6.6,6.68,4.12
1.1,Premium,G,60.2,58,6534,6.71,6.75,4.05
1.11,Premium,G,61.4,58,6534,6.7,6.66,4.1
1.29,Very Good,I,61.8,58,6537,6.94,6.98,4.3
1.01,Very Good,F,63.2,59,6540,6.3,6.36,4
0.3,Premium,H,62.9,59,608,4.3,4.26,2.69
0.3,Very Good,H,63.5,58,608,4.27,4.24,2.7
0.3,Premium,H,63,59,608,4.29,4.25,2.69
0.3,Premium,H,62.7,59,608,4.26,4.22,2.66
0.3,Premium,H,62.7,59,608,4.27,4.22,2.66
0.3,Premium,H,62.6,58,608,4.28,4.22,2.66
0.3,Premium,H,62.5,59,608,4.28,4.23,2.66
0.3,Very Good,H,63.5,59,608,4.27,4.2,2.69
0.3,Good,D,64.1,57,608,4.25,4.21,2.71
0.3,Premium,H,61.1,61,608,4.32,4.29,2.63
0.32,Ideal,E,61.4,57,608,4.4,4.46,2.72
1.04,Ideal,G,62.8,56,6542,6.48,6.42,4.05
1.03,Good,F,63.9,59,6543,6.35,6.38,4.07
1.03,Ideal,F,59.1,55,6543,6.6,6.69,3.93
1.27,Ideal,E,61.8,55,6543,7.03,6.92,4.31
1.27,Ideal,F,62.8,56,6543,6.9,6.86,4.32
1.05,Very Good,F,62,56,6545,6.48,6.52,4.03
1.2,Premium,H,60.6,58,6547,6.82,6.88,4.15
1.06,Ideal,G,61.1,57,6548,6.56,6.59,4.02
1.01,Very Good,E,62.9,57,6552,6.34,6.42,4.01
1.15,Premium,G,62.6,58,6557,6.68,6.71,4.19
1.03,Ideal,G,61.8,56,6557,6.47,6.5,4.01
1.17,Ideal,H,62.4,58,6558,6.73,6.71,4.19
1.07,Ideal,G,62.3,57,6558,6.58,6.54,4.09
1.08,Ideal,G,62.5,57,6561,6.56,6.6,4.11
1.13,Premium,G,60.1,59,6561,6.82,6.75,4.08
1.05,Ideal,G,61.9,57,6562,6.47,6.51,4.03
1.01,Very Good,D,59.8,60,6563,6.42,6.46,3.85
1.01,Good,D,62.5,62,6563,6.26,6.34,3.94
1.04,Premium,G,61,59,6564,6.53,6.42,3.95
1.02,Very Good,G,61.9,54,6569,6.45,6.48,4
1.01,Very Good,E,60.4,57,6577,6.45,6.49,3.91
1.23,Premium,H,60.6,59,6577,6.94,6.89,4.19
1.43,Very Good,J,62.8,56,6579,7.13,7.19,4.5
1.11,Premium,D,59.5,60,6579,6.77,6.7,4.01
1.02,Very Good,E,63.2,60,6580,6.34,6.29,3.99
1.02,Premium,E,61.6,60,6580,6.51,6.42,3.98
1.2,Very Good,G,63.3,57,6580,6.69,6.64,4.22
1,Ideal,F,61.7,54,6580,6.42,6.39,3.95
1.02,Very Good,E,63.3,57,6582,6.37,6.43,4.05
1.06,Premium,G,60.9,57,6582,6.65,6.61,4.04
1.2,Ideal,H,62.6,56,6586,6.76,6.73,4.22
1.08,Ideal,G,61.3,56,6586,6.59,6.62,4.05
1.05,Ideal,G,61.8,57,6586,6.53,6.48,4.02
1.05,Very Good,E,63.5,57,6586,6.51,6.46,4.12
1.01,Premium,F,61.6,59,6587,6.39,6.43,3.95
1.01,Ideal,G,62.1,58,6587,6.38,6.43,3.98
1.04,Ideal,G,62.5,57,6589,6.46,6.49,4.05
1.04,Premium,G,60.1,59,6589,6.56,6.59,3.95
1.11,Premium,F,63,56,6589,6.62,6.49,4.15
1.02,Ideal,G,62.6,56,6591,6.4,6.44,4.02
1.09,Premium,G,59.7,58,6592,6.74,6.7,4.01
1.11,Very Good,G,62.2,55,6593,6.61,6.67,4.13
1.11,Very Good,G,60.8,58,6593,6.65,6.7,4.06
1.02,Very Good,D,62.3,57,6597,6.41,6.47,4.01
1.02,Very Good,F,63.3,59,6597,6.4,6.37,4.04
1.02,Ideal,F,62.7,54,6597,6.5,6.42,4.05
1.02,Premium,F,61.3,58,6597,6.54,6.42,3.97
1.01,Very Good,F,60,63,6598,6.46,6.48,3.88
1,Ideal,E,61.6,57,6600,6.38,6.44,3.95
1,Premium,E,62.7,59,6600,6.31,6.38,3.98
1,Very Good,E,62.8,60,6600,6.32,6.36,3.98
1,Premium,E,60,60,6600,6.43,6.43,3.89
1,Premium,E,61.5,58,6600,6.39,6.42,3.94
1,Very Good,E,62.8,57,6600,6.34,6.37,3.99
1,Premium,E,61.8,59,6600,6.38,6.41,3.95
1,Very Good,E,62.1,59,6600,6.34,6.38,3.95
1.05,Ideal,G,60.8,57,6604,6.65,6.58,4.02
1.05,Ideal,G,62.8,57,6604,6.49,6.45,4.06
1.05,Ideal,G,61.9,56,6604,6.56,6.52,4.05
1.04,Good,F,63.7,58,6606,6.34,6.43,4.07
1.01,Premium,E,62.4,60,6606,6.43,6.39,4
1.01,Good,E,56.7,61,6606,6.71,6.66,3.79
1.01,Premium,E,60.8,60,6606,6.46,6.43,3.92
1.01,Premium,E,62.5,58,6606,6.44,6.4,4.01
1.01,Premium,E,62.9,59,6606,6.36,6.3,3.98
1.22,Premium,H,62.3,58,6608,6.85,6.77,4.24
1,Premium,F,61.7,56,6608,6.48,6.39,3.97
1,Premium,F,62.7,58,6608,6.4,6.33,3.99
1,Ideal,G,62.1,57,6612,6.42,6.37,3.97
1.02,Very Good,E,59.2,58,6612,6.52,6.58,3.88
1.02,Ideal,F,62.7,57,6614,6.44,6.47,4.05
1.33,Premium,H,59.9,60,6614,7.13,7.09,4.26
1.04,Ideal,G,61.6,55,6617,6.51,6.55,4.02
1.09,Ideal,G,60.9,57,6617,6.69,6.72,4.08
1.01,Ideal,G,61.4,58,6618,6.47,6.44,3.97
1,Very Good,F,61.1,60,6619,6.36,6.43,3.91
1.14,Premium,G,61.2,58,6619,6.75,6.71,4.12
1.06,Ideal,H,62.3,53,6619,6.58,6.56,4.09
1.01,Very Good,E,59.9,57,6622,6.52,6.57,3.92
1.02,Premium,F,61.8,56,6626,6.54,6.46,4.02
1.36,Premium,J,61.9,59,6626,7.09,7.06,4.38
1.06,Very Good,F,62.7,55,6627,6.54,6.5,4.09
1.14,Ideal,H,62,54,6628,6.72,6.74,4.17
1.04,Ideal,G,61.9,57,6628,6.48,6.5,4.02
1.57,Premium,J,59.9,57,6629,7.56,7.52,4.52
1.02,Very Good,F,59.9,56,6632,6.56,6.6,3.94
1.4,Ideal,J,62.2,57,6633,7.17,7.08,4.43
1.24,Ideal,J,62.1,56,6639,6.86,6.9,4.27
1,Premium,F,61.9,59,6640,6.41,6.36,3.95
1,Premium,F,60.5,59,6640,6.57,6.39,3.92
1.13,Ideal,G,62.7,57,6644,6.68,6.65,4.18
1.07,Premium,G,62.9,59,6644,6.52,6.49,4.09
1.07,Premium,G,62.5,57,6644,6.58,6.5,4.09
1.03,Ideal,G,62.8,55,6645,6.48,6.44,4.05
1.02,Ideal,G,62.3,55,6648,6.45,6.48,4.03
1.02,Ideal,G,61.7,56,6648,6.44,6.52,4
1.07,Ideal,G,62.4,55,6648,6.53,6.58,4.09
1.01,Very Good,F,60.6,55,6649,6.5,6.56,3.96
1.12,Ideal,G,62,56,6652,6.64,6.69,4.13
1.02,Premium,F,62.4,59,6652,6.4,6.45,4.01
1.1,Premium,G,60.2,58,6653,6.75,6.71,4.05
1.1,Premium,G,61.2,62,6653,6.64,6.6,4.05
1.1,Ideal,G,62,56,6653,6.68,6.6,4.12
1.1,Ideal,G,60,57,6653,6.74,6.7,4.03
1.02,Very Good,F,63.2,57,6659,6.34,6.41,4.03
1.53,Fair,J,64.7,58,6659,7.24,7.22,4.68
1.06,Ideal,G,62.2,56,6660,6.51,6.54,4.06
1.19,Ideal,H,62.1,59,6662,6.82,6.73,4.21
1.03,Good,F,63.9,59,6662,6.38,6.35,4.07
1.03,Ideal,F,60.7,56,6662,6.58,6.56,3.99
1.01,Ideal,G,60.9,57,6663,6.48,6.51,3.95
1.2,Premium,H,62.8,59,6666,6.75,6.7,4.22
1.01,Very Good,E,61.9,55,6666,6.38,6.44,3.97
1.01,Very Good,E,62.9,58,6666,6.36,6.39,4.01
1.01,Very Good,E,62.7,57,6666,6.31,6.36,3.97
1.01,Good,E,63.5,58,6666,6.34,6.36,4.03
1.01,Good,E,63.4,60,6666,6.31,6.37,4.02
0.31,Ideal,I,61.2,55,421,4.36,4.4,2.68
0.31,Very Good,F,58.8,58,609,4.45,4.49,2.63
0.3,Very Good,D,62.9,55,610,4.31,4.34,2.72
0.32,Ideal,F,60.9,56,610,4.41,4.45,2.7
0.41,Premium,J,61.9,59,611,4.69,4.74,2.92
0.41,Good,J,63.4,56,611,4.7,4.73,2.99
1.01,Premium,E,62,59,6666,6.44,6.46,4
1.01,Very Good,E,60.4,58,6666,6.47,6.51,3.92
1.2,Ideal,H,62,56,6666,6.86,6.81,4.24
1.2,Premium,H,60.6,58,6666,6.88,6.82,4.15
1.06,Ideal,G,61.1,57,6667,6.59,6.56,4.02
1.13,Ideal,H,61.9,56,6670,6.69,6.63,4.13
1.45,Very Good,J,62.8,57,6671,7.14,7.17,4.49
1.01,Ideal,F,60.3,56,6672,6.5,6.56,3.94
1.21,Very Good,H,62.9,58,6673,6.74,6.78,4.25
1.06,Premium,F,61.8,60,6673,6.58,6.53,4.05
1.01,Premium,F,60.3,59,6674,6.52,6.45,3.91
1.14,Good,G,63.2,58,6681,6.63,6.67,4.2
1.12,Premium,G,62.3,59,6683,6.71,6.61,4.15
1.12,Ideal,G,60.8,57,6683,6.74,6.69,4.08
1.21,Very Good,H,62.8,57,6684,6.77,6.82,4.27
0.9,Ideal,D,61.2,56,6689,6.2,6.26,3.81
