"ESV","pctMatch","Identifier","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ESV_000567",98.3,"AP012242","Eukaryota","Chordata","Actinopteri","Myctophiformes","Myctophidae","Lobianchia","Lobianchia gemellarii"
"ESV_000567",98.3,"AP012238","Eukaryota","Chordata","Actinopteri","Myctophiformes","Neoscopelidae","Neoscopelus","Neoscopelus macrolepidotus"
"ESV_000567",98.3,"AP012228","Eukaryota","Chordata","Actinopteri","Myctophiformes","Neoscopelidae","Scopelengys","Scopelengys tristis"
"ESV_000567",98.3,"KY873678","Eukaryota","Chordata","Actinopteri","Percopsiformes","Percopsidae","Percopsis","Percopsis transmontana"
"ESV_000567",98.3,"KT934827","Eukaryota","Chordata","Actinopteri","Centrarchiformes","Terapontidae","Hephaestus","Hephaestus jenkinsi"
"ESV_000567",98.3,"KT934824","Eukaryota","Chordata","Actinopteri","Centrarchiformes","Terapontidae","Hephaestus","Hephaestus fuliginosus"
"ESV_000567",98.3,"KT934814","Eukaryota","Chordata","Actinopteri","Centrarchiformes","Terapontidae","Hephaestus","Hephaestus carbo"
"ESV_000567",98.3,"AP004204","Eukaryota","Chordata","Actinopteri","Aulopiformes","Bathysauridae","Bathysaurus","Bathysaurus ferox"
"ESV_000567",98.3,"AP004199","Eukaryota","Chordata","Actinopteri","Aulopiformes","Scopelarchidae","Scopelarchus","Scopelarchus sp. ausc01"
"ESV_000567",98.3,"KJ010621","Eukaryota","Chordata","Actinopteri","unk_order","Embiotocidae","Zalembius","Zalembius rosaceus"
"ESV_000567",98.3,"NC_022951","Eukaryota","Chordata","Actinopteri","Cypriniformes","Cyprinidae","Osteochilus","Osteochilus schlegelii"
"ESV_000567",98.3,"NC_004372","Eukaryota","Chordata","Actinopteri","Percopsiformes","Aphredoderidae","Aphredoderus","Aphredoderus sayanus"
"ESV_000567",98.3,"NC_009948","Eukaryota","Chordata","Actinopteri","Stylephoriformes","Stylephoridae","Stylephorus","Stylephorus chordatus"
"ESV_000567",98.3,"JN688789","Eukaryota","Chordata","Actinopteri","Centrarchiformes","Terapontidae","Pelates","Pelates sexlineatus"
"ESV_000567",98.3,"GU946586","Eukaryota","Chordata","Actinopteri","Gadiformes","Merlucciidae","Merluccius","Merluccius paradoxus"
"ESV_000567",98.3,"AY838770","Eukaryota","Chordata","Actinopteri","unk_order","Embiotocidae","Embiotoca","Embiotoca lateralis"
"ESV_000567",98.3,"AY838769","Eukaryota","Chordata","Actinopteri","unk_order","Embiotocidae","Amphistichus","Amphistichus rhodoterus"
"ESV_000567",98.3,"AP002921","Eukaryota","Chordata","Actinopteri","Myctophiformes","Neoscopelidae","Neoscopelus","Neoscopelus microchir"
"ESV_000567",98.3,"LC648299","Eukaryota","Chordata","Actinopteri","Gobiiformes","Gobiidae","Rhinogobius","Rhinogobius tandikan"
"ESV_000567",98.3,"AP012965","Eukaryota","Chordata","Actinopteri","Aulopiformes","Ipnopidae","Bathytyphlops","Bathytyphlops sewelli"
"ESV_000567",98.3,"NC_063523","Eukaryota","Chordata","Actinopteri","Gadiformes","Lotidae","Brosme","Brosme brosme"
"ESV_000567",98.3,"OR575614","Eukaryota","Chordata","Actinopteri","Gadiformes","Macrouridae","Coryphaenoides","Coryphaenoides rudis"
"ESV_000567",98.3,"OP057106","Eukaryota","Chordata","Actinopteri","Gadiformes","Phycidae","Urophycis","Urophycis chuss"
"ESV_000567",98.3,"OP056913","Eukaryota","Chordata","Actinopteri","Gadiformes","Gaidropsaridae","Enchelyopus","Enchelyopus cimbrius"
"ESV_000567",98.3,"OR148897","Eukaryota","Chordata","Actinopteri","Holocentriformes","Holocentridae","Neoniphon","Neoniphon opercularis"
"ESV_000567",98.3,"OR148901","Eukaryota","Chordata","Actinopteri","Holocentriformes","Holocentridae","Sargocentron","Sargocentron punctatissimum"
"ESV_000567",98.3,"OR546209","Eukaryota","Chordata","Actinopteri","Gadiformes","Moridae","Antimora","Antimora microlepis"
"ESV_000567",98.3,"OP057090","Eukaryota","Chordata","Actinopteri","Aulopiformes","Scopelarchidae","Scopelarchus","Scopelarchus analis"
"ESV_000567",98.3,"OR148899","Eukaryota","Chordata","Actinopteri","Holocentriformes","Holocentridae","Sargocentron","Sargocentron diadema"
"ESV_000567",98.3,"OP057039","Eukaryota","Chordata","Actinopteri","Aulopiformes","Scopelarchidae","Scopelarchus","Scopelarchus michaelsarsi"
"ESV_000567",98.3,"OR575619","Eukaryota","Chordata","Actinopteri","Gadiformes","Phycidae","Phycis","Phycis chesteri"
"ESV_000567",98.3,"OP057113","Eukaryota","Chordata","Actinopteri","Aulopiformes","Scopelarchidae","Scopelarchus","Scopelarchus stephensi"
"ESV_000567",98.3,"KU061081","Eukaryota","Chordata","Actinopteri","Gadiformes","Moridae","Lepidion","Lepidion eques"
"ESV_000567",98.3,"EU552757","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Sierrathrissa","Sierrathrissa leonensis"
"ESV_000567",98.3,"EU552725","Eukaryota","Chordata","Actinopteri","Clupeiformes","Clupeidae","Pellonula","Pellonula leonensis"
"ESV_000567",98.3,"DQ648421","Eukaryota","Chordata","Actinopteri","Gadiformes","Macrouridae","Coelorinchus","Coelorinchus formosanus"
"ESV_000567",98.3,"DQ648426","Eukaryota","Chordata","Actinopteri","Gadiformes","Macrouridae","Coelorinchus","Coelorinchus multispinulosus"
"ESV_000567",98.3,"U04676","Eukaryota","Chordata","Actinopteri","Gadiformes","Gadidae","Melanogrammus","Melanogrammus aeglefinus"
"ESV_000567",98.3,"GU018079","Eukaryota","Chordata","Actinopteri","Gadiformes","Gadidae","Melanogrammus","Melanogrammus aeglefinus"
"ESV_000568",91.3,"AY789091","Eukaryota","Bryozoa","Gymnolaemata","Cheilostomatida","Cellariidae","Cellaria","Cellaria immersa"
"ESV_000568",91.3,"AF156276","Eukaryota","Bryozoa","Gymnolaemata","Cheilostomatida","Cellariidae","Cellaria","Cellaria mandibulata"
"ESV_000569",81.7,"MH671883","Eukaryota","Echinodermata","Ophiuroidea","Amphilepidida","Ophiuridae","Ophiosteira","Ophiosteira antarctica"
"ESV_000569",81.7,"LC749656","Eukaryota","Echinodermata","Ophiuroidea","Amphilepidida","Ophionereidae","Ophionereis","Ophionereis dubia"
"ESV_000569",80.9,"KC760118","Eukaryota","Echinodermata","Ophiuroidea","Amphilepidida","Ophionereidae","Ophionereis","Ophionereis porrecta"
"ESV_000569",80.9,"NC_052742","Eukaryota","Echinodermata","Ophiuroidea","Amphilepidida","Ophiuridae","Ophiura","Ophiura kinbergi"
"ESV_000569",80.9,"KT982709","Eukaryota","Cnidaria","Scyphozoa","Semaeostomeae","Pelagiidae","Chrysaora","Chrysaora sp. JX-2016"
"ESV_000569",80.9,"NC_023834","Eukaryota","Porifera","Demospongiae","Polymastiida","Polymastiidae","Polymastia","Polymastia littoralis"
"ESV_000569",80.9,"KU748128","Eukaryota","Porifera","Demospongiae","Tethyida","Tethyidae","Tethya","Tethya sp. XMU02001079"
"ESV_000569",80.9,"NC_040150","Eukaryota","Echinodermata","Ophiuroidea","Amphilepidida","Ophiuridae","Ophioplinthus","Ophioplinthus brevirima"
"ESV_000569",80.9,"LR862379","Eukaryota","Porifera","Demospongiae","Tethyida","Tethyidae","Tethya","Tethya wilhelma"
"ESV_000569",80.9,"LC698982","Eukaryota","Echinodermata","Ophiuroidea","Amphilepidida","Ophiuridae","Amphiophiura","Amphiophiura penichra"
"ESV_000569",80.9,"MH671884","Eukaryota","Echinodermata","Ophiuroidea","Amphilepidida","Ophiuridae","Ophiosteira","Ophiosteira sp. Op725.7"
"ESV_000569",80.9,"DQ297094","Eukaryota","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Leptasterias","Leptasterias hexactis"
"ESV_000569",80.9,"LC749635","Eukaryota","Echinodermata","Ophiuroidea","Amphilepidida","Ophionereidae","Ophionereis","Ophionereis dubia"
"ESV_000569",80.9,"LC749640","Eukaryota","Echinodermata","Ophiuroidea","Amphilepidida","Ophiuridae","Stegophiura","Stegophiura sterea"
"ESV_000569",80.9,"MH918682","Eukaryota","Echinodermata","Ophiuroidea","Amphilepidida","Ophiuridae","Stegophiura","Stegophiura sladeni"
"ESV_000569",80.9,"AY548869","Eukaryota","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Leptasterias","Leptasterias leptodoma"
"ESV_000569",80.9,"EU722978","Eukaryota","Echinodermata","Asteroidea","Brisingida","Brisingidae","Brisingaster","Brisingaster robillardi"
"ESV_000569",80.9,"EU722931","Eukaryota","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Leptasterias","Leptasterias stolacantha"
"ESV_000569",80.9,"EU722986","Eukaryota","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Sclerasterias","Sclerasterias mollis"
"ESV_000569",80.9,"MN730902","Eukaryota","Echinodermata","Asteroidea",NA,NA,NA,NA
"ESV_000569",80.9,"HM151312","Eukaryota","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Leptasterias","Leptasterias hylodes"
"ESV_000569",80.9,"AY548866","Eukaryota","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Leptasterias","Leptasterias polaris"
"ESV_000569",80.9,"HM543157","Eukaryota","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Leptasterias","Leptasterias littoralis"
"ESV_000569",80.9,"GU226981","Eukaryota","Echinodermata","Ophiuroidea","Amphilepidida","Ophiuridae","Ophioplinthus","Ophioplinthus gelida"
"ESV_000569",80.9,"MN730810","Eukaryota","Echinodermata","Asteroidea",NA,NA,NA,NA
"ESV_000569",80.9,"EU072936","Eukaryota","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Sclerasterias","Sclerasterias dubia"
"ESV_000569",80.9,"MN730855","Eukaryota","Echinodermata","Asteroidea",NA,NA,NA,NA
"ESV_000569",80.9,"HM151313","Eukaryota","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Leptasterias","Leptasterias coei"
"ESV_000569",80.9,"AY652505","Eukaryota","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Leptasterias","Leptasterias muelleri"
"ESV_000569",80.9,"DQ297090","Eukaryota","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Evasterias","Evasterias troschelii"
"ESV_000569",80.9,"AY548873","Eukaryota","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Leptasterias","Leptasterias squamulata"
"ESV_000569",80.9,"EU722933","Eukaryota","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Perissasterias","Perissasterias polyacantha"
"ESV_000569",80.9,"DQ297110","Eukaryota","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Pisaster","Pisaster ochraceus"
"ESV_000569",80.9,"MN730812","Eukaryota","Echinodermata","Asteroidea",NA,NA,NA,NA
"ESV_000570",100,"KX856741","Eukaryota","Echinodermata","Holothuroidea","Molpadida","Molpadiidae","Molpadia","Molpadia arenicola"
"ESV_000570",100,"KX856742","Eukaryota","Echinodermata","Holothuroidea","Molpadida","Caudinidae","Paracaudina","Paracaudina chilensis"
"ESV_000575",88.6,"KU197272","Eukaryota","Nemertea","Enopla","Monostilifera","Ototyphlonemertidae","Ototyphlonemertes","Ototyphlonemertes sp. 1 TCH-2015"
"ESV_000575",88.6,"KP200192","Eukaryota","Nemertea","Enopla","Monostilifera","Emplectonematidae","Paranemertes","Paranemertes peregrina"
"ESV_000575",88.6,"AJ436792","Eukaryota","Nemertea","Enopla","Monostilifera","Emplectonematidae","Emplectonema","Emplectonema buergeri"
"ESV_000575",88.6,"KP270857","Eukaryota","Nemertea","Enopla","Monostilifera",NA,NA,NA
"ESV_000575",87.7,"JF277617","Eukaryota","Nemertea","Enopla","Monostilifera","Amphiporidae","Amphiporus","Amphiporus lactifloreus"
"ESV_000575",87.7,"KP200181","Eukaryota","Nemertea","Enopla","Monostilifera","Emplectonematidae","Paranemertes","Paranemertes peregrina"
"ESV_000575",87.7,"KP200185","Eukaryota","Nemertea","Enopla","Monostilifera","Emplectonematidae","Paranemertes","Paranemertes peregrina"
"ESV_000575",87.7,"JF277616","Eukaryota","Nemertea","Enopla","Monostilifera","Emplectonematidae","Emplectonema","Emplectonema buergeri"
"ESV_000575",87.7,"KP200162","Eukaryota","Nemertea","Enopla","Monostilifera","Emplectonematidae","Paranemertes","Paranemertes sp. SBB1"
"ESV_000575",87.7,"KP200231","Eukaryota","Nemertea","Enopla","Monostilifera","Emplectonematidae","Paranemertes","Paranemertes sp. QD6"
"ESV_000575",87.7,"AJ436806","Eukaryota","Nemertea","Enopla","Monostilifera","Emplectonematidae","Paranemertes","Paranemertes sp. 249"
"ESV_000575",87.7,"AJ436805","Eukaryota","Nemertea","Enopla","Monostilifera","Emplectonematidae","Paranemertes","Paranemertes peregrina"
"ESV_000575",87.7,"KP200232","Eukaryota","Nemertea","Enopla","Monostilifera","Emplectonematidae","Paranemertes","Paranemertes sp. QD7"
"ESV_000579",78.8,"KP861461","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Pontellidae","Anomalocera","Anomalocera patersoni"
"ESV_000579",78.3,"JN816594","Eukaryota","Arthropoda","Arachnida","Araneae","Gnaphosidae","Micaria","Micaria dives"
"ESV_000579",78.8,"JQ740747","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Pontellidae","Pontellopsis","Pontellopsis yamadae"
"ESV_000579",78.8,"JQ740746","Eukaryota","Arthropoda","Hexanauplia","Calanoida","Pontellidae","Pontella","Pontella chierchiae"
"ESV_000580",75,"NC_068208","Eukaryota","Arthropoda","Insecta","Trichoptera","Hydropsychidae","Macrostemum","Macrostemum radiatum"
"ESV_000583",93.9,"NC_000941","Eukaryota","Brachiopoda","Rhynchonellata","Terebratulida","Cancellothyrididae","Terebratulina","Terebratulina retusa"
"ESV_000584",97.4,"KP270862","Eukaryota","Nemertea","Enopla","Monostilifera","unk_family","Quasitetrastemma","Quasitetrastemma stimpsoni"
"ESV_000586",100,"KX856750","Eukaryota","Echinodermata","Holothuroidea","Aspidochirotida","Stichopodidae","Apostichopus","Apostichopus parvimensis"
"ESV_000586",100,"FJ594967","Eukaryota","Echinodermata","Holothuroidea","Aspidochirotida","Stichopodidae","Apostichopus","Apostichopus japonicus"
"ESV_000586",100,"NC_026727","Eukaryota","Echinodermata","Holothuroidea","Aspidochirotida","Stichopodidae","Apostichopus","Apostichopus californicus"
"ESV_000586",100,"NC_013432","Eukaryota","Echinodermata","Holothuroidea","Aspidochirotida","Stichopodidae","Parastichopus","Parastichopus nigripunctatus"
"ESV_000588",100,"AY515226","Eukaryota","Mollusca","Bivalvia","Mytilida","Mytilidae","Mytilus","Mytilus californianus"
"ESV_000589",91.3,"JF950334","Eukaryota","Bryozoa","Gymnolaemata","Cheilostomatida","Candidae","Caberea","Caberea rostrata"
"ESV_000589",90.4,"KF714805","Eukaryota","Bryozoa","Gymnolaemata","Cheilostomatida","Candidae","Caberea","Caberea sp. KHFA-2013"
"ESV_000591",96.5,"NC_066059","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Thienemanniella","Thienemanniella nipponica"
"ESV_000591",96.5,"NC_082829","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Thienemanniella","Thienemanniella triangula"
"ESV_000591",95.6,"NC_082831","Eukaryota","Arthropoda","Insecta","Diptera","Chironomidae","Thienemanniella","Thienemanniella tusimufegea"
"ESV_000593",78.3,"KX815960","Eukaryota","Mollusca","Bivalvia","unk_order","Lyonsiidae","Lyonsia","Lyonsia norwegica"
"ESV_000593",77.4,"GQ404502","Eukaryota","Mollusca","Gastropoda","Lepetellida","Lepetodrilidae","Lepetodrilus","Lepetodrilus tevnianus"
"ESV_000595",84.3,"ON990041","Eukaryota","Mollusca","Gastropoda","Lepetellida","Haliotidae","Haliotis","Haliotis sp. 1 KW-2022"
"ESV_000595",83.5,"ON990050","Eukaryota","Mollusca","Gastropoda","Lepetellida","Haliotidae","Haliotis","Haliotis virginea"
"ESV_000596",79.1,"KC760118","Eukaryota","Echinodermata","Ophiuroidea","Amphilepidida","Ophionereidae","Ophionereis","Ophionereis porrecta"
"ESV_000596",79.1,"MH064432","Eukaryota","Cnidaria","Scyphozoa","Semaeostomeae","Ulmaridae","Aurelia","Aurelia aurita"
"ESV_000596",79.1,"EU722971","Eukaryota","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Rumbleaster","Rumbleaster sp. DWF-2008"
"ESV_000596",79.1,"EF624420","Eukaryota","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Sclerasterias","Sclerasterias eustyla"
"ESV_000596",79.1,"EF624419","Eukaryota","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Sclerasterias","Sclerasterias contorta"
"ESV_000596",78.3,"KJ908858","Eukaryota","Echinodermata","Echinoidea","Temnopleuroida","Toxopneustidae","Tripneustes","Tripneustes gratilla"
"ESV_000596",78.3,"FN562577","Eukaryota","Echinodermata","Ophiuroidea","Amphilepidida","Ophiocomidae","Ophiocomina","Ophiocomina nigra"
"ESV_000596",78.3,"KT982709","Eukaryota","Cnidaria","Scyphozoa","Semaeostomeae","Pelagiidae","Chrysaora","Chrysaora sp. JX-2016"
"ESV_000596",78.3,"MH059723","Eukaryota","Cnidaria","Scyphozoa","Semaeostomeae","Ulmaridae","Aurelia","Aurelia aurita"
"ESV_000596",78.3,"JX393257","Eukaryota","Cnidaria","Scyphozoa","Semaeostomeae","Pelagiidae","Chrysaora","Chrysaora helvola"
"ESV_000596",78.3,"KC760128","Eukaryota","Echinodermata","Ophiuroidea","Amphilepidida","Ophionereidae","Ophionereis","Ophionereis porrecta"
"ESV_000596",78.3,"JX393254","Eukaryota","Cnidaria","Scyphozoa","Semaeostomeae","Ulmaridae","Aurelia","Aurelia limbata"
"ESV_000596",78.3,"JX845344","Eukaryota","Cnidaria","Scyphozoa","Semaeostomeae","Ulmaridae","Aurelia","Aurelia sp. JW-2012"
"ESV_000596",78.3,"MK458686","Eukaryota","Echinodermata","Echinoidea","Temnopleuroida","Toxopneustidae","Tripneustes","Tripneustes kermadecensis"
"ESV_000596",78.3,"NC_083190","Eukaryota","Echinodermata","Asteroidea","Forcipulatida","Asteriidae","Lethasterias","Lethasterias fusca"
"ESV_000596",78.3,"DQ297098","Eukaryota","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Macroptychaster","Macroptychaster accrescens"
"ESV_000596",78.3,"DQ297108","Eukaryota","Echinodermata","Ophiuroidea","Amphilepidida","Ophionereidae","Ophionereis","Ophionereis reticulata"
"ESV_000600",78.3,"NC_010207","Eukaryota","Porifera","Demospongiae","Poecilosclerida","Iotrochotidae","Iotrochota","Iotrochota birotulata"
"ESV_000600",78.3,"MF947452","Eukaryota","Porifera","Demospongiae","Axinellida","Stelligeridae","Plenaster","Plenaster craigi"
"ESV_000600",78.3,"NC_014850","Eukaryota","Porifera","Homoscleromorpha","Homosclerophorida","Oscarellidae","Oscarella","Oscarella microlobata"
"ESV_000600",78.3,"NC_023834","Eukaryota","Porifera","Demospongiae","Polymastiida","Polymastiidae","Polymastia","Polymastia littoralis"
"ESV_000600",78.3,"NC_006990","Eukaryota","Porifera","Demospongiae","Tetractinellida","Geodiidae","Geodia","Geodia neptuni"
"ESV_000600",78.3,"NC_010171","Eukaryota","Porifera","Demospongiae","Poecilosclerida","Latrunculiidae","Negombata","Negombata magnifica"
"ESV_000600",78.3,"NC_010213","Eukaryota","Porifera","Demospongiae","Agelasida","Agelasidae","Agelas","Agelas schmidtii"
"ESV_000600",78.3,"NC_014856","Eukaryota","Porifera","Homoscleromorpha","Homosclerophorida","Oscarellidae","Oscarella","Oscarella viridis"
"ESV_000600",77.4,"AF035265","Eukaryota","Porifera","Demospongiae","Tetractinellida","Tetillidae","Tetilla","Tetilla sp. (in: sponges)"
"ESV_000600",77.4,"KM362735","Eukaryota","Porifera","Demospongiae","Tetractinellida","Vulcanellidae","Poecillastra","Poecillastra laminaris"
"ESV_000600",77.4,"KU748128","Eukaryota","Porifera","Demospongiae","Tethyida","Tethyidae","Tethya","Tethya sp. XMU02001079"
"ESV_000600",77.4,"LR862354","Eukaryota","Porifera","Demospongiae","Tethyida","Tethyidae","Tethya","Tethya citrina"
"ESV_000600",77.4,"NC_010204","Eukaryota","Porifera","Demospongiae","Suberitida","unk_family","Topsentia","Topsentia ophiraphidites"
"ESV_000600",77.4,"NC_010211","Eukaryota","Porifera","Demospongiae","Haplosclerida","Petrosiidae","Xestospongia","Xestospongia muta"
"ESV_000600",77.4,"LR862379","Eukaryota","Porifera","Demospongiae","Tethyida","Tethyidae","Tethya","Tethya wilhelma"
"ESV_000600",77.4,"NC_010206","Eukaryota","Porifera","Demospongiae","Haplosclerida","Callyspongiidae","Callyspongia","Callyspongia plicifera"
"ESV_000600",77.4,"NC_006894","Eukaryota","Porifera","Demospongiae","Axinellida","Axinellidae","Axinella","Axinella corrugata"
"ESV_000600",77.4,"MN587873","Eukaryota","Porifera","Demospongiae","Tetractinellida","Thoosidae","Thoosa","Thoosa mismalolli"
"ESV_000600",77.4,"KT383396","Eukaryota","Porifera","Demospongiae",NA,NA,NA,NA
"ESV_000600",77.4,"KP776814","Eukaryota","Cnidaria","Hydrozoa","Leptothecata","Halopterididae","Halopteris","Halopteris schucherti"
"ESV_000600",77.4,"NC_035983","Eukaryota","Porifera","Homoscleromorpha","Homosclerophorida","Oscarellidae","Oscarella","Oscarella pearsei"
"ESV_000600",77.4,"MH682141","Eukaryota","Placozoa","unk_class","unk_order","unk_family","Polyplacotoma","Polyplacotoma mediterranea"
"ESV_000600",77.4,"KT351792","Eukaryota","Porifera","Demospongiae","Tetractinellida","Tetillidae","Tetilla","Tetilla dactyloidea"
"ESV_000601",96.5,"NC_018343","Eukaryota","Porifera","Demospongiae","Spongillida","Lubomirskiidae","Baikalospongia","Baikalospongia intermedia"
"ESV_000601",96.5,"NC_010202","Eukaryota","Porifera","Demospongiae","Spongillida","Spongillidae","Ephydatia","Ephydatia muelleri"
"ESV_000601",96.5,"GU086203","Eukaryota","Porifera","Demospongiae","Spongillida","Spongillidae","Eunapius","Eunapius subterraneus"
"ESV_000601",96.5,"NC_010204","Eukaryota","Porifera","Demospongiae","Suberitida","unk_family","Topsentia","Topsentia ophiraphidites"
"ESV_000601",96.5,"NC_013760","Eukaryota","Porifera","Demospongiae","Spongillida","Lubomirskiidae","Lubomirskia","Lubomirskia baikalensis"
"ESV_000601",96.5,"KU759841","Eukaryota","Porifera","Demospongiae","Spongillida","Spongillidae","Spongilla","Spongilla lacustris"
"ESV_000601",96.5,"NC_010206","Eukaryota","Porifera","Demospongiae","Haplosclerida","Callyspongiidae","Callyspongia","Callyspongia plicifera"
"ESV_000601",96.5,"NC_006894","Eukaryota","Porifera","Demospongiae","Axinellida","Axinellidae","Axinella","Axinella corrugata"
"ESV_000601",96.5,"NC_018360","Eukaryota","Porifera","Demospongiae","Spongillida","Lubomirskiidae","Rezinkovia","Rezinkovia echinata"
"ESV_000601",95.7,"AF035265","Eukaryota","Porifera","Demospongiae","Tetractinellida","Tetillidae","Tetilla","Tetilla sp. (in: sponges)"
"ESV_000601",95.7,"NC_065020","Eukaryota","Porifera","Demospongiae","Suberitida","unk_family","Terpios","Terpios hoshinota"
"ESV_000601",95.7,"KF192342","Eukaryota","Porifera","Demospongiae","Suberitida","Halichondriidae","Hymeniacidon","Hymeniacidon sinapium"
"ESV_000601",95.7,"KM362735","Eukaryota","Porifera","Demospongiae","Tetractinellida","Vulcanellidae","Poecillastra","Poecillastra laminaris"
"ESV_000601",95.7,"MF947452","Eukaryota","Porifera","Demospongiae","Axinellida","Stelligeridae","Plenaster","Plenaster craigi"
"ESV_000601",95.7,"NC_014850","Eukaryota","Porifera","Homoscleromorpha","Homosclerophorida","Oscarellidae","Oscarella","Oscarella microlobata"
"ESV_000601",95.7,"NC_023834","Eukaryota","Porifera","Demospongiae","Polymastiida","Polymastiidae","Polymastia","Polymastia littoralis"
"ESV_000601",95.7,"NC_010198","Eukaryota","Porifera","Demospongiae","Tetractinellida","Tetillidae","Cinachyrella","Cinachyrella kuekenthali"
"ESV_000601",95.7,"MK105765","Eukaryota","Porifera","Demospongiae","Suberitida","Halichondriidae","Halichondria","Halichondria sp. HK-2019"
"ESV_000601",95.7,"NC_010213","Eukaryota","Porifera","Demospongiae","Agelasida","Agelasidae","Agelas","Agelas schmidtii"
"ESV_000601",95.7,"NC_014886","Eukaryota","Porifera","Homoscleromorpha","Homosclerophorida","Oscarellidae","Oscarella","Oscarella malakhovi"
"ESV_000601",95.7,"KT383396","Eukaryota","Porifera","Demospongiae",NA,NA,NA,NA
"ESV_000601",95.7,"NC_014856","Eukaryota","Porifera","Homoscleromorpha","Homosclerophorida","Oscarellidae","Oscarella","Oscarella viridis"
"ESV_000601",95.7,"NC_014863","Eukaryota","Porifera","Homoscleromorpha","Homosclerophorida","Oscarellidae","Oscarella","Oscarella lobularis"
"ESV_000601",95.7,"NC_014888","Eukaryota","Porifera","Homoscleromorpha","Homosclerophorida","Oscarellidae","Oscarella","Oscarella tuberculata"
"ESV_000601",95.7,"KT351792","Eukaryota","Porifera","Demospongiae","Tetractinellida","Tetillidae","Tetilla","Tetilla dactyloidea"
"ESV_000602",82.8,"NC_023834","Eukaryota","Porifera","Demospongiae","Polymastiida","Polymastiidae","Polymastia","Polymastia littoralis"
"ESV_000604",71.8,"KU197586","Eukaryota","Nemertea","Pilidiophora","Heteronemertea","Lineidae","Micrura","Micrura sp. dark"
"ESV_000604",71.8,"KX296703","Eukaryota","Nemertea","Pilidiophora","Heteronemertea","Lineidae","Micrura","Micrura sp. dark"
"ESV_000604",71.8,"JQ430745","Eukaryota","Nemertea","Pilidiophora","Heteronemertea","Lineidae","Micrura","Micrura sp. 'dark'"
"ESV_000604",71.3,"NC_036491","Eukaryota","Nebulidia","Nebulidea","Nebulidida","Nebulidae","Ancoracysta","Ancoracysta twista"
"ESV_000606",100,"AF156279","Eukaryota","Bryozoa","Gymnolaemata","Cheilostomatida","Celleporidae","Celleporina","Celleporina souleae"
"ESV_000608",83.5,"KU561550","Eukaryota","unk_phylum","Raphidophyceae","Chattonellales","Chattonellaceae","Heterosigma","Heterosigma akashiwo"
"ESV_000608",83.5,"NC_021126","Eukaryota","unk_phylum","unk_class","Jakobida","Jakobidae","Jakoba","Jakoba bahamiensis"
"ESV_000608",82.6,"KT072718","Eukaryota","Oomycota","unk_class","Peronosporales","Peronosporaceae","Pseudoperonospora","Pseudoperonospora cubensis"
"ESV_000611",80,"MT444494","Eukaryota","Echinodermata","Asteroidea","Paxillosida","Luidiidae","Luidia","Luidia maculata"
"ESV_000611",80,"NC_021124","Eukaryota","unk_phylum","unk_class","Jakobida","Andaluciidae","Andalucia","Andalucia godoyi"
"ESV_000611",80,"CM017892","Eukaryota","unk_phylum","Bigyra","Bicosoecida","Cafeteriaceae","Cafeteria","Cafeteria roenbergensis"
"ESV_000611",79.1,"KU519523","Eukaryota","Echinodermata","Ophiuroidea",NA,NA,NA,NA
"ESV_000611",79.1,"FJ177582","Eukaryota","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","Astropecten spinulosus"
"ESV_000611",79.1,"FJ177552","Eukaryota","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","Astropecten cingulatus"
"ESV_000611",79.1,"KY908362","Eukaryota","Echinodermata","Asteroidea","Paxillosida","Porcellanasteridae","Abyssaster","Abyssaster tara"
"ESV_000611",79.1,"FJ177574","Eukaryota","Echinodermata","Asteroidea","Paxillosida","Astropectinidae","Astropecten","Astropecten irregularis"
"ESV_000611",79.1,"ON552995","Eukaryota","unk_phylum","Phaeophyceae","Scytothamnales","unk_family","Scytothamnus","Scytothamnus australis"
